Town,VName,Vendor,VAddrs,VType,VGrp,Spons,CCode,Payment,PayDate,GrantName,InvoiceNum,InvDate,Date2,CCode_A,TTYpe,CCode_B,Qtr,
62,Hamden,0000000062,001,00,1,,11000-17047-82016-2008-      -,585250.0000,2/22/2008,Spec Ed-Ag. Placements & Excess Cost,SPEDAPI_FEB_2008,2008/02/22 #: SPEDAPI_FEB_2008,02/22/2008,11000-17047-82016-2008,62,11000-17047-82016-      ,QE-3 03/31,
62,Hamden,0000000062,001,00,1,,11000-17047-82016-2008-      -,46086.0000,6/17/2008,Spec Ed-Ag. Placements & Excess Cost,SPEDAPI_JUN_2008,2008/06/17 #: SPEDAPI_JUN_2008,06/17/2008,11000-17047-82016-2008,62,11000-17047-82016-      ,QE-4 06/30,
62,Hamden,0000000062,001,00,1,,11000-17047-82016-2008-      -,261153.0000,5/24/2008,Spec Ed-Ag. Placements & Excess Cost,SPEDAPI_MAY_2008,2008/05/24 #: SPEDAPI_MAY_2008,05/24/2008,11000-17047-82016-2008,62,11000-17047-82016-      ,QE-4 06/30,
62,Hamden,0000000062,001,00,1,,11000-17047-82018-2008-      -,785082.0000,2/22/2008,Spec Ed-Ag Placements & Excess Cost,SPEDEXCS_FEB_2008,2008/02/22 #: SPEDEXCS_FEB_2008,02/22/2008,11000-17047-82018-2008,62,11000-17047-82018-      ,QE-3 03/31,
62,Hamden,0000000062,001,00,1,,11000-17047-82018-2008-      -,26937.0000,6/17/2008,Spec Ed-Ag Placements & Excess Cost,SPEDEXCS_JUN_2008,2008/06/17 #: SPEDEXCS_JUN_2008,06/17/2008,11000-17047-82018-2008,62,11000-17047-82018-      ,QE-4 06/30,
62,Hamden,0000000062,001,00,1,,11000-17047-82018-2008-      -,152646.0000,5/24/2008,Spec Ed-Ag Placements & Excess Cost,SPEDEXCS_MAY_2008,2008/05/24 #: SPEDEXCS_MAY_2008,05/24/2008,11000-17047-82018-2008,62,11000-17047-82018-      ,QE-4 06/30,
62,Hamden,0000000062,001,00,1,,11000-17047-82019-2008-      -,29001.0000,2/22/2008,Spec Ed-Ag. Placements & Excess Cost,SPEDAPIREG_FEB_2008,2008/02/22 #: SPEDAPIREG_FEB_2008,02/22/2008,11000-17047-82019-2008,62,11000-17047-82019-      ,QE-3 03/31,
62,Hamden,0000000062,001,00,1,,11000-17047-82019-2008-      -,6263.0000,6/17/2008,Spec Ed-Ag. Placements & Excess Cost,SPEDAPIREG_JUN_2008,2008/06/17 #: SPEDAPIREG_JUN_2008,06/17/2008,11000-17047-82019-2008,62,11000-17047-82019-      ,QE-4 06/30,
62,Hamden,0000000062,001,00,1,,11000-17047-82019-2008-      -,35489.0000,5/24/2008,Spec Ed-Ag. Placements & Excess Cost,SPEDAPIREG_MAY_2008,2008/05/24 #: SPEDAPIREG_MAY_2008,05/24/2008,11000-17047-82019-2008,62,11000-17047-82019-      ,QE-4 06/30,
62,Hamden,0000000062,001,00,1,,11000-17047-82020-2008-      -,34315.0000,2/22/2008,Spec Ed-Ag. Placements & Excess Cost,SPEDAPNN_FEB_2008,2008/02/22 #: SPEDAPNN_FEB_2008,02/22/2008,11000-17047-82020-2008,62,11000-17047-82020-      ,QE-3 03/31,
62,Hamden,0000000062,001,00,1,,11000-17047-82020-2008-      -,3909.0000,6/17/2008,Spec Ed-Ag. Placements & Excess Cost,SPEDAPNN_JUN_2008,2008/06/17 #: SPEDAPNN_JUN_2008,06/17/2008,11000-17047-82020-2008,62,11000-17047-82020-      ,QE-4 06/30,
62,Hamden,0000000062,001,00,1,,11000-17047-82020-2008-      -,22154.0000,5/24/2008,Spec Ed-Ag. Placements & Excess Cost,SPEDAPNN_MAY_2008,2008/05/24 #: SPEDAPNN_MAY_2008,05/24/2008,11000-17047-82020-2008,62,11000-17047-82020-      ,QE-4 06/30,
62,Hamden,0000000062,001,00,1,,11000-17049-82010-2008-170006-,167034.0000,5/5/2008,Transportation-Nonpublic,TRANNPUB_2008,2008/05/05 #: TRANNPUB_2008,05/05/2008,11000-17049-82010-2008,62,11000-17049-82010-170006,QE-4 06/30,
62,Hamden,0000000062,001,00,1,,11000-17052-82079-2008-170002-,3000.0000,4/1/2008,Youth Service Bureau,CM_APR2008_02450,2008/04/01 #: CM_APR2008_02450,04/01/2008,11000-17052-82079-2008,62,11000-17052-82079-170002,QE-4 06/30,
62,Hamden,0000000062,001,00,1,,11000-17052-82079-2008-170002-,3000.0000,1/2/2008,Youth Service Bureau,CM_JAN2008_02161,2008/01/02 #: CM_JAN2008_02161,01/02/2008,11000-17052-82079-2008,62,11000-17052-82079-170002,QE-3 03/31,
62,Hamden,0000000062,001,00,1,,11000-17052-82079-2008-170002-,6000.0000,3/4/2008,Youth Service Bureau,CM_MAR2008_02352,2008/03/04 #: CM_MAR2008_02352,03/04/2008,11000-17052-82079-2008,62,11000-17052-82079-170002,QE-3 03/31,
62,Hamden,0000000062,001,00,1,,11000-17052-82079-2008-170002-,15000.0000,11/2/2007,Youth Service Bureau,CM_NOV2007_01968,2007/11/02 #: CM_NOV2007_01968,11/02/2007,11000-17052-82079-2008,62,11000-17052-82079-170002,QE-2 12/31,
62,Hamden,0000000062,001,00,1,,11000-17052-82079-2008-170002-,3000.0000,12/11/2007,Youth Service Bureau,CM_DEC2007_02044,2007/12/11 #: CM_DEC2007_02044,12/11/2007,11000-17052-82079-2008,62,11000-17052-82079-170002,QE-2 12/31,
62,Hamden,0000000062,001,00,1,,11000-17052-82079-2008-170002-,3000.0000,4/29/2008,Youth Service Bureau,CM_MAY2008_02508,2008/04/29 #: CM_MAY2008_02508,04/29/2008,11000-17052-82079-2008,62,11000-17052-82079-170002,QE-4 06/30,
62,Hamden,0000000062,001,00,1,,11000-17052-82079-2008-170002-,4247.0000,5/29/2008,Youth Service Bureau,CM_JUN2008_02550,2008/05/29 #: CM_JUN2008_02550,05/29/2008,11000-17052-82079-2008,62,11000-17052-82079-170002,QE-4 06/30,
62,Hamden,0000000062,001,00,1,,11000-17053-82060-2008-      -,237314.0000,4/1/2008,Open Choice Program-Receiving Dist.,OPATTEND_APR2008,2008/04/01 #: OPATTEND_APR2008,04/01/2008,11000-17053-82060-2008,62,11000-17053-82060-      ,QE-4 06/30,
62,Hamden,0000000062,001,00,1,,11000-17056-82079-2008-170003-SDE00006,10000.0000,3/26/2008,Early Reading Success - Competitive,CM_APR2008_02401,2008/03/26 #: CM_APR2008_02401,03/26/2008,11000-17056-82079-2008,62,11000-17056-82079-170003,QE-3 03/31,
62,Hamden,0000000062,001,00,1,,11000-17056-82079-2008-170003-SDE00006,30000.0000,10/29/2007,Early Reading Success - Competitive,CM_NOV2007_01942,2007/10/29 #: CM_NOV2007_01942,10/29/2007,11000-17056-82079-2008,62,11000-17056-82079-170003,QE-2 12/31,
62,Hamden,0000000062,001,00,1,,11000-17056-82079-2008-170003-SDE00006,10000.0000,2/28/2008,Early Reading Success - Competitive,CM_MAR2008_02315,2008/02/28 #: CM_MAR2008_02315,02/28/2008,11000-17056-82079-2008,62,11000-17056-82079-170003,QE-3 03/31,
62,Hamden,0000000062,001,00,1,,11000-17056-82079-2008-170003-SDE00006,10000.0000,4/26/2008,Early Reading Success - Competitive,CM_MAY2008_02500,2008/04/26 #: CM_MAY2008_02500,04/26/2008,11000-17056-82079-2008,62,11000-17056-82079-170003,QE-4 06/30,
62,Hamden,0000000062,001,00,1,,11000-17056-82079-2008-170003-SDE00006,20000.0000,1/29/2008,Early Reading Success - Competitive,CM_FEB2008_02235,2008/01/29 #: CM_FEB2008_02235,01/29/2008,11000-17056-82079-2008,62,11000-17056-82079-170003,QE-3 03/31,
62,Hamden,0000000062,001,00,1,,11000-17056-82079-2008-170003-SDE00006,10000.0000,12/22/2007,Early Reading Success - Competitive,CM_JAN2008_02082,2007/12/22 #: CM_JAN2008_02082,12/22/2007,11000-17056-82079-2008,62,11000-17056-82079-170003,QE-2 12/31,
62,Hamden,0000000062,001,00,1,,11000-17056-82079-2008-170003-SDE00006,10000.0000,5/29/2008,Early Reading Success - Competitive,CM_JUN2008_02551,2008/05/29 #: CM_JUN2008_02551,05/29/2008,11000-17056-82079-2008,62,11000-17056-82079-170003,QE-4 06/30,
62,Hamden,0000000062,001,00,1,,11000-17057-82061-2008-      -,34450.0000,10/25/2007,Magnet School-Transportation,MAGNET_TRAN_OCT07,2007/10/25 #: MAGNET_TRAN_OCT07,10/25/2007,11000-17057-82061-2008,62,11000-17057-82061-      ,QE-2 12/31,
62,Hamden,0000000062,001,00,1,,11000-17057-82061-2008-      -,34450.0000,5/27/2008,Magnet School-Transportation,MAGNET_TRAN_MAY08,2008/05/27 #: MAGNET_TRAN_MAY08,05/27/2008,11000-17057-82061-2008,62,11000-17057-82061-      ,QE-4 06/30,
62,Hamden,0000000062,001,00,1,,11000-17084-82079-2008-170003-,65450.0000,3/26/2008,After School Program,CM_APR2008_02402,2008/03/26 #: CM_APR2008_02402,03/26/2008,11000-17084-82079-2008,62,11000-17084-82079-170003,QE-3 03/31,
62,Hamden,0000000062,002,02,1,06200,12060-20508-82079-2007-170005-,21333.0500,11/20/2007,School Breakfast Program,BFST_01987,2007/11/20 #: BFST_01987,11/20/2007,12060-20508-82079-2007,62,12060-20508-82079-170005,QE-2 12/31,
62,Hamden,0000000062,002,02,1,06200,12060-20508-82079-2007-170005-,24607.9800,7/17/2007,School Breakfast Program,BFST_01599,2007/07/17 #: BFST_01599,07/17/2007,12060-20508-82079-2007,62,12060-20508-82079-170005,QE-1 09/30,
62,Hamden,0000000062,002,02,1,06200,12060-20508-82079-2008-170005-,15991.4800,2/19/2008,School Breakfast Program,BFST_02293,2008/02/19 #: BFST_02293,02/19/2008,12060-20508-82079-2008,62,12060-20508-82079-170005,QE-3 03/31,
62,Hamden,0000000062,002,02,1,06200,12060-20508-82079-2008-170005-,24070.0900,1/19/2008,School Breakfast Program,BFST_02209,2008/01/19 #: BFST_02209,01/19/2008,12060-20508-82079-2008,62,12060-20508-82079-170005,QE-3 03/31,
62,Hamden,0000000062,002,02,1,06200,12060-20508-82079-2008-170005-,990.0000,1/19/2008,School Breakfast Program,BFST_02208,2008/01/19 #: BFST_02208,01/19/2008,12060-20508-82079-2008,62,12060-20508-82079-170005,QE-3 03/31,
62,Hamden,0000000062,002,02,1,06200,12060-20508-82079-2008-170005-,18062.5100,4/21/2008,School Breakfast Program,BFST_02480,2008/04/21 #: BFST_02480,04/21/2008,12060-20508-82079-2008,62,12060-20508-82079-170005,QE-4 06/30,
62,Hamden,0000000062,002,02,1,06200,12060-20508-82079-2008-170005-,24423.0800,3/20/2008,School Breakfast Program,BFST_02395,2008/03/20 #: BFST_02395,03/20/2008,12060-20508-82079-2008,62,12060-20508-82079-170005,QE-3 03/31,
62,Hamden,0000000062,002,02,1,06200,12060-20508-82079-2008-170005-,26797.6800,12/18/2007,School Breakfast Program,BFST_02048,2007/12/18 #: BFST_02048,12/18/2007,12060-20508-82079-2008,62,12060-20508-82079-170005,QE-2 12/31,
62,Hamden,0000000062,002,02,1,06200,12060-20508-82079-2008-170005-,21389.6500,6/18/2008,School Breakfast Program,BFST_02648,2008/06/18 #: BFST_02648,06/18/2008,12060-20508-82079-2008,62,12060-20508-82079-170005,QE-4 06/30,
62,Hamden,0000000062,002,02,1,06200,12060-20508-82079-2008-170005-,25949.0100,5/20/2008,School Breakfast Program,BFST_02544,2008/05/20 #: BFST_02544,05/20/2008,12060-20508-82079-2008,62,12060-20508-82079-170005,QE-4 06/30,
62,Hamden,0000000062,001,01,1,062AIC,12060-20518-82079-2007-170005-SDE00003,1068.0000,9/17/2007,Child & Adult Food Program - Pgm,CCFPROG_01826,2007/09/17 #: CCFPROG_01826,09/17/2007,12060-20518-82079-2007,62,12060-20518-82079-170005,QE-1 09/30,
62,Hamden,0000000062,001,01,1,062AIC,12060-20518-82079-2007-170005-SDE00003,968.0000,2/11/2008,Child & Adult Food Program - Pgm,CCFPROG_02010 J,2008/02/11 #: CCFPROG_02010 J,02/11/2008,12060-20518-82079-2007,62,12060-20518-82079-170005,QE-3 03/31,
62,Hamden,0000000062,001,01,1,062AIC,12060-20518-82079-2007-170005-SDE00003,438.0000,10/19/2007,Child & Adult Food Program - Pgm,CCFPROG_01913,2007/10/19 #: CCFPROG_01913,10/19/2007,12060-20518-82079-2007,62,12060-20518-82079-170005,QE-2 12/31,
62,Hamden,0000000062,001,01,1,062AIC,12060-20518-82079-2007-170005-SDE00003,1715.0000,7/17/2007,Child & Adult Food Program - Pgm,CCFPROG_01615,2007/07/17 #: CCFPROG_01615,07/17/2007,12060-20518-82079-2007,62,12060-20518-82079-170005,QE-1 09/30,
62,Hamden,0000000062,001,01,1,062AIC,12060-20518-82079-2007-170005-SDE00003,390.0000,9/17/2007,Child & Adult Food Program - Pgm,CCFPROG_01828,2007/09/17 #: CCFPROG_01828,09/17/2007,12060-20518-82079-2007,62,12060-20518-82079-170005,QE-1 09/30,
62,Hamden,0000000062,001,01,1,062AIC,12060-20518-82079-2008-170005-SDE00003,-968.0000,2/11/2008,Child & Adult Food Program - Pgm,CCFPROG_02010 J,2008/02/11 #: CCFPROG_02010 J,02/11/2008,12060-20518-82079-2008,62,12060-20518-82079-170005,QE-3 03/31,
62,Hamden,0000000062,001,01,1,062AIC,12060-20518-82079-2008-170005-SDE00003,968.0000,11/21/2007,Child & Adult Food Program - Pgm,CCFPROG_02010,2007/11/21 #: CCFPROG_02010,11/21/2007,12060-20518-82079-2008,62,12060-20518-82079-170005,QE-2 12/31,
62,Hamden,0000000062,001,01,1,062AIC,12060-20518-82079-2008-170005-SDE00003,1031.0000,2/20/2008,Child & Adult Food Program - Pgm,CCFPROG_02303,2008/02/20 #: CCFPROG_02303,02/20/2008,12060-20518-82079-2008,62,12060-20518-82079-170005,QE-3 03/31,
62,Hamden,0000000062,001,01,1,062AIC,12060-20518-82079-2008-170005-SDE00003,1176.0000,4/18/2008,Child & Adult Food Program - Pgm,CCFPROG_02465,2008/04/18 #: CCFPROG_02465,04/18/2008,12060-20518-82079-2008,62,12060-20518-82079-170005,QE-4 06/30,
62,Hamden,0000000062,001,01,1,062AIC,12060-20518-82079-2008-170005-SDE00003,1524.0000,1/16/2008,Child & Adult Food Program - Pgm,CCFPROG_02187,2008/01/16 #: CCFPROG_02187,01/16/2008,12060-20518-82079-2008,62,12060-20518-82079-170005,QE-3 03/31,
62,Hamden,0000000062,001,01,1,062AIC,12060-20518-82079-2008-170005-SDE00003,1759.0000,1/16/2008,Child & Adult Food Program - Pgm,CCFPROG_02185,2008/01/16 #: CCFPROG_02185,01/16/2008,12060-20518-82079-2008,62,12060-20518-82079-170005,QE-3 03/31,
62,Hamden,0000000062,001,01,1,062AIC,12060-20518-82079-2008-170005-SDE00003,1626.0000,3/19/2008,Child & Adult Food Program - Pgm,CCFPROG_02382,2008/03/19 #: CCFPROG_02382,03/19/2008,12060-20518-82079-2008,62,12060-20518-82079-170005,QE-3 03/31,
62,Hamden,0000000062,001,01,1,062AIC,12060-20518-82079-2008-170005-SDE00003,1557.0000,6/18/2008,Child & Adult Food Program - Pgm,CCFPROG_02629,2008/06/18 #: CCFPROG_02629,06/18/2008,12060-20518-82079-2008,62,12060-20518-82079-170005,QE-4 06/30,
62,Hamden,0000000062,001,01,1,062AIC,12060-20518-82079-2008-170005-SDE00003,1608.0000,5/19/2008,Child & Adult Food Program - Pgm,CCFPROG_02529,2008/05/19 #: CCFPROG_02529,05/19/2008,12060-20518-82079-2008,62,12060-20518-82079-170005,QE-4 06/30,
62,Hamden,0000000062,001,01,1,062AIC,12060-20544-82079-2007-170005-SDE00003,53.0000,9/17/2007,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_01832,2007/09/17 #: CCFPCIL_01832,09/17/2007,12060-20544-82079-2007,62,12060-20544-82079-170005,QE-1 09/30,
62,Hamden,0000000062,001,01,1,062AIC,12060-20544-82079-2007-170005-SDE00003,74.0000,11/21/2007,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_02018,2007/11/21 #: CCFPCIL_02018,11/21/2007,12060-20544-82079-2007,62,12060-20544-82079-170005,QE-2 12/31,
62,Hamden,0000000062,001,01,1,062AIC,12060-20544-82079-2007-170005-SDE00003,105.0000,7/17/2007,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_01621,2007/07/17 #: CCFPCIL_01621,07/17/2007,12060-20544-82079-2007,62,12060-20544-82079-170005,QE-1 09/30,
62,Hamden,0000000062,001,01,1,062AIC,12060-20544-82079-2008-170005-SDE00003,62.0000,2/20/2008,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_02308,2008/02/20 #: CCFPCIL_02308,02/20/2008,12060-20544-82079-2008,62,12060-20544-82079-170005,QE-3 03/31,
62,Hamden,0000000062,001,01,1,062AIC,12060-20544-82079-2008-170005-SDE00003,70.0000,4/18/2008,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_02473,2008/04/18 #: CCFPCIL_02473,04/18/2008,12060-20544-82079-2008,62,12060-20544-82079-170005,QE-4 06/30,
62,Hamden,0000000062,001,01,1,062AIC,12060-20544-82079-2008-170005-SDE00003,115.0000,1/16/2008,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_02189,2008/01/16 #: CCFPCIL_02189,01/16/2008,12060-20544-82079-2008,62,12060-20544-82079-170005,QE-3 03/31,
62,Hamden,0000000062,001,01,1,062AIC,12060-20544-82079-2008-170005-SDE00003,100.0000,1/16/2008,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_02191,2008/01/16 #: CCFPCIL_02191,01/16/2008,12060-20544-82079-2008,62,12060-20544-82079-170005,QE-3 03/31,
62,Hamden,0000000062,001,01,1,062AIC,12060-20544-82079-2008-170005-SDE00003,107.0000,3/19/2008,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_02387,2008/03/19 #: CCFPCIL_02387,03/19/2008,12060-20544-82079-2008,62,12060-20544-82079-170005,QE-3 03/31,
62,Hamden,0000000062,001,01,1,062AIC,12060-20544-82079-2008-170005-SDE00003,100.0000,6/18/2008,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_02637,2008/06/18 #: CCFPCIL_02637,06/18/2008,12060-20544-82079-2008,62,12060-20544-82079-170005,QE-4 06/30,
62,Hamden,0000000062,001,01,1,062AIC,12060-20544-82079-2008-170005-SDE00003,111.0000,5/19/2008,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_02536,2008/05/19 #: CCFPCIL_02536,05/19/2008,12060-20544-82079-2008,62,12060-20544-82079-170005,QE-4 06/30,
62,Hamden,0000000062,002,02,1,06200,12060-20560-82079-2007-170005-,92729.0600,11/20/2007,National School Lunch,LNCH_01991,2007/11/20 #: LNCH_01991,11/20/2007,12060-20560-82079-2007,62,12060-20560-82079-170005,QE-2 12/31,
62,Hamden,0000000062,002,02,1,06200,12060-20560-82079-2007-170005-,79890.3100,7/17/2007,National School Lunch,LNCH_01603,2007/07/17 #: LNCH_01603,07/17/2007,12060-20560-82079-2007,62,12060-20560-82079-170005,QE-1 09/30,
62,Hamden,0000000062,002,02,1,06200,12060-20560-82079-2007-170005-,48691.9700,8/20/2007,National School Lunch,LNCH_01717,2007/08/20 #: LNCH_01717,08/20/2007,12060-20560-82079-2007,62,12060-20560-82079-170005,QE-1 09/30,
62,Hamden,0000000062,002,02,1,06200,12060-20560-82079-2008-170005-,58974.8900,2/19/2008,National School Lunch,LNCH_02295,2008/02/19 #: LNCH_02295,02/19/2008,12060-20560-82079-2008,62,12060-20560-82079-170005,QE-3 03/31,
62,Hamden,0000000062,002,02,1,06200,12060-20560-82079-2008-170005-,75039.4200,1/19/2008,National School Lunch,LNCH_02211,2008/01/19 #: LNCH_02211,01/19/2008,12060-20560-82079-2008,62,12060-20560-82079-170005,QE-3 03/31,
62,Hamden,0000000062,002,02,1,06200,12060-20560-82079-2008-170005-,63434.8800,4/21/2008,National School Lunch,LNCH_02483,2008/04/21 #: LNCH_02483,04/21/2008,12060-20560-82079-2008,62,12060-20560-82079-170005,QE-4 06/30,
62,Hamden,0000000062,002,02,1,06200,12060-20560-82079-2008-170005-,81018.4900,3/20/2008,National School Lunch,LNCH_02398,2008/03/20 #: LNCH_02398,03/20/2008,12060-20560-82079-2008,62,12060-20560-82079-170005,QE-3 03/31,
62,Hamden,0000000062,002,02,1,06200,12060-20560-82079-2008-170005-,90115.1700,12/18/2007,National School Lunch,LNCH_02049,2007/12/18 #: LNCH_02049,12/18/2007,12060-20560-82079-2008,62,12060-20560-82079-170005,QE-2 12/31,
62,Hamden,0000000062,002,02,1,06200,12060-20560-82079-2008-170005-,72671.0400,6/18/2008,National School Lunch,LNCH_02651,2008/06/18 #: LNCH_02651,06/18/2008,12060-20560-82079-2008,62,12060-20560-82079-170005,QE-4 06/30,
62,Hamden,0000000062,002,02,1,06200,12060-20560-82079-2008-170005-,83841.9400,5/20/2008,National School Lunch,LNCH_02547,2008/05/20 #: LNCH_02547,05/20/2008,12060-20560-82079-2008,62,12060-20560-82079-170005,QE-4 06/30,
62,Hamden,0000000062,001,00,1,,12060-20679-82070-2008-170002-,50000.0000,3/26/2008,Title I Improving Basic Programs,CM_APR2008_02403,2008/03/26 #: CM_APR2008_02403,03/26/2008,12060-20679-82070-2008,62,12060-20679-82070-170002,QE-3 03/31,
62,Hamden,0000000062,001,00,1,,12060-20679-82070-2008-170002-,50000.0000,10/29/2007,Title I Improving Basic Programs,CM_NOV2007_01943,2007/10/29 #: CM_NOV2007_01943,10/29/2007,12060-20679-82070-2008,62,12060-20679-82070-170002,QE-2 12/31,
62,Hamden,0000000062,001,00,1,,12060-20679-82070-2008-170002-,100000.0000,11/28/2007,Title I Improving Basic Programs,CM_DEC2007_02008,2007/11/28 #: CM_DEC2007_02008,11/28/2007,12060-20679-82070-2008,62,12060-20679-82070-170002,QE-2 12/31,
62,Hamden,0000000062,001,00,1,,12060-20679-82070-2008-170002-,250000.0000,2/28/2008,Title I Improving Basic Programs,CM_MAR2008_02316,2008/02/28 #: CM_MAR2008_02316,02/28/2008,12060-20679-82070-2008,62,12060-20679-82070-170002,QE-3 03/31,
62,Hamden,0000000062,001,00,1,,12060-20679-82070-2008-170002-,100000.0000,1/29/2008,Title I Improving Basic Programs,CM_FEB2008_02236,2008/01/29 #: CM_FEB2008_02236,01/29/2008,12060-20679-82070-2008,62,12060-20679-82070-170002,QE-3 03/31,
62,Hamden,0000000062,001,00,1,,12060-20679-82070-2008-170002-,100000.0000,9/27/2007,Title I Improving Basic Programs,CM_OCT2007_01865,2007/09/27 #: CM_OCT2007_01865,09/27/2007,12060-20679-82070-2008,62,12060-20679-82070-170002,QE-1 09/30,
62,Hamden,0000000062,001,00,1,,12060-20679-82070-2008-170002-,150000.0000,12/22/2007,Title I Improving Basic Programs,CM_JAN2008_02083,2007/12/22 #: CM_JAN2008_02083,12/22/2007,12060-20679-82070-2008,62,12060-20679-82070-170002,QE-2 12/31,
62,Hamden,0000000062,001,00,1,,12060-20679-82070-2008-170002-,326724.0000,5/29/2008,Title I Improving Basic Programs,CM_JUN2008_02552,2008/05/29 #: CM_JUN2008_02552,05/29/2008,12060-20679-82070-2008,62,12060-20679-82070-170002,QE-4 06/30,
62,Hamden,0000000062,001,00,1,,12060-20679-82070-2008-170002-SDE00006,2912.0000,4/26/2008,Title I (ESEA) Local N & D,CM_MAY2008_02462,2008/04/26 #: CM_MAY2008_02462,04/26/2008,12060-20679-82070-2008,62,12060-20679-82070-170002,QE-4 06/30,
62,Hamden,0000000062,001,00,1,,12060-20742-84010-2008-170002-,10000.0000,3/26/2008,Carl D Perkins Career & Tech. Educ. Act,CM_APR2008_02404,2008/03/26 #: CM_APR2008_02404,03/26/2008,12060-20742-84010-2008,62,12060-20742-84010-170002,QE-3 03/31,
62,Hamden,0000000062,001,00,1,,12060-20742-84010-2008-170002-,15000.0000,11/28/2007,Carl D Perkins Career & Tech. Educ. Act,CM_DEC2007_02009,2007/11/28 #: CM_DEC2007_02009,11/28/2007,12060-20742-84010-2008,62,12060-20742-84010-170002,QE-2 12/31,
62,Hamden,0000000062,001,00,1,,12060-20742-84010-2008-170002-,10000.0000,2/28/2008,Carl D Perkins Career & Tech. Educ. Act,CM_MAR2008_02317,2008/02/28 #: CM_MAR2008_02317,02/28/2008,12060-20742-84010-2008,62,12060-20742-84010-170002,QE-3 03/31,
62,Hamden,0000000062,001,00,1,,12060-20742-84010-2008-170002-,16996.0000,4/26/2008,Carl D Perkins Career & Tech. Educ. Act,CM_MAY2008_02463,2008/04/26 #: CM_MAY2008_02463,04/26/2008,12060-20742-84010-2008,62,12060-20742-84010-170002,QE-4 06/30,
62,Hamden,0000000062,001,00,1,,12060-20742-84010-2008-170002-,15000.0000,1/29/2008,Carl D Perkins Career & Tech. Educ. Act,CM_FEB2008_02237,2008/01/29 #: CM_FEB2008_02237,01/29/2008,12060-20742-84010-2008,62,12060-20742-84010-170002,QE-3 03/31,
62,Hamden,0000000062,001,00,1,,12060-20742-84010-2008-170002-,20000.0000,12/22/2007,Carl D Perkins Career & Tech. Educ. Act,CM_JAN2008_02084,2007/12/22 #: CM_JAN2008_02084,12/22/2007,12060-20742-84010-2008,62,12060-20742-84010-170002,QE-2 12/31,
62,Hamden,0000000062,001,00,1,,12060-20784-84002-2007-170015-SDE00008,5000.0000,3/26/2008,Adult Education,CM_APR2008_02405,2008/03/26 #: CM_APR2008_02405,03/26/2008,12060-20784-84002-2007,62,12060-20784-84002-170015,QE-3 03/31,
62,Hamden,0000000062,001,00,1,,12060-20784-84002-2007-170015-SDE00008,10000.0000,11/28/2007,Adult Education,CM_DEC2007_02010,2007/11/28 #: CM_DEC2007_02010,11/28/2007,12060-20784-84002-2007,62,12060-20784-84002-170015,QE-2 12/31,
62,Hamden,0000000062,001,00,1,,12060-20784-84002-2007-170015-SDE00008,5000.0000,2/28/2008,Adult Education,CM_MAR2008_02318,2008/02/28 #: CM_MAR2008_02318,02/28/2008,12060-20784-84002-2007,62,12060-20784-84002-170015,QE-3 03/31,
62,Hamden,0000000062,001,00,1,,12060-20784-84002-2007-170016-SDE00006,10000.0000,3/26/2008,Adult Education,CM_APR2008_02406,2008/03/26 #: CM_APR2008_02406,03/26/2008,12060-20784-84002-2007,62,12060-20784-84002-170016,QE-3 03/31,
62,Hamden,0000000062,001,00,1,,12060-20784-84002-2007-170016-SDE00006,30000.0000,10/29/2007,Adult Education,CM_NOV2007_01944,2007/10/29 #: CM_NOV2007_01944,10/29/2007,12060-20784-84002-2007,62,12060-20784-84002-170016,QE-2 12/31,
62,Hamden,0000000062,001,00,1,,12060-20784-84002-2007-170016-SDE00006,5000.0000,11/28/2007,Adult Education,CM_DEC2007_02011,2007/11/28 #: CM_DEC2007_02011,11/28/2007,12060-20784-84002-2007,62,12060-20784-84002-170016,QE-2 12/31,
62,Hamden,0000000062,001,00,1,,12060-20784-84002-2007-170016-SDE00006,5000.0000,2/28/2008,Adult Education,CM_MAR2008_02319,2008/02/28 #: CM_MAR2008_02319,02/28/2008,12060-20784-84002-2007,62,12060-20784-84002-170016,QE-3 03/31,
62,Hamden,0000000062,001,00,1,,12060-20784-84002-2008-170014-,5000.0000,3/26/2008,Adult Education,CM_APR2008_02407,2008/03/26 #: CM_APR2008_02407,03/26/2008,12060-20784-84002-2008,62,12060-20784-84002-170014,QE-3 03/31,
62,Hamden,0000000062,001,00,1,,12060-20784-84002-2008-170014-,5000.0000,2/28/2008,Adult Education,CM_MAR2008_02320,2008/02/28 #: CM_MAR2008_02320,02/28/2008,12060-20784-84002-2008,62,12060-20784-84002-170014,QE-3 03/31,
