Town,VName,Vendor,VAddrs,VType,VGrp,Spons,CCode,Payment,PayDate,GrantName,InvoiceNum,InvDate,Date2,CCode_A,TTYpe,CCode_B,Qtr,
30,Columbia,0000000030,003,02,1,03000,12060-20560-82079-2014-170005-,2971.4900,6/19/2014,National School Lunch,LNCH_0041-APR2014-2014170,2014/06/19 #: LNCH_0041-APR2014-2014170,06/19/2014,12060-20560-82079-2014,30,12060-20560-82079-170005,QE-4 06/30,
30,Columbia,0000000030,001,00,1,,12060-20679-82070-2013-170002-,2000.0000,7/26/2013,Title I Improving Basic Programs,CM_AUG2013_00001_2013207,2013/07/26 #: CM_AUG2013_00001_2013207,07/26/2013,12060-20679-82070-2013,30,12060-20679-82070-170002,QE-1 09/30,
30,Columbia,0000000030,001,00,1,,12060-20679-82070-2013-170002-,2500.0000,8/28/2013,Title I Improving Basic Programs,CM_SDE_SEP2013_00001_2013240,2013/08/28 #: CM_SDE_SEP2013_00001_2013240,08/28/2013,12060-20679-82070-2013,30,12060-20679-82070-170002,QE-1 09/30,
30,Columbia,0000000030,001,00,1,,12060-20679-82070-2013-170002-,2500.0000,9/25/2013,Title I Improving Basic Programs,CM_SDE_OCT2013_00035_2013268,2013/09/25 #: CM_SDE_OCT2013_00035_2013268,09/25/2013,12060-20679-82070-2013,30,12060-20679-82070-170002,QE-1 09/30,
30,Columbia,0000000030,001,00,1,,12060-20679-82070-2013-170002-,3000.0000,10/25/2013,Title I Improving Basic Programs,CM_SDE_NOV2013_00003_2013298,2013/10/25 #: CM_SDE_NOV2013_00003_2013298,10/25/2013,12060-20679-82070-2013,30,12060-20679-82070-170002,QE-2 12/31,
30,Columbia,0000000030,001,00,1,,12060-20679-82070-2013-170002-,3000.0000,11/25/2013,Title I Improving Basic Programs,CM_SDE_DEC2013_00038_2013329,2013/11/25 #: CM_SDE_DEC2013_00038_2013329,11/25/2013,12060-20679-82070-2013,30,12060-20679-82070-170002,QE-2 12/31,
30,Columbia,0000000030,001,00,1,,12060-20679-82070-2013-170002-,3000.0000,12/23/2013,Title I Improving Basic Programs,CM_SDE_JAN2014_00037_2013357,2013/12/23 #: CM_SDE_JAN2014_00037_2013357,12/23/2013,12060-20679-82070-2013,30,12060-20679-82070-170002,QE-2 12/31,
30,Columbia,0000000030,001,00,1,,12060-20679-82070-2013-170002-,3000.0000,1/23/2014,Title I Improving Basic Programs,CM_SDE_JAN2014_00037_2014023,2014/01/23 #: CM_SDE_JAN2014_00037_2014023,01/23/2014,12060-20679-82070-2013,30,12060-20679-82070-170002,QE-3 03/31,
30,Columbia,0000000030,001,00,1,,12060-20679-82070-2013-170002-,1000.0000,2/26/2014,Title I Improving Basic Programs,CM_SDE_MAR2014_00041_2014057,2014/02/26 #: CM_SDE_MAR2014_00041_2014057,02/26/2014,12060-20679-82070-2013,30,12060-20679-82070-170002,QE-3 03/31,
30,Columbia,0000000030,001,00,1,,12060-20679-82070-2013-170002-,2500.0000,3/26/2014,Title I Improving Basic Programs,CM_SDE_APR2014_00041_2014085,2014/03/26 #: CM_SDE_APR2014_00041_2014085,03/26/2014,12060-20679-82070-2013,30,12060-20679-82070-170002,QE-3 03/31,
30,Columbia,0000000030,001,00,1,,12060-20679-82070-2013-170002-,2827.0000,4/24/2014,Title I Improving Basic Programs,CM_SDE_MAY2014_00043_2014114,2014/04/24 #: CM_SDE_MAY2014_00043_2014114,04/24/2014,12060-20679-82070-2013,30,12060-20679-82070-170002,QE-4 06/30,
30,Columbia,0000000030,001,00,1,,12060-20858-84131-2013-170002-,4000.0000,7/26/2013,Title II-Part A Teachers,CM_AUG2013_00002_2013207,2013/07/26 #: CM_AUG2013_00002_2013207,07/26/2013,12060-20858-84131-2013,30,12060-20858-84131-170002,QE-1 09/30,
30,Columbia,0000000030,001,00,1,,12060-20858-84131-2013-170002-,4000.0000,8/28/2013,Title II-Part A Teachers,CM_SDE_SEP2013_00002_2013240,2013/08/28 #: CM_SDE_SEP2013_00002_2013240,08/28/2013,12060-20858-84131-2013,30,12060-20858-84131-170002,QE-1 09/30,
30,Columbia,0000000030,001,00,1,,12060-20858-84131-2013-170002-,1000.0000,9/25/2013,Title II-Part A Teachers,CM_SDE_OCT2013_00036_2013268,2013/09/25 #: CM_SDE_OCT2013_00036_2013268,09/25/2013,12060-20858-84131-2013,30,12060-20858-84131-170002,QE-1 09/30,
30,Columbia,0000000030,001,00,1,,12060-20858-84131-2013-170002-,1000.0000,10/25/2013,Title II-Part A Teachers,CM_SDE_NOV2013_00004_2013298,2013/10/25 #: CM_SDE_NOV2013_00004_2013298,10/25/2013,12060-20858-84131-2013,30,12060-20858-84131-170002,QE-2 12/31,
30,Columbia,0000000030,001,00,1,,12060-20858-84131-2013-170002-,1000.0000,11/25/2013,Title II-Part A Teachers,CM_SDE_DEC2013_00040_2013329,2013/11/25 #: CM_SDE_DEC2013_00040_2013329,11/25/2013,12060-20858-84131-2013,30,12060-20858-84131-170002,QE-2 12/31,
30,Columbia,0000000030,001,00,1,,12060-20858-84131-2013-170002-,510.0000,12/23/2013,Title II-Part A Teachers,CM_SDE_JAN2014_00039_2013357,2013/12/23 #: CM_SDE_JAN2014_00039_2013357,12/23/2013,12060-20858-84131-2013,30,12060-20858-84131-170002,QE-2 12/31,
30,Columbia,0000000030,001,00,1,,12060-20858-84131-2014-170002-,7617.0000,3/26/2014,Title II-Part A Teachers,CM_SDE_APR2014_00043_2014085,2014/03/26 #: CM_SDE_APR2014_00043_2014085,03/26/2014,12060-20858-84131-2014,30,12060-20858-84131-170002,QE-3 03/31,
30,Columbia,0000000030,001,00,1,,12060-20977-82032-2013-170002-,8000.0000,7/26/2013,IDEA-Part B  Section 611,CM_AUG2013_00003_2013207,2013/07/26 #: CM_AUG2013_00003_2013207,07/26/2013,12060-20977-82032-2013,30,12060-20977-82032-170002,QE-1 09/30,
30,Columbia,0000000030,001,00,1,,12060-20977-82032-2013-170002-,17000.0000,8/28/2013,IDEA-Part B  Section 611,CM_SDE_SEP2013_00003_2013240,2013/08/28 #: CM_SDE_SEP2013_00003_2013240,08/28/2013,12060-20977-82032-2013,30,12060-20977-82032-170002,QE-1 09/30,
30,Columbia,0000000030,001,00,1,,12060-20977-82032-2013-170002-,10000.0000,9/25/2013,IDEA-Part B  Section 611,CM_SDE_OCT2013_00003_2013268,2013/09/25 #: CM_SDE_OCT2013_00003_2013268,09/25/2013,12060-20977-82032-2013,30,12060-20977-82032-170002,QE-1 09/30,
30,Columbia,0000000030,001,00,1,,12060-20977-82032-2013-170002-,11000.0000,10/25/2013,IDEA-Part B  Section 611,CM_SDE_NOV2013_00005_2013298,2013/10/25 #: CM_SDE_NOV2013_00005_2013298,10/25/2013,12060-20977-82032-2013,30,12060-20977-82032-170002,QE-2 12/31,
30,Columbia,0000000030,001,00,1,,12060-20977-82032-2013-170002-,11000.0000,11/25/2013,IDEA-Part B  Section 611,CM_SDE_DEC2013_00003_2013329,2013/11/25 #: CM_SDE_DEC2013_00003_2013329,11/25/2013,12060-20977-82032-2013,30,12060-20977-82032-170002,QE-2 12/31,
30,Columbia,0000000030,001,00,1,,12060-20977-82032-2013-170002-,11000.0000,12/23/2013,IDEA-Part B  Section 611,CM_SDE_JAN2014_00040_2013357,2013/12/23 #: CM_SDE_JAN2014_00040_2013357,12/23/2013,12060-20977-82032-2013,30,12060-20977-82032-170002,QE-2 12/31,
30,Columbia,0000000030,001,00,1,,12060-20977-82032-2013-170002-,11000.0000,1/23/2014,IDEA-Part B  Section 611,CM_SDE_JAN2014_00039_2014023,2014/01/23 #: CM_SDE_JAN2014_00039_2014023,01/23/2014,12060-20977-82032-2013,30,12060-20977-82032-170002,QE-3 03/31,
30,Columbia,0000000030,001,00,1,,12060-20977-82032-2013-170002-,11000.0000,2/26/2014,IDEA-Part B  Section 611,CM_SDE_MAR2014_00043_2014057,2014/02/26 #: CM_SDE_MAR2014_00043_2014057,02/26/2014,12060-20977-82032-2013,30,12060-20977-82032-170002,QE-3 03/31,
30,Columbia,0000000030,001,00,1,,12060-20977-82032-2013-170002-,10000.0000,3/26/2014,IDEA-Part B  Section 611,CM_SDE_APR2014_00045_2014085,2014/03/26 #: CM_SDE_APR2014_00045_2014085,03/26/2014,12060-20977-82032-2013,30,12060-20977-82032-170002,QE-3 03/31,
30,Columbia,0000000030,001,00,1,,12060-20977-82032-2013-170002-,10000.0000,4/24/2014,IDEA-Part B  Section 611,CM_SDE_MAY2014_00045_2014114,2014/04/24 #: CM_SDE_MAY2014_00045_2014114,04/24/2014,12060-20977-82032-2013,30,12060-20977-82032-170002,QE-4 06/30,
30,Columbia,0000000030,001,00,1,,12060-20977-82032-2013-170002-,6628.0000,5/23/2014,IDEA-Part B  Section 611,CM_SDE_JUN2014_00047_2014143,2014/05/23 #: CM_SDE_JUN2014_00047_2014143,05/23/2014,12060-20977-82032-2013,30,12060-20977-82032-170002,QE-4 06/30,
30,Columbia,0000000030,001,00,1,,12060-20977-82032-2014-170002-,203.0000,11/25/2013,IDEA-Part B  Section 611,CM_SDE_DEC2013_00043_2013329,2013/11/25 #: CM_SDE_DEC2013_00043_2013329,11/25/2013,12060-20977-82032-2014,30,12060-20977-82032-170002,QE-2 12/31,
30,Columbia,0000000030,001,00,1,,12060-20983-82032-2013-170002-,1000.0000,7/26/2013,IDEA- Part B- Section 619,CM_AUG2013_00004_2013207,2013/07/26 #: CM_AUG2013_00004_2013207,07/26/2013,12060-20983-82032-2013,30,12060-20983-82032-170002,QE-1 09/30,
30,Columbia,0000000030,001,00,1,,12060-20983-82032-2013-170002-,2300.0000,8/28/2013,IDEA- Part B- Section 619,CM_SDE_SEP2013_00004_2013240,2013/08/28 #: CM_SDE_SEP2013_00004_2013240,08/28/2013,12060-20983-82032-2013,30,12060-20983-82032-170002,QE-1 09/30,
30,Columbia,0000000030,001,00,1,,12060-20983-82032-2013-170002-,1903.0000,9/25/2013,IDEA- Part B- Section 619,CM_SDE_OCT2013_00004_2013268,2013/09/25 #: CM_SDE_OCT2013_00004_2013268,09/25/2013,12060-20983-82032-2013,30,12060-20983-82032-170002,QE-1 09/30,
30,Columbia,0000000030,007,03,1,,13009-40896-82004-2014-170063-,4932.9500,8/21/2013,Sch. Construction-Reg Interest,SCREGINT-60760-2013233,2013/08/21 #: SCREGINT-60760-2013233,08/21/2013,13009-40896-82004-2014,30,13009-40896-82004-170063,QE-1 09/30,
30,Columbia,0000000030,007,03,1,,13009-40896-82004-2014-170063-,512.1800,11/20/2013,Sch. Construction-Reg Interest,SCREGINT-60774-2013324,2013/11/20 #: SCREGINT-60774-2013324,11/20/2013,13009-40896-82004-2014,30,13009-40896-82004-170063,QE-2 12/31,
30,Columbia,0000000030,007,03,1,,13009-40896-82004-2014-170063-,4932.9500,2/25/2014,Sch. Construction-Reg Interest,SCREGINT-60787-2014056,2014/02/25 #: SCREGINT-60787-2014056,02/25/2014,13009-40896-82004-2014,30,13009-40896-82004-170063,QE-3 03/31,
30,Columbia,0000000030,007,03,1,,13009-40896-82004-2014-170063-,512.1800,5/15/2014,Sch. Construction-Reg Interest,SCREGINT-60804-2014135,2014/05/15 #: SCREGINT-60804-2014135,05/15/2014,13009-40896-82004-2014,30,13009-40896-82004-170063,QE-4 06/30,
30,Columbia,0000000030,007,03,1,,13010-40901-82003-2014-170001-,159684.5600,2/25/2014,Sch. Construction-Reg Principal,SCREGPRIN-60789-2014056,2014/02/25 #: SCREGPRIN-60789-2014056,02/25/2014,13010-40901-82003-2014,30,13010-40901-82003-170001,QE-3 03/31,
30,Columbia,0000000030,007,03,1,,13010-40901-82003-2014-170001-,6549.1000,5/15/2014,Sch. Construction-Reg Principal,SCREGPRIN-60805-2014135,2014/05/15 #: SCREGPRIN-60805-2014135,05/15/2014,13010-40901-82003-2014,30,13010-40901-82003-170001,QE-4 06/30,
32,Coventry,0000000032,001,00,1,,11000-12113-82079-2014-170003-,42800.0000,9/25/2013,School Readiness,CM_OEC_OCT2013_00001_2013268,2013/09/25 #: CM_OEC_OCT2013_00001_2013268,09/25/2013,11000-12113-82079-2014,32,11000-12113-82079-170003,QE-1 09/30,
32,Coventry,0000000032,001,00,1,,11000-12113-82079-2014-170003-,30200.0000,10/25/2013,School Readiness,CM_OEC_NOV2013_00001_2013298,2013/10/25 #: CM_OEC_NOV2013_00001_2013298,10/25/2013,11000-12113-82079-2014,32,11000-12113-82079-170003,QE-2 12/31,
32,Coventry,0000000032,001,00,1,,11000-12113-82079-2014-170003-,17000.0000,3/26/2014,School Readiness,CM_OEC_APR2014_00001_2014085,2014/03/26 #: CM_OEC_APR2014_00001_2014085,03/26/2014,11000-12113-82079-2014,32,11000-12113-82079-170003,QE-3 03/31,
32,Coventry,0000000032,001,00,1,,11000-12113-82079-2014-170003-,17000.0000,5/23/2014,School Readiness,CM_OEC_JUN2014_00001_2014143,2014/05/23 #: CM_OEC_JUN2014_00001_2014143,05/23/2014,11000-12113-82079-2014,32,11000-12113-82079-170003,QE-4 06/30,
32,Coventry,0000000032,001,00,1,,11000-16201-82079-2014-170002-,4937.0000,10/25/2013,Youth Service Bureau-Enhancement,CM_SDE_NOV2013_00002_2013298,2013/10/25 #: CM_SDE_NOV2013_00002_2013298,10/25/2013,11000-16201-82079-2014,32,11000-16201-82079-170002,QE-2 12/31,
32,Coventry,0000000032,002,02,1,03200,11000-16211-82051-2014-170005-,5510.0000,9/24/2013,Child Nutrition State Matching Grant,STMCH_PUB_01-OCT2013-2013267,2013/09/24 #: STMCH_PUB_01-OCT2013-2013267,09/24/2013,11000-16211-82051-2014,32,11000-16211-82051-170005,QE-1 09/30,
32,Coventry,0000000032,002,02,1,03200,11000-16211-82051-2014-170005-,1801.0000,4/22/2014,Child Nutrition State Matching Grant,STMCH_PUB_01-APR2014-2014112,2014/04/22 #: STMCH_PUB_01-APR2014-2014112,04/22/2014,11000-16211-82051-2014,32,11000-16211-82051-170005,QE-4 06/30,
32,Coventry,0000000032,000,00,1,,11000-16212-82010-2014-170005-,11971.0000,11/22/2013,Health Foods Initiative,HLTFD_PUB_01-NOV2013-2013326,2013/11/22 #: HLTFD_PUB_01-NOV2013-2013326,11/22/2013,11000-16212-82010-2014,32,11000-16212-82010-170005,QE-2 12/31,
32,Coventry,0000000032,000,00,1,,11000-16212-82010-2014-170005-,2992.0000,5/7/2014,Health Foods Initiative,HLTFD_PUB_01-MAY2014-2014127,2014/05/07 #: HLTFD_PUB_01-MAY2014-2014127,05/07/2014,11000-16212-82010-2014,32,11000-16212-82010-170005,QE-4 06/30,
32,Coventry,0000000032,001,00,1,,11000-17027-82010-2014-170005-,151514.0000,5/2/2014,Transportation Of School Children-Public,TRANPUB_EFT01_MAY2014_2014122,2014/05/02 #: TRANPUB_EFT01_MAY2014_2014122,05/02/2014,11000-17027-82010-2014,32,11000-17027-82010-170005,QE-4 06/30,
32,Coventry,0000000032,001,00,1,,11000-17030-84003-2014-170013-,8049.0000,8/27/2013,Adult Education - Cooperative,ADEDCOOP_EFT01_AUG2013_2013239,2013/08/27 #: ADEDCOOP_EFT01_AUG2013_2013239,08/27/2013,11000-17030-84003-2014,32,11000-17030-84003-170013,QE-1 09/30,
32,Coventry,0000000032,001,00,1,,11000-17030-84003-2014-170013-,4319.0000,5/27/2014,Adult Education - Cooperative,ADEDCOOP_EFT01_MAY2014_2014147,2014/05/27 #: ADEDCOOP_EFT01_MAY2014_2014147,05/27/2014,11000-17030-84003-2014,32,11000-17030-84003-170013,QE-4 06/30,
32,Coventry,0000000032,005,00,1,,11000-17041-82010-2014-170002-,2231884.0000,10/24/2013,Education Equalization,ECS_STF01_OCT2013_2013297,2013/10/24 #: ECS_STF01_OCT2013_2013297,10/24/2013,11000-17041-82010-2014,32,11000-17041-82010-170002,QE-2 12/31,
32,Coventry,0000000032,005,00,1,,11000-17041-82010-2014-170002-,2231884.0000,1/24/2014,Education Equalization,ECS_STF01_JAN2014_2014024,2014/01/24 #: ECS_STF01_JAN2014_2014024,01/24/2014,11000-17041-82010-2014,32,11000-17041-82010-170002,QE-3 03/31,
32,Coventry,0000000032,005,00,1,,11000-17041-82010-2014-170002-,4511067.0000,4/25/2014,Education Equalization,ECS_STF01_APR2014_2014115,2014/04/25 #: ECS_STF01_APR2014_2014115,04/25/2014,11000-17041-82010-2014,32,11000-17041-82010-170002,QE-4 06/30,
32,Coventry,0000000032,000,00,1,,11000-17046-82057-2014-      -,12000.0000,10/28/2013,State School Breakfast,SCHBREAK_EFT_Oct2013_2013301,2013/10/28 #: SCHBREAK_EFT_Oct2013_2013301,10/28/2013,11000-17046-82057-2014,32,11000-17046-82057-      ,QE-2 12/31,
32,Coventry,0000000032,000,00,1,,11000-17046-82057-2014-      -,273.0000,1/27/2014,State School Breakfast,SCHBREAK_EFT_Jan2014_2014027,2014/01/27 #: SCHBREAK_EFT_Jan2014_2014027,01/27/2014,11000-17046-82057-2014,32,11000-17046-82057-      ,QE-3 03/31,
32,Coventry,0000000032,000,00,1,,11000-17046-82057-2014-      -,-273.0000,5/23/2014,State School Breakfast,SCHBREAK_EFT_Jan2014_2014027J,2014/05/23 #: SCHBREAK_EFT_Jan2014_2014027J,05/23/2014,11000-17046-82057-2014,32,11000-17046-82057-      ,QE-4 06/30,
32,Coventry,0000000032,000,00,1,,11000-17046-82058-2014-      -,125.0000,5/21/2014,State School Breakfast,SCHBREAK_EFT_May2014_2014140,2014/05/21 #: SCHBREAK_EFT_May2014_2014140,05/21/2014,11000-17046-82058-2014,32,11000-17046-82058-      ,QE-4 06/30,
32,Coventry,0000000032,000,00,1,,11000-17046-82058-2014-      -,273.0000,5/23/2014,State School Breakfast,SCHBREAK_EFT_Jan2014_2014027J,2014/05/23 #: SCHBREAK_EFT_Jan2014_2014027J,05/23/2014,11000-17046-82058-2014,32,11000-17046-82058-      ,QE-4 06/30,
32,Coventry,0000000032,005,00,1,,11000-17047-82016-2014-      -,102296.0000,2/24/2014,Spec Ed-Ag. Placements & Excess Cost,SPEDAPI_STF01_FEB2014_2014055,2014/02/24 #: SPEDAPI_STF01_FEB2014_2014055,02/24/2014,11000-17047-82016-2014,32,11000-17047-82016-      ,QE-3 03/31,
32,Coventry,0000000032,005,00,1,,11000-17047-82016-2014-      -,35342.0000,5/22/2014,Spec Ed-Ag. Placements & Excess Cost,SPEDAPI_STF01_MAY2014_2014142,2014/05/22 #: SPEDAPI_STF01_MAY2014_2014142,05/22/2014,11000-17047-82016-2014,32,11000-17047-82016-      ,QE-4 06/30,
32,Coventry,0000000032,005,00,1,,11000-17047-82018-2014-      -,545974.0000,2/24/2014,Spec Ed-Ag Placements & Excess Cost,SPEDEXCS_STF01_FEB2014_2014055,2014/02/24 #: SPEDEXCS_STF01_FEB2014_2014055,02/24/2014,11000-17047-82018-2014,32,11000-17047-82018-      ,QE-3 03/31,
32,Coventry,0000000032,005,00,1,,11000-17047-82018-2014-      -,159057.0000,5/22/2014,Spec Ed-Ag Placements & Excess Cost,SPEDEXCS_STF01_MAY2014_2014142,2014/05/22 #: SPEDEXCS_STF01_MAY2014_2014142,05/22/2014,11000-17047-82018-2014,32,11000-17047-82018-      ,QE-4 06/30,
32,Coventry,0000000032,001,00,1,,11000-17052-82079-2014-170002-,14520.0000,10/25/2013,Youth Service Bureau,CM_SDE_NOV2013_00003_2013298,2013/10/25 #: CM_SDE_NOV2013_00003_2013298,10/25/2013,11000-17052-82079-2014,32,11000-17052-82079-170002,QE-2 12/31,
32,Coventry,0000000032,001,00,1,,11000-17097-82079-2014-170035-,2000.0000,9/25/2013,School Readiness QE,CM_OEC_OCT2013_00002_2013268,2013/09/25 #: CM_OEC_OCT2013_00002_2013268,09/25/2013,11000-17097-82079-2014,32,11000-17097-82079-170035,QE-1 09/30,
32,Coventry,0000000032,001,00,1,,11000-17097-82079-2014-170035-,166.0000,10/25/2013,School Readiness QE,CM_OEC_NOV2013_00004_2013298,2013/10/25 #: CM_OEC_NOV2013_00004_2013298,10/25/2013,11000-17097-82079-2014,32,11000-17097-82079-170035,QE-2 12/31,
32,Coventry,0000000032,001,00,1,,11000-17097-82079-2014-170035-,433.0000,11/26/2013,School Readiness QE,CM_OEC_DEC2013_00038_2013329,2013/11/26 #: CM_OEC_DEC2013_00038_2013329,11/26/2013,11000-17097-82079-2014,32,11000-17097-82079-170035,QE-2 12/31,
32,Coventry,0000000032,001,00,1,,11000-17097-82079-2014-170035-,401.0000,12/23/2013,School Readiness QE,CM_OEC_JAN2014_00037_2013357,2013/12/23 #: CM_OEC_JAN2014_00037_2013357,12/23/2013,11000-17097-82079-2014,32,11000-17097-82079-170035,QE-2 12/31,
32,Coventry,0000000032,001,00,1,,11000-17097-82079-2014-170035-,1331.0000,5/23/2014,School Readiness QE,CM_OEC_JUN2014_00002_2014143,2014/05/23 #: CM_OEC_JUN2014_00002_2014143,05/23/2014,11000-17097-82079-2014,32,11000-17097-82079-170035,QE-4 06/30,
32,Coventry,0000000032,001,00,1,,12052-43538-82166-2014-170003-,50000.0000,2/6/2014,High Quality Schls & Common Core Implem,CM_SDE_FEB2014_00001_2014037,2014/02/06 #: CM_SDE_FEB2014_00001_2014037,02/06/2014,12052-43538-82166-2014,32,12052-43538-82166-170003,QE-3 03/31,
32,Coventry,0000000032,001,00,1,,12052-43538-82166-2014-170003-,56000.0000,2/26/2014,High Quality Schls & Common Core Implem,CM_SDE_MAR2014_00041_2014057,2014/02/26 #: CM_SDE_MAR2014_00041_2014057,02/26/2014,12052-43538-82166-2014,32,12052-43538-82166-170003,QE-3 03/31,
32,Coventry,0000000032,002,02,1,03200,12060-20508-82079-2013-170005-,3445.2500,7/18/2013,School Breakfast Program,BFST_0051-MAY2013-2013199,2013/07/18 #: BFST_0051-MAY2013-2013199,07/18/2013,12060-20508-82079-2013,32,12060-20508-82079-170005,QE-1 09/30,
32,Coventry,0000000032,002,02,1,03200,12060-20508-82079-2013-170005-,1928.0600,8/15/2013,School Breakfast Program,BFST_0061-JUN2013-2013227,2013/08/15 #: BFST_0061-JUN2013-2013227,08/15/2013,12060-20508-82079-2013,32,12060-20508-82079-170005,QE-1 09/30,
32,Coventry,0000000032,002,02,1,03200,12060-20508-82079-2013-170005-,2697.2600,11/19/2013,School Breakfast Program,BFST_0091-SEP2013-2013323,2013/11/19 #: BFST_0091-SEP2013-2013323,11/19/2013,12060-20508-82079-2013,32,12060-20508-82079-170005,QE-2 12/31,
32,Coventry,0000000032,002,02,1,03200,12060-20508-82079-2014-170005-,3341.7400,12/19/2013,School Breakfast Program,BFST_0101-OCT2013-2013351,2013/12/19 #: BFST_0101-OCT2013-2013351,12/19/2013,12060-20508-82079-2014,32,12060-20508-82079-170005,QE-2 12/31,
32,Coventry,0000000032,002,02,1,03200,12060-20508-82079-2014-170005-,2780.7400,1/17/2014,School Breakfast Program,BFST_0111-NOV2013-2014017,2014/01/17 #: BFST_0111-NOV2013-2014017,01/17/2014,12060-20508-82079-2014,32,12060-20508-82079-170005,QE-3 03/31,
32,Coventry,0000000032,002,02,1,03200,12060-20508-82079-2014-170005-,2334.3200,2/20/2014,School Breakfast Program,BFST_0121-DEC2013-2014051,2014/02/20 #: BFST_0121-DEC2013-2014051,02/20/2014,12060-20508-82079-2014,32,12060-20508-82079-170005,QE-3 03/31,
32,Coventry,0000000032,002,02,1,03200,12060-20508-82079-2014-170005-,3034.8600,3/19/2014,School Breakfast Program,BFST_0011-JAN2014-2014078,2014/03/19 #: BFST_0011-JAN2014-2014078,03/19/2014,12060-20508-82079-2014,32,12060-20508-82079-170005,QE-3 03/31,
32,Coventry,0000000032,002,02,1,03200,12060-20508-82079-2014-170005-,2588.3800,4/21/2014,School Breakfast Program,BFST_0021-FEB2014-2014106,2014/04/21 #: BFST_0021-FEB2014-2014106,04/21/2014,12060-20508-82079-2014,32,12060-20508-82079-170005,QE-4 06/30,
32,Coventry,0000000032,002,02,1,03200,12060-20508-82079-2014-170005-,4004.5800,5/19/2014,School Breakfast Program,BFST_0031-MAR2014-2014139,2014/05/19 #: BFST_0031-MAR2014-2014139,05/19/2014,12060-20508-82079-2014,32,12060-20508-82079-170005,QE-4 06/30,
32,Coventry,0000000032,002,02,1,03200,12060-20508-82079-2014-170005-,3359.7600,6/19/2014,School Breakfast Program,BFST_0041-APR2014-2014170,2014/06/19 #: BFST_0041-APR2014-2014170,06/19/2014,12060-20508-82079-2014,32,12060-20508-82079-170005,QE-4 06/30,
32,Coventry,0000000032,002,02,1,03200,12060-20560-82079-2013-170005-,18278.1400,7/18/2013,National School Lunch,LNCH_0051-MAY2013-2013199,2013/07/18 #: LNCH_0051-MAY2013-2013199,07/18/2013,12060-20560-82079-2013,32,12060-20560-82079-170005,QE-1 09/30,
32,Coventry,0000000032,002,02,1,03200,12060-20560-82079-2013-170005-,10734.6100,8/15/2013,National School Lunch,LNCH_0061-JUN2013-2013227,2013/08/15 #: LNCH_0061-JUN2013-2013227,08/15/2013,12060-20560-82079-2013,32,12060-20560-82079-170005,QE-1 09/30,
32,Coventry,0000000032,002,02,1,03200,12060-20560-82079-2013-170005-,20381.5400,11/19/2013,National School Lunch,LNCH_0091-SEP2013-2013323,2013/11/19 #: LNCH_0091-SEP2013-2013323,11/19/2013,12060-20560-82079-2013,32,12060-20560-82079-170005,QE-2 12/31,
32,Coventry,0000000032,002,02,1,03200,12060-20560-82079-2014-170005-,19080.7400,12/19/2013,National School Lunch,LNCH_0101-OCT2013-2013351,2013/12/19 #: LNCH_0101-OCT2013-2013351,12/19/2013,12060-20560-82079-2014,32,12060-20560-82079-170005,QE-2 12/31,
32,Coventry,0000000032,002,02,1,03200,12060-20560-82079-2014-170005-,13738.8200,1/17/2014,National School Lunch,LNCH_0111-NOV2013-2014017,2014/01/17 #: LNCH_0111-NOV2013-2014017,01/17/2014,12060-20560-82079-2014,32,12060-20560-82079-170005,QE-3 03/31,
32,Coventry,0000000032,002,02,1,03200,12060-20560-82079-2014-170005-,12340.1800,2/20/2014,National School Lunch,LNCH_0121-DEC2013-2014051,2014/02/20 #: LNCH_0121-DEC2013-2014051,02/20/2014,12060-20560-82079-2014,32,12060-20560-82079-170005,QE-3 03/31,
32,Coventry,0000000032,002,02,1,03200,12060-20560-82079-2014-170005-,15195.4800,3/19/2014,National School Lunch,LNCH_0011-JAN2014-2014078,2014/03/19 #: LNCH_0011-JAN2014-2014078,03/19/2014,12060-20560-82079-2014,32,12060-20560-82079-170005,QE-3 03/31,
32,Coventry,0000000032,002,02,1,03200,12060-20560-82079-2014-170005-,12017.2400,4/21/2014,National School Lunch,LNCH_0021-FEB2014-2014106,2014/04/21 #: LNCH_0021-FEB2014-2014106,04/21/2014,12060-20560-82079-2014,32,12060-20560-82079-170005,QE-4 06/30,
32,Coventry,0000000032,002,02,1,03200,12060-20560-82079-2014-170005-,17520.7100,5/19/2014,National School Lunch,LNCH_0031-MAR2014-2014139,2014/05/19 #: LNCH_0031-MAR2014-2014139,05/19/2014,12060-20560-82079-2014,32,12060-20560-82079-170005,QE-4 06/30,
32,Coventry,0000000032,002,02,1,03200,12060-20560-82079-2014-170005-,15350.3400,6/19/2014,National School Lunch,LNCH_0041-APR2014-2014170,2014/06/19 #: LNCH_0041-APR2014-2014170,06/19/2014,12060-20560-82079-2014,32,12060-20560-82079-170005,QE-4 06/30,
32,Coventry,0000000032,001,00,1,,12060-20679-82070-2014-170002-,25000.0000,11/25/2013,Title I Improving Basic Programs,CM_SDE_DEC2013_00040_2013329,2013/11/25 #: CM_SDE_DEC2013_00040_2013329,11/25/2013,12060-20679-82070-2014,32,12060-20679-82070-170002,QE-2 12/31,
