Town,VName,Vendor,VAddrs,VType,VGrp,Spons,CCode,Payment,PayDate,GrantName,InvoiceNum,InvDate,Date2,CCode_A,TTYpe,CCode_B,Qtr,
11,Bloomfield,0000000011,001,00,1,,12060-20977-82032-2013-170002-,119341.0000,5/24/2013,IDEA-Part B  Section 611,CM_JUN2013_00010_2013144,2013/05/24 #: CM_JUN2013_00010_2013144,05/24/2013,12060-20977-82032-2013,11,12060-20977-82032-170002,QE-4 06/30,
11,Bloomfield,0000000011,001,00,1,,12060-20983-82032-2013-170002-,616.0000,9/25/2012,IDEA- Part B- Section 619,CM_OCT2012_00007_2012269,2012/09/25 #: CM_OCT2012_00007_2012269,09/25/2012,12060-20983-82032-2013,11,12060-20983-82032-170002,QE-1 09/30,
11,Bloomfield,0000000011,001,00,1,,12060-20983-82032-2013-170002-,1231.0000,10/19/2012,IDEA- Part B- Section 619,CM_OCT2012_00006_2012293,2012/10/19 #: CM_OCT2012_00006_2012293,10/19/2012,12060-20983-82032-2013,11,12060-20983-82032-170002,QE-2 12/31,
11,Bloomfield,0000000011,001,00,1,,12060-20983-82032-2013-170002-,1844.0000,11/21/2012,IDEA- Part B- Section 619,CM_DEC2012_00009_2012326,2012/11/21 #: CM_DEC2012_00009_2012326,11/21/2012,12060-20983-82032-2013,11,12060-20983-82032-170002,QE-2 12/31,
11,Bloomfield,0000000011,001,00,1,,12060-20983-82032-2013-170002-,612.0000,12/18/2012,IDEA- Part B- Section 619,CM_JAN2013_00007_2012353,2012/12/18 #: CM_JAN2013_00007_2012353,12/18/2012,12060-20983-82032-2013,11,12060-20983-82032-170002,QE-2 12/31,
11,Bloomfield,0000000011,001,00,1,,12060-20983-82032-2013-170002-,1836.0000,1/25/2013,IDEA- Part B- Section 619,CM_FEB2013_00013_2013025,2013/01/25 #: CM_FEB2013_00013_2013025,01/25/2013,12060-20983-82032-2013,11,12060-20983-82032-170002,QE-3 03/31,
11,Bloomfield,0000000011,001,00,1,,12060-20983-82032-2013-170002-,1225.0000,2/22/2013,IDEA- Part B- Section 619,CM_MAR2013_00011_2013053,2013/02/22 #: CM_MAR2013_00011_2013053,02/22/2013,12060-20983-82032-2013,11,12060-20983-82032-170002,QE-3 03/31,
11,Bloomfield,0000000011,001,00,1,,12060-20983-82032-2013-170002-,1224.0000,3/20/2013,IDEA- Part B- Section 619,CM_APR2013_00012_2013079,2013/03/20 #: CM_APR2013_00012_2013079,03/20/2013,12060-20983-82032-2013,11,12060-20983-82032-170002,QE-3 03/31,
11,Bloomfield,0000000011,001,00,1,,12060-20983-82032-2013-170002-,1224.0000,4/22/2013,IDEA- Part B- Section 619,CM_MAY2013_00010_2013112,2013/04/22 #: CM_MAY2013_00010_2013112,04/22/2013,12060-20983-82032-2013,11,12060-20983-82032-170002,QE-4 06/30,
11,Bloomfield,0000000011,001,00,1,,12060-20983-82032-2013-170002-,5512.0000,5/24/2013,IDEA- Part B- Section 619,CM_JUN2013_00011_2013144,2013/05/24 #: CM_JUN2013_00011_2013144,05/24/2013,12060-20983-82032-2013,11,12060-20983-82032-170002,QE-4 06/30,
11,Bloomfield,0000000011,001,00,1,,12060-22223-82071-2011-170003-,3778.0000,7/25/2012,School Improvement-1003(g),CM_AUG2012_00001_2012207,2012/07/25 #: CM_AUG2012_00001_2012207,07/25/2012,12060-22223-82071-2011,11,12060-22223-82071-170003,QE-1 09/30,
11,Bloomfield,0000000011,001,00,1,,12060-22223-82071-2011-170003-,2582.0000,8/27/2012,School Improvement-1003(g),CM_SEP2012_00003_2012240,2012/08/27 #: CM_SEP2012_00003_2012240,08/27/2012,12060-22223-82071-2011,11,12060-22223-82071-170003,QE-1 09/30,
11,Bloomfield,0000000011,001,00,1,,12060-22223-82071-2011-170003-,44844.0000,9/25/2012,School Improvement-1003(g),CM_OCT2012_00008_2012269,2012/09/25 #: CM_OCT2012_00008_2012269,09/25/2012,12060-22223-82071-2011,11,12060-22223-82071-170003,QE-1 09/30,
11,Bloomfield,0000000011,001,00,1,,12060-22223-82071-2011-170003-,14023.0000,10/19/2012,School Improvement-1003(g),CM_OCT2012_00007_2012293,2012/10/19 #: CM_OCT2012_00007_2012293,10/19/2012,12060-22223-82071-2011,11,12060-22223-82071-170003,QE-2 12/31,
11,Bloomfield,0000000011,001,00,1,,12060-22223-82071-2012-170003-,15891.0000,8/27/2012,School Improvement-1003(g),CM_SEP2012_00004_2012240,2012/08/27 #: CM_SEP2012_00004_2012240,08/27/2012,12060-22223-82071-2012,11,12060-22223-82071-170003,QE-1 09/30,
11,Bloomfield,0000000011,001,00,1,,12060-22223-82071-2012-170003-,27820.0000,9/25/2012,School Improvement-1003(g),CM_OCT2012_00009_2012269,2012/09/25 #: CM_OCT2012_00009_2012269,09/25/2012,12060-22223-82071-2012,11,12060-22223-82071-170003,QE-1 09/30,
11,Bloomfield,0000000011,001,00,1,,12060-22223-82071-2012-170003-,48977.0000,10/19/2012,School Improvement-1003(g),CM_OCT2012_00008_2012293,2012/10/19 #: CM_OCT2012_00008_2012293,10/19/2012,12060-22223-82071-2012,11,12060-22223-82071-170003,QE-2 12/31,
11,Bloomfield,0000000011,001,00,1,,12060-22223-82071-2012-170003-,203140.0000,11/21/2012,School Improvement-1003(g),CM_DEC2012_00010_2012326,2012/11/21 #: CM_DEC2012_00010_2012326,11/21/2012,12060-22223-82071-2012,11,12060-22223-82071-170003,QE-2 12/31,
11,Bloomfield,0000000011,001,00,1,,12060-22223-82071-2012-170003-,32032.0000,12/18/2012,School Improvement-1003(g),CM_JAN2013_00008_2012353,2012/12/18 #: CM_JAN2013_00008_2012353,12/18/2012,12060-22223-82071-2012,11,12060-22223-82071-170003,QE-2 12/31,
11,Bloomfield,0000000011,001,00,1,,12060-22223-82071-2012-170003-,61339.0000,1/25/2013,School Improvement-1003(g),CM_FEB2013_00014_2013025,2013/01/25 #: CM_FEB2013_00014_2013025,01/25/2013,12060-22223-82071-2012,11,12060-22223-82071-170003,QE-3 03/31,
11,Bloomfield,0000000011,001,00,1,,12060-22223-82071-2012-170003-,42497.0000,2/22/2013,School Improvement-1003(g),CM_MAR2013_00012_2013053,2013/02/22 #: CM_MAR2013_00012_2013053,02/22/2013,12060-22223-82071-2012,11,12060-22223-82071-170003,QE-3 03/31,
11,Bloomfield,0000000011,001,00,1,,12060-22223-82071-2012-170003-,53090.0000,3/20/2013,School Improvement-1003(g),CM_APR2013_00013_2013079,2013/03/20 #: CM_APR2013_00013_2013079,03/20/2013,12060-22223-82071-2012,11,12060-22223-82071-170003,QE-3 03/31,
11,Bloomfield,0000000011,001,00,1,,12060-22223-82071-2012-170003-,44096.0000,4/22/2013,School Improvement-1003(g),CM_MAY2013_00011_2013112,2013/04/22 #: CM_MAY2013_00011_2013112,04/22/2013,12060-22223-82071-2012,11,12060-22223-82071-170003,QE-4 06/30,
11,Bloomfield,0000000011,001,00,1,,12060-22223-82071-2012-170003-,145334.0000,5/24/2013,School Improvement-1003(g),CM_JUN2013_00012_2013144,2013/05/24 #: CM_JUN2013_00012_2013144,05/24/2013,12060-22223-82071-2012,11,12060-22223-82071-170003,QE-4 06/30,
11,Bloomfield,0000000011,001,00,1,,12060-22405-82010-2011-170002-,58293.0000,7/25/2012,Education Jobs Fund,CM_AUG2012_00002_2012207,2012/07/25 #: CM_AUG2012_00002_2012207,07/25/2012,12060-22405-82010-2011,11,12060-22405-82010-170002,QE-1 09/30,
11,Bloomfield,0000000011,001,00,1,,12060-22405-82010-2011-170002-,10847.0000,8/27/2012,Education Jobs Fund,CM_SEP2012_00005_2012240,2012/08/27 #: CM_SEP2012_00005_2012240,08/27/2012,12060-22405-82010-2011,11,12060-22405-82010-170002,QE-1 09/30,
11,Bloomfield,0000000011,001,00,1,,12060-22405-82010-2011-170002-,7230.0000,9/25/2012,Education Jobs Fund,CM_OCT2012_00010_2012269,2012/09/25 #: CM_OCT2012_00010_2012269,09/25/2012,12060-22405-82010-2011,11,12060-22405-82010-170002,QE-1 09/30,
11,Bloomfield,0000000011,001,00,1,,12060-22405-82010-2011-170002-,9039.0000,10/19/2012,Education Jobs Fund,CM_OCT2012_00009_2012293,2012/10/19 #: CM_OCT2012_00009_2012293,10/19/2012,12060-22405-82010-2011,11,12060-22405-82010-170002,QE-2 12/31,
11,Bloomfield,0000000011,014,04,1,,13010-40901-82006-2013-170001-,1403692.0000,8/16/2012,Sch. Construction-Progress,SCPRG-60697-2012229,2012/08/16 #: SCPRG-60697-2012229,08/16/2012,13010-40901-82006-2013,11,13010-40901-82006-170001,QE-1 09/30,
12,Bolton,0000000012,001,00,1,,11000-12457-82160-2013-170101-,66613.0000,1/25/2013,Sheff Settlement,CM_FEB2013_00001_2013025,2013/01/25 #: CM_FEB2013_00001_2013025,01/25/2013,11000-12457-82160-2013,12,11000-12457-82160-170101,QE-3 03/31,
12,Bolton,0000000012,001,00,1,,11000-12457-82160-2013-170101-,15264.0000,2/22/2013,Sheff Settlement,CM_MAR2013_00001_2013053,2013/02/22 #: CM_MAR2013_00001_2013053,02/22/2013,11000-12457-82160-2013,12,11000-12457-82160-170101,QE-3 03/31,
12,Bolton,0000000012,001,00,1,,11000-12457-82160-2013-170101-,16828.0000,3/20/2013,Sheff Settlement,CM_APR2013_00001_2013079,2013/03/20 #: CM_APR2013_00001_2013079,03/20/2013,11000-12457-82160-2013,12,11000-12457-82160-170101,QE-3 03/31,
12,Bolton,0000000012,001,00,1,,11000-12457-82160-2013-170101-,33042.0000,4/22/2013,Sheff Settlement,CM_MAY2013_00001_2013112,2013/04/22 #: CM_MAY2013_00001_2013112,04/22/2013,11000-12457-82160-2013,12,11000-12457-82160-170101,QE-4 06/30,
12,Bolton,0000000012,001,00,1,,11000-12457-82160-2013-170101-,11253.0000,6/14/2013,Sheff Settlement,CM_JUN2013_00100_2013165,2013/06/14 #: CM_JUN2013_00100_2013165,06/14/2013,11000-12457-82160-2013,12,11000-12457-82160-170101,QE-4 06/30,
12,Bolton,0000000012,002,02,1,01200,11000-16211-82051-2013-170005-,1783.0000,9/27/2012,Child Nutrition State Matching Grant,STMCH_PUB_01-OCT2012-2012271,2012/09/27 #: STMCH_PUB_01-OCT2012-2012271,09/27/2012,11000-16211-82051-2013,12,11000-16211-82051-170005,QE-1 09/30,
12,Bolton,0000000012,002,02,1,01200,11000-16211-82051-2013-170005-,728.0000,4/25/2013,Child Nutrition State Matching Grant,STMCH_PUB_01-APR2013-2013115,2013/04/25 #: STMCH_PUB_01-APR2013-2013115,04/25/2013,11000-16211-82051-2013,12,11000-16211-82051-170005,QE-4 06/30,
12,Bolton,0000000012,001,00,1,,11000-17027-82010-2013-170005-,28222.0000,4/17/2013,Transportation Of School Children-Public,TRANPUB_EFT01_APR2013_2013107,2013/04/17 #: TRANPUB_EFT01_APR2013_2013107,04/17/2013,11000-17027-82010-2013,12,11000-17027-82010-170005,QE-4 06/30,
12,Bolton,0000000012,001,00,1,,11000-17030-84003-2013-170013-,2375.0000,8/24/2012,Adult Education - Cooperative,ADEDCOOP_EFT01_AUG2012_2012237,2012/08/24 #: ADEDCOOP_EFT01_AUG2012_2012237,08/24/2012,11000-17030-84003-2013,12,11000-17030-84003-170013,QE-1 09/30,
12,Bolton,0000000012,001,00,1,,11000-17030-84003-2013-170013-,1258.0000,5/23/2013,Adult Education - Cooperative,ADEDCOOP_EFT01_MAY2013_2013143,2013/05/23 #: ADEDCOOP_EFT01_MAY2013_2013143,05/23/2013,11000-17030-84003-2013,12,11000-17030-84003-170013,QE-4 06/30,
12,Bolton,0000000012,001,00,1,,11000-17034-82010-2013-170006-,199.0000,1/10/2013,Nonpublic Health Services,HLTHSRVC_EFT01_JAN2013_2013010,2013/01/10 #: HLTHSRVC_EFT01_JAN2013_2013010,01/10/2013,11000-17034-82010-2013,12,11000-17034-82010-170006,QE-3 03/31,
12,Bolton,0000000012,001,00,1,,11000-17041-82010-2013-170002-,759697.0000,10/22/2012,Education Equalization,ECS_EFT01_OCT2012_2012296,2012/10/22 #: ECS_EFT01_OCT2012_2012296,10/22/2012,11000-17041-82010-2013,12,11000-17041-82010-170002,QE-2 12/31,
12,Bolton,0000000012,001,00,1,,11000-17041-82010-2013-170002-,759697.0000,1/24/2013,Education Equalization,ECS_EFT01_JAN2013_2013024,2013/01/24 #: ECS_EFT01_JAN2013_2013024,01/24/2013,11000-17041-82010-2013,12,11000-17041-82010-170002,QE-3 03/31,
12,Bolton,0000000012,001,00,1,,11000-17041-82010-2013-170002-,1535271.0000,4/23/2013,Education Equalization,ECS_EFT01_APR2013_2013113,2013/04/23 #: ECS_EFT01_APR2013_2013113,04/23/2013,11000-17041-82010-2013,12,11000-17041-82010-170002,QE-4 06/30,
12,Bolton,0000000012,001,00,1,,11000-17047-82018-2013-      -,92814.0000,2/25/2013,Spec Ed-Ag Placements & Excess Cost,SPEDEXCS_EFT01_FEB2013_2013056,2013/02/25 #: SPEDEXCS_EFT01_FEB2013_2013056,02/25/2013,11000-17047-82018-2013,12,11000-17047-82018-      ,QE-3 03/31,
12,Bolton,0000000012,001,00,1,,11000-17047-82018-2013-      -,102357.0000,5/22/2013,Spec Ed-Ag Placements & Excess Cost,SPEDEXCS_EFT01_MAY2013_2013142,2013/05/22 #: SPEDEXCS_EFT01_MAY2013_2013142,05/22/2013,11000-17047-82018-2013,12,11000-17047-82018-      ,QE-4 06/30,
12,Bolton,0000000012,001,00,1,,11000-17047-82163-2013-      -,37762.0000,5/22/2013,Sp.Ed Excess Cost-Student Based Supplement,SPEDSUPL_EFT01_MAY2013_2013142,2013/05/22 #: SPEDSUPL_EFT01_MAY2013_2013142,05/22/2013,11000-17047-82163-2013,12,11000-17047-82163-      ,QE-4 06/30,
12,Bolton,0000000012,001,00,1,,11000-17053-82060-2013-170002-,125709.0000,4/8/2013,Open Choice Program-Receiving Dist.,OPATTEND_EFT01_Apr2013_2013098,2013/04/08 #: OPATTEND_EFT01_Apr2013_2013098,04/08/2013,11000-17053-82060-2013,12,11000-17053-82060-170002,QE-4 06/30,
12,Bolton,0000000012,001,00,1,,11000-17053-82060-2013-170002-SDE00004,42291.0000,11/16/2012,Open Choice Pgm-Receiving Dist Advance,OPATTNAD_EFT01_Nov2012_2012321,2012/11/16 #: OPATTNAD_EFT01_Nov2012_2012321,11/16/2012,11000-17053-82060-2013,12,11000-17053-82060-170002,QE-2 12/31,
12,Bolton,0000000012,002,02,1,01200,12060-20508-82079-2013-170005-,704.8500,6/19/2013,School Breakfast Program,BFST_0041-APR2013-2013169,2013/06/19 #: BFST_0041-APR2013-2013169,06/19/2013,12060-20508-82079-2013,12,12060-20508-82079-170005,QE-4 06/30,
12,Bolton,0000000012,002,02,1,01200,12060-20560-82079-2012-170005-,3502.7000,8/17/2012,National School Lunch,LNCH_0061-JUN2012-2012230,2012/08/17 #: LNCH_0061-JUN2012-2012230,08/17/2012,12060-20560-82079-2012,12,12060-20560-82079-170005,QE-1 09/30,
12,Bolton,0000000012,002,02,1,01200,12060-20560-82079-2012-170005-,6255.4200,8/17/2012,National School Lunch,LNCH_0051-MAY2012-2012230,2012/08/17 #: LNCH_0051-MAY2012-2012230,08/17/2012,12060-20560-82079-2012,12,12060-20560-82079-170005,QE-1 09/30,
12,Bolton,0000000012,002,02,1,01200,12060-20560-82079-2012-170005-,5480.5700,11/19/2012,National School Lunch,LNCH_0091-SEP2012-2012324,2012/11/19 #: LNCH_0091-SEP2012-2012324,11/19/2012,12060-20560-82079-2012,12,12060-20560-82079-170005,QE-2 12/31,
12,Bolton,0000000012,002,02,1,01200,12060-20560-82079-2013-170005-,5139.4500,12/19/2012,National School Lunch,LNCH_0101-OCT2012-2012354,2012/12/19 #: LNCH_0101-OCT2012-2012354,12/19/2012,12060-20560-82079-2013,12,12060-20560-82079-170005,QE-2 12/31,
12,Bolton,0000000012,002,02,1,01200,12060-20560-82079-2013-170005-,5182.4300,1/17/2013,National School Lunch,LNCH_0111-NOV2012-2013015,2013/01/17 #: LNCH_0111-NOV2012-2013015,01/17/2013,12060-20560-82079-2013,12,12060-20560-82079-170005,QE-3 03/31,
12,Bolton,0000000012,002,02,1,01200,12060-20560-82079-2013-170005-,4415.2400,2/19/2013,National School Lunch,LNCH_0121-DEC2012-2013050,2013/02/19 #: LNCH_0121-DEC2012-2013050,02/19/2013,12060-20560-82079-2013,12,12060-20560-82079-170005,QE-3 03/31,
12,Bolton,0000000012,002,02,1,01200,12060-20560-82079-2013-170005-,5506.2900,3/18/2013,National School Lunch,LNCH_0011-JAN2013-2013077,2013/03/18 #: LNCH_0011-JAN2013-2013077,03/18/2013,12060-20560-82079-2013,12,12060-20560-82079-170005,QE-3 03/31,
12,Bolton,0000000012,002,02,1,01200,12060-20560-82079-2013-170005-,4404.0100,4/19/2013,National School Lunch,LNCH_0021-FEB2013-2013109,2013/04/19 #: LNCH_0021-FEB2013-2013109,04/19/2013,12060-20560-82079-2013,12,12060-20560-82079-170005,QE-4 06/30,
12,Bolton,0000000012,002,02,1,01200,12060-20560-82079-2013-170005-,5315.4400,5/17/2013,National School Lunch,LNCH_0031-MAR2013-2013137,2013/05/17 #: LNCH_0031-MAR2013-2013137,05/17/2013,12060-20560-82079-2013,12,12060-20560-82079-170005,QE-4 06/30,
12,Bolton,0000000012,002,02,1,01200,12060-20560-82079-2013-170005-,5153.9800,6/19/2013,National School Lunch,LNCH_0041-APR2013-2013169,2013/06/19 #: LNCH_0041-APR2013-2013169,06/19/2013,12060-20560-82079-2013,12,12060-20560-82079-170005,QE-4 06/30,
12,Bolton,0000000012,001,00,1,,12060-20679-82070-2012-170002-,1038.0000,9/25/2012,Title I Improving Basic Programs,CM_OCT2012_00035_2012269,2012/09/25 #: CM_OCT2012_00035_2012269,09/25/2012,12060-20679-82070-2012,12,12060-20679-82070-170002,QE-1 09/30,
12,Bolton,0000000012,001,00,1,,12060-20679-82070-2012-170002-,3592.0000,10/19/2012,Title I Improving Basic Programs,CM_OCT2012_00035_2012293,2012/10/19 #: CM_OCT2012_00035_2012293,10/19/2012,12060-20679-82070-2012,12,12060-20679-82070-170002,QE-2 12/31,
12,Bolton,0000000012,001,00,1,,12060-20679-82070-2012-170002-,277.0000,12/18/2012,Title I Improving Basic Programs,CM_JAN2013_00000_2012353,2012/12/18 #: CM_JAN2013_00000_2012353,12/18/2012,12060-20679-82070-2012,12,12060-20679-82070-170002,QE-2 12/31,
12,Bolton,0000000012,001,00,1,,12060-20679-82070-2013-170002-,1304.0000,12/18/2012,Title I Improving Basic Programs,CM_JAN2013_00001_2012353,2012/12/18 #: CM_JAN2013_00001_2012353,12/18/2012,12060-20679-82070-2013,12,12060-20679-82070-170002,QE-2 12/31,
12,Bolton,0000000012,001,00,1,,12060-20679-82070-2013-170002-,243.0000,1/25/2013,Title I Improving Basic Programs,CM_FEB2013_00002_2013025,2013/01/25 #: CM_FEB2013_00002_2013025,01/25/2013,12060-20679-82070-2013,12,12060-20679-82070-170002,QE-3 03/31,
12,Bolton,0000000012,001,00,1,,12060-20679-82070-2013-170002-,250.0000,2/22/2013,Title I Improving Basic Programs,CM_MAR2013_00002_2013053,2013/02/22 #: CM_MAR2013_00002_2013053,02/22/2013,12060-20679-82070-2013,12,12060-20679-82070-170002,QE-3 03/31,
12,Bolton,0000000012,001,00,1,,12060-20679-82070-2013-170002-,4634.0000,4/22/2013,Title I Improving Basic Programs,CM_MAY2013_00002_2013112,2013/04/22 #: CM_MAY2013_00002_2013112,04/22/2013,12060-20679-82070-2013,12,12060-20679-82070-170002,QE-4 06/30,
12,Bolton,0000000012,001,00,1,,12060-20679-82070-2013-170002-,124.0000,6/14/2013,Title I Improving Basic Programs,CM_JUN2013_00101_2013165,2013/06/14 #: CM_JUN2013_00101_2013165,06/14/2013,12060-20679-82070-2013,12,12060-20679-82070-170002,QE-4 06/30,
12,Bolton,0000000012,001,00,1,,12060-20858-84131-2012-170002-,633.0000,12/18/2012,Title II-Part A Teachers,CM_JAN2013_00002_2012353,2012/12/18 #: CM_JAN2013_00002_2012353,12/18/2012,12060-20858-84131-2012,12,12060-20858-84131-170002,QE-2 12/31,
12,Bolton,0000000012,001,00,1,,12060-20858-84131-2012-170002-,400.0000,1/25/2013,Title II-Part A Teachers,CM_FEB2013_00003_2013025,2013/01/25 #: CM_FEB2013_00003_2013025,01/25/2013,12060-20858-84131-2012,12,12060-20858-84131-170002,QE-3 03/31,
12,Bolton,0000000012,001,00,1,,12060-20858-84131-2013-170002-,3186.0000,12/18/2012,Title II-Part A Teachers,CM_JAN2013_00003_2012353,2012/12/18 #: CM_JAN2013_00003_2012353,12/18/2012,12060-20858-84131-2013,12,12060-20858-84131-170002,QE-2 12/31,
12,Bolton,0000000012,001,00,1,,12060-20858-84131-2013-170002-,1367.0000,1/25/2013,Title II-Part A Teachers,CM_FEB2013_00004_2013025,2013/01/25 #: CM_FEB2013_00004_2013025,01/25/2013,12060-20858-84131-2013,12,12060-20858-84131-170002,QE-3 03/31,
12,Bolton,0000000012,001,00,1,,12060-20858-84131-2013-170002-,2711.0000,2/22/2013,Title II-Part A Teachers,CM_MAR2013_00043_2013053,2013/02/22 #: CM_MAR2013_00043_2013053,02/22/2013,12060-20858-84131-2013,12,12060-20858-84131-170002,QE-3 03/31,
12,Bolton,0000000012,001,00,1,,12060-20858-84131-2013-170002-,5042.0000,3/20/2013,Title II-Part A Teachers,CM_APR2013_00043_2013079,2013/03/20 #: CM_APR2013_00043_2013079,03/20/2013,12060-20858-84131-2013,12,12060-20858-84131-170002,QE-3 03/31,
12,Bolton,0000000012,001,00,1,,12060-20858-84131-2013-170002-,1520.0000,4/22/2013,Title II-Part A Teachers,CM_MAY2013_00051_2013112,2013/04/22 #: CM_MAY2013_00051_2013112,04/22/2013,12060-20858-84131-2013,12,12060-20858-84131-170002,QE-4 06/30,
12,Bolton,0000000012,001,00,1,,12060-20858-84131-2013-170002-,2217.0000,5/24/2013,Title II-Part A Teachers,CM_JUN2013_00049_2013144,2013/05/24 #: CM_JUN2013_00049_2013144,05/24/2013,12060-20858-84131-2013,12,12060-20858-84131-170002,QE-4 06/30,
12,Bolton,0000000012,001,00,1,,12060-20858-84131-2013-170002-,204.0000,6/14/2013,Title II-Part A Teachers,CM_JUN2013_00102_2013165,2013/06/14 #: CM_JUN2013_00102_2013165,06/14/2013,12060-20858-84131-2013,12,12060-20858-84131-170002,QE-4 06/30,
12,Bolton,0000000012,001,00,1,,12060-20977-82032-2012-170002-,8732.0000,7/25/2012,IDEA-Part B  Section 611,CM_AUG2012_00000_2012207,2012/07/25 #: CM_AUG2012_00000_2012207,07/25/2012,12060-20977-82032-2012,12,12060-20977-82032-170002,QE-1 09/30,
12,Bolton,0000000012,001,00,1,,12060-20977-82032-2012-170002-,4590.0000,4/22/2013,IDEA-Part B  Section 611,CM_MAY2013_00004_2013112,2013/04/22 #: CM_MAY2013_00004_2013112,04/22/2013,12060-20977-82032-2012,12,12060-20977-82032-170002,QE-4 06/30,
12,Bolton,0000000012,001,00,1,,12060-20977-82032-2013-170002-,12000.0000,8/27/2012,IDEA-Part B  Section 611,CM_SEP2012_00033_2012240,2012/08/27 #: CM_SEP2012_00033_2012240,08/27/2012,12060-20977-82032-2013,12,12060-20977-82032-170002,QE-1 09/30,
12,Bolton,0000000012,001,00,1,,12060-20977-82032-2013-170002-,12341.0000,9/25/2012,IDEA-Part B  Section 611,CM_OCT2012_00037_2012269,2012/09/25 #: CM_OCT2012_00037_2012269,09/25/2012,12060-20977-82032-2013,12,12060-20977-82032-170002,QE-1 09/30,
12,Bolton,0000000012,001,00,1,,12060-20977-82032-2013-170002-,15253.0000,10/19/2012,IDEA-Part B  Section 611,CM_OCT2012_00037_2012293,2012/10/19 #: CM_OCT2012_00037_2012293,10/19/2012,12060-20977-82032-2013,12,12060-20977-82032-170002,QE-2 12/31,
12,Bolton,0000000012,001,00,1,,12060-20977-82032-2013-170002-,10000.0000,12/18/2012,IDEA-Part B  Section 611,CM_JAN2013_00004_2012353,2012/12/18 #: CM_JAN2013_00004_2012353,12/18/2012,12060-20977-82032-2013,12,12060-20977-82032-170002,QE-2 12/31,
12,Bolton,0000000012,001,00,1,,12060-20977-82032-2013-170002-,25105.0000,1/25/2013,IDEA-Part B  Section 611,CM_FEB2013_00005_2013025,2013/01/25 #: CM_FEB2013_00005_2013025,01/25/2013,12060-20977-82032-2013,12,12060-20977-82032-170002,QE-3 03/31,
12,Bolton,0000000012,001,00,1,,12060-20977-82032-2013-170002-,20787.0000,2/22/2013,IDEA-Part B  Section 611,CM_MAR2013_00004_2013053,2013/02/22 #: CM_MAR2013_00004_2013053,02/22/2013,12060-20977-82032-2013,12,12060-20977-82032-170002,QE-3 03/31,
12,Bolton,0000000012,001,00,1,,12060-20977-82032-2013-170002-,3458.0000,3/20/2013,IDEA-Part B  Section 611,CM_APR2013_00044_2013079,2013/03/20 #: CM_APR2013_00044_2013079,03/20/2013,12060-20977-82032-2013,12,12060-20977-82032-170002,QE-3 03/31,
12,Bolton,0000000012,001,00,1,,12060-20977-82032-2013-170002-,22152.0000,4/22/2013,IDEA-Part B  Section 611,CM_MAY2013_00005_2013112,2013/04/22 #: CM_MAY2013_00005_2013112,04/22/2013,12060-20977-82032-2013,12,12060-20977-82032-170002,QE-4 06/30,
12,Bolton,0000000012,001,00,1,,12060-20977-82032-2013-170002-,18736.0000,5/24/2013,IDEA-Part B  Section 611,CM_JUN2013_00051_2013144,2013/05/24 #: CM_JUN2013_00051_2013144,05/24/2013,12060-20977-82032-2013,12,12060-20977-82032-170002,QE-4 06/30,
12,Bolton,0000000012,001,00,1,,12060-20983-82032-2012-170002-,540.0000,9/25/2012,IDEA- Part B- Section 619,CM_OCT2012_00038_2012269,2012/09/25 #: CM_OCT2012_00038_2012269,09/25/2012,12060-20983-82032-2012,12,12060-20983-82032-170002,QE-1 09/30,
12,Bolton,0000000012,001,00,1,,12060-20983-82032-2012-170002-,123.0000,12/18/2012,IDEA- Part B- Section 619,CM_JAN2013_00005_2012353,2012/12/18 #: CM_JAN2013_00005_2012353,12/18/2012,12060-20983-82032-2012,12,12060-20983-82032-170002,QE-2 12/31,
12,Bolton,0000000012,001,00,1,,12060-20983-82032-2012-170002-,1227.0000,3/20/2013,IDEA- Part B- Section 619,CM_APR2013_00046_2013079,2013/03/20 #: CM_APR2013_00046_2013079,03/20/2013,12060-20983-82032-2012,12,12060-20983-82032-170002,QE-3 03/31,
12,Bolton,0000000012,001,00,1,,12060-20983-82032-2012-170002-,2148.0000,4/22/2013,IDEA- Part B- Section 619,CM_MAY2013_00006_2013112,2013/04/22 #: CM_MAY2013_00006_2013112,04/22/2013,12060-20983-82032-2012,12,12060-20983-82032-170002,QE-4 06/30,
12,Bolton,0000000012,001,00,1,,12060-20983-82032-2013-170002-,170.0000,10/19/2012,IDEA- Part B- Section 619,CM_OCT2012_00039_2012293,2012/10/19 #: CM_OCT2012_00039_2012293,10/19/2012,12060-20983-82032-2013,12,12060-20983-82032-170002,QE-2 12/31,
12,Bolton,0000000012,001,00,1,,12060-20983-82032-2013-170002-,599.0000,12/18/2012,IDEA- Part B- Section 619,CM_JAN2013_00006_2012353,2012/12/18 #: CM_JAN2013_00006_2012353,12/18/2012,12060-20983-82032-2013,12,12060-20983-82032-170002,QE-2 12/31,
12,Bolton,0000000012,006,03,1,,13009-40896-82004-2013-170063-,2327.3300,10/31/2012,Sch. Construction-Reg Interest,SCREGINT-60710-2012305,2012/10/31 #: SCREGINT-60710-2012305,10/31/2012,13009-40896-82004-2013,12,13009-40896-82004-170063,QE-2 12/31,
