Town,VName,Vendor,VAddrs,VType,VGrp,Spons,CCode,Payment,PayDate,GrantName,InvoiceNum,InvDate,Date2,CCode_A,TTYpe,CCode_B,Qtr,
17,Bristol,0000000017,001,00,1,,12060-22051-82079-2008-      -,4955.0000,9/15/2008,Fresh Fruit & Vegetable Program,FRFR_02896,2008/09/15 #: FRFR_02896,09/15/2008,12060-22051-82079-2008,17,12060-22051-82079-      ,QE-1 09/30,
17,Bristol,0000000017,000,00,1,,12060-22051-82079-2009-      -,16366.0000,3/27/2009,Fresh Fruit & Vegetable Program,CM_APR2009_00012,2009/03/27 #: CM_APR2009_00012,03/27/2009,12060-22051-82079-2009,17,12060-22051-82079-      ,QE-3 03/31,
17,Bristol,0000000017,001,00,1,,12060-22223-82071-2009-170002-,20000.0000,3/27/2009,School Improvement-1003(g),CM_APR2009_00013,2009/03/27 #: CM_APR2009_00013,03/27/2009,12060-22223-82071-2009,17,12060-22223-82071-170002,QE-3 03/31,
17,Bristol,0000000017,001,00,1,,12060-22223-82071-2009-170002-,50000.0000,3/2/2009,School Improvement-1003(g),CM_MAR2009_00015,2009/03/02 #: CM_MAR2009_00015,03/02/2009,12060-22223-82071-2009,17,12060-22223-82071-170002,QE-3 03/31,
17,Bristol,0000000017,001,00,1,,12060-22223-82071-2009-170002-,10000.0000,4/30/2009,School Improvement-1003(g),CM_MAY2009_00007,2009/04/30 #: CM_MAY2009_00007,04/30/2009,12060-22223-82071-2009,17,12060-22223-82071-170002,QE-4 06/30,
17,Bristol,0000000017,001,00,1,,12060-90242-82079-2009-      -,5000.0000,11/26/2008,Quality Enhancement Grant,CM_DEC2008_00012,2008/11/26 #: CM_DEC2008_00012,11/26/2008,12060-90242-82079-2009,17,12060-90242-82079-      ,QE-2 12/31,
17,Bristol,0000000017,001,00,1,,12060-90242-82079-2009-      -,6559.0000,1/30/2009,Quality Enhancement Grant,CM_FEB2009_00014,2009/01/30 #: CM_FEB2009_00014,01/30/2009,12060-90242-82079-2009,17,12060-90242-82079-      ,QE-3 03/31,
17,Bristol,0000000017,001,00,1,,12060-90242-82079-2009-      -,10000.0000,12/24/2008,Quality Enhancement Grant,CM_JAN2009_00014,2008/12/24 #: CM_JAN2009_00014,12/24/2008,12060-90242-82079-2009,17,12060-90242-82079-      ,QE-2 12/31,
17,Bristol,0000000017,001,00,1,,12060-90242-82079-2009-      -,10000.0000,10/30/2008,Quality Enhancement Grant,CM_NOV2008_00014,2008/10/30 #: CM_NOV2008_00014,10/30/2008,12060-90242-82079-2009,17,12060-90242-82079-      ,QE-2 12/31,
18,Brookfield,0000000018,000,00,1,,11000-16072-82010-2009-170005-,13296.0000,10/29/2008,Healthy Foods Grant,HEALTHY_FOODS_2009,2008/10/29 #: HEALTHY_FOODS_2009,10/29/2008,11000-16072-82010-2009,18,11000-16072-82010-170005,QE-2 12/31,
18,Brookfield,0000000018,000,00,1,,11000-16072-82010-2009-170005-,1538.0000,4/1/2009,Healthy Foods Grant,HEALTHY_FOODS_MAR2009,2009/04/01 #: HEALTHY_FOODS_MAR2009,04/01/2009,11000-16072-82010-2009,18,11000-16072-82010-170005,QE-4 06/30,
18,Brookfield,0000000018,002,02,1,01800,11000-16072-82051-2009-170005-,691.0000,3/6/2009,Child Nutrition State Matching Grant,PUB_STMCH_MAR2009,2009/03/06 #: PUB_STMCH_MAR2009,03/06/2009,11000-16072-82051-2009,18,11000-16072-82051-170005,QE-3 03/31,
18,Brookfield,0000000018,002,02,1,01800,11000-16072-82051-2009-170005-,6029.0000,10/10/2008,Child Nutrition State Matching Grant,PUB_STMCH_OCT2008,2008/10/10 #: PUB_STMCH_OCT2008,10/10/2008,11000-16072-82051-2009,18,11000-16072-82051-170005,QE-2 12/31,
18,Brookfield,0000000018,001,00,1,,11000-17027-82010-2009-170005-,36576.0000,6/1/2009,Transportation Of School Children-Public,TRANPUB_2009,2009/06/01 #: TRANPUB_2009,06/01/2009,11000-17027-82010-2009,18,11000-17027-82010-170005,QE-4 06/30,
18,Brookfield,0000000018,001,00,1,,11000-17030-84003-2009-170013-,2131.0000,8/22/2008,Adult Education - Cooperative,ADED_CO_AUG_2008,2008/08/22 #: ADED_CO_AUG_2008,08/22/2008,11000-17030-84003-2009,18,11000-17030-84003-170013,QE-1 09/30,
18,Brookfield,0000000018,001,00,1,,11000-17030-84003-2009-170013-,1177.0000,5/21/2009,Adult Education - Cooperative,ADED_CO_MAY_2009,2009/05/21 #: ADED_CO_MAY_2009,05/21/2009,11000-17030-84003-2009,18,11000-17030-84003-170013,QE-4 06/30,
18,Brookfield,0000000018,001,00,1,,11000-17034-82010-2009-170006-,14154.0000,1/9/2009,Nonpublic Health Services,HLTHSRVC_JAN_2009,2009/01/09 #: HLTHSRVC_JAN_2009,01/09/2009,11000-17034-82010-2009,18,11000-17034-82010-170006,QE-3 03/31,
18,Brookfield,0000000018,001,00,1,,11000-17041-82010-2009-170002-,776867.0000,4/22/2009,Education Equalization,ECS_APR_2009,2009/04/22 #: ECS_APR_2009,04/22/2009,11000-17041-82010-2009,18,11000-17041-82010-170002,QE-4 06/30,
18,Brookfield,0000000018,001,00,1,,11000-17041-82010-2009-170002-,382673.0000,1/22/2009,Education Equalization,ECS_JAN_2009,2009/01/22 #: ECS_JAN_2009,01/22/2009,11000-17041-82010-2009,18,11000-17041-82010-170002,QE-3 03/31,
18,Brookfield,0000000018,001,00,1,,11000-17041-82010-2009-170002-,382673.0000,10/23/2008,Education Equalization,ECS_OCT_2008,2008/10/23 #: ECS_OCT_2008,10/23/2008,11000-17041-82010-2009,18,11000-17041-82010-170002,QE-2 12/31,
18,Brookfield,0000000018,001,00,1,,11000-17047-82016-2009-      -,63158.0000,2/23/2009,Spec Ed-Ag. Placements & Excess Cost,SPEDAPI_FEB_2009,2009/02/23 #: SPEDAPI_FEB_2009,02/23/2009,11000-17047-82016-2009,18,11000-17047-82016-      ,QE-3 03/31,
18,Brookfield,0000000018,001,00,1,,11000-17047-82016-2009-      -,26829.0000,5/21/2009,Spec Ed-Ag. Placements & Excess Cost,SPEDAPI_MAY_2009,2009/05/21 #: SPEDAPI_MAY_2009,05/21/2009,11000-17047-82016-2009,18,11000-17047-82016-      ,QE-4 06/30,
18,Brookfield,0000000018,001,00,1,,11000-17047-82018-2009-      -,405839.0000,2/23/2009,Spec Ed-Ag Placements & Excess Cost,SPEDEXCS_FEB_2009,2009/02/23 #: SPEDEXCS_FEB_2009,02/23/2009,11000-17047-82018-2009,18,11000-17047-82018-      ,QE-3 03/31,
18,Brookfield,0000000018,001,00,1,,11000-17047-82018-2009-      -,245318.0000,5/21/2009,Spec Ed-Ag Placements & Excess Cost,SPEDEXCS_MAY_2009,2009/05/21 #: SPEDEXCS_MAY_2009,05/21/2009,11000-17047-82018-2009,18,11000-17047-82018-      ,QE-4 06/30,
18,Brookfield,0000000018,001,00,1,,11000-17049-82010-2009-170006-,4019.0000,6/1/2009,Transportation-Nonpublic,TRANNPUB_2009,2009/06/01 #: TRANNPUB_2009,06/01/2009,11000-17049-82010-2009,18,11000-17049-82010-170006,QE-4 06/30,
18,Brookfield,0000000018,001,00,1,,11000-17057-82061-2009-      -,24275.0000,10/25/2008,Magnet School-Transportation,MAGNET_TRAN_OCT08,2008/10/25 #: MAGNET_TRAN_OCT08,10/25/2008,11000-17057-82061-2009,18,11000-17057-82061-      ,QE-2 12/31,
18,Brookfield,0000000018,001,00,1,,11000-17057-82061-2009-      -,24274.0000,5/21/2009,Magnet School-Transportation,MAGNET_TRAN_MAY09,2009/05/21 #: MAGNET_TRAN_MAY09,05/21/2009,11000-17057-82061-2009,18,11000-17057-82061-      ,QE-4 06/30,
18,Brookfield,0000000018,002,02,1,01800,12060-20560-82079-2008-170005-,5556.5800,11/19/2008,National School Lunch,LNCH_00010-NOV2008,2008/11/19 #: LNCH_00010-NOV2008,11/19/2008,12060-20560-82079-2008,18,12060-20560-82079-170005,QE-2 12/31,
18,Brookfield,0000000018,002,02,1,01800,12060-20560-82079-2008-170005-,6274.8200,7/22/2008,National School Lunch,LNCH_02705,2008/07/22 #: LNCH_02705,07/22/2008,12060-20560-82079-2008,18,12060-20560-82079-170005,QE-1 09/30,
18,Brookfield,0000000018,002,02,1,01800,12060-20560-82079-2008-170005-,3200.1500,8/19/2008,National School Lunch,LNCH_02782,2008/08/19 #: LNCH_02782,08/19/2008,12060-20560-82079-2008,18,12060-20560-82079-170005,QE-1 09/30,
18,Brookfield,0000000018,002,02,1,01800,12060-20560-82079-2009-170005-,3898.3100,1/21/2009,National School Lunch,LNCH_00006-JAN2009,2009/01/21 #: LNCH_00006-JAN2009,01/21/2009,12060-20560-82079-2009,18,12060-20560-82079-170005,QE-3 03/31,
18,Brookfield,0000000018,002,02,1,01800,12060-20560-82079-2009-170005-,4901.3100,3/20/2009,National School Lunch,LNCH_00006-MAR2009,2009/03/20 #: LNCH_00006-MAR2009,03/20/2009,12060-20560-82079-2009,18,12060-20560-82079-170005,QE-3 03/31,
18,Brookfield,0000000018,002,02,1,01800,12060-20560-82079-2009-170005-,6418.8200,12/17/2008,National School Lunch,LNCH_00008-DEC2008,2008/12/17 #: LNCH_00008-DEC2008,12/17/2008,12060-20560-82079-2009,18,12060-20560-82079-170005,QE-2 12/31,
18,Brookfield,0000000018,002,02,1,01800,12060-20560-82079-2009-170005-,4701.0600,2/19/2009,National School Lunch,LNCH_00009-FEB2009,2009/02/19 #: LNCH_00009-FEB2009,02/19/2009,12060-20560-82079-2009,18,12060-20560-82079-170005,QE-3 03/31,
18,Brookfield,0000000018,002,02,1,01800,12060-20560-82079-2009-170005-,5159.9200,4/19/2009,National School Lunch,LNCH_00010-APR2009,2009/04/19 #: LNCH_00010-APR2009,04/19/2009,12060-20560-82079-2009,18,12060-20560-82079-170005,QE-4 06/30,
18,Brookfield,0000000018,002,02,1,01800,12060-20560-82079-2009-170005-,6431.2400,6/16/2009,National School Lunch,LNCH_00009-JUN2009,2009/06/16 #: LNCH_00009-JUN2009,06/16/2009,12060-20560-82079-2009,18,12060-20560-82079-170005,QE-4 06/30,
18,Brookfield,0000000018,002,02,1,01800,12060-20560-82079-2009-170005-,5594.8300,6/16/2009,National School Lunch,LNCH_00010-JUN2009,2009/06/16 #: LNCH_00010-JUN2009,06/16/2009,12060-20560-82079-2009,18,12060-20560-82079-170005,QE-4 06/30,
18,Brookfield,0000000018,001,00,1,,12060-20679-82070-2007-170002-,580.0000,7/18/2008,Title I Improving Basic Programs,CM_JUL2008_02662,2008/07/18 #: CM_JUL2008_02662,07/18/2008,12060-20679-82070-2007,18,12060-20679-82070-170002,QE-1 09/30,
18,Brookfield,0000000018,001,00,1,,12060-20679-82070-2008-170002-,8997.0000,7/25/2008,Title I Improving Basic Programs,CM_AUG2008_02756,2008/07/25 #: CM_AUG2008_02756,07/25/2008,12060-20679-82070-2008,18,12060-20679-82070-170002,QE-1 09/30,
18,Brookfield,0000000018,001,00,1,,12060-20679-82070-2008-170002-,8863.0000,11/26/2008,Title I Improving Basic Programs,CM_DEC2008_00029,2008/11/26 #: CM_DEC2008_00029,11/26/2008,12060-20679-82070-2008,18,12060-20679-82070-170002,QE-2 12/31,
18,Brookfield,0000000018,001,00,1,,12060-20679-82070-2008-170002-,2184.0000,1/30/2009,Title I Improving Basic Programs,CM_FEB2009_00036,2009/01/30 #: CM_FEB2009_00036,01/30/2009,12060-20679-82070-2008,18,12060-20679-82070-170002,QE-3 03/31,
18,Brookfield,0000000018,001,00,1,,12060-20679-82070-2008-170002-,14178.0000,7/18/2008,Title I Improving Basic Programs,CM_JUL2008_02663,2008/07/18 #: CM_JUL2008_02663,07/18/2008,12060-20679-82070-2008,18,12060-20679-82070-170002,QE-1 09/30,
18,Brookfield,0000000018,001,00,1,,12060-20679-82070-2008-170002-,2954.0000,10/2/2008,Title I Improving Basic Programs,CM_OCT2008_02945,2008/10/02 #: CM_OCT2008_02945,10/02/2008,12060-20679-82070-2008,18,12060-20679-82070-170002,QE-2 12/31,
18,Brookfield,0000000018,001,00,1,,12060-20679-82070-2009-170002-,9073.0000,3/27/2009,Title I Improving Basic Programs,CM_APR2009_00039,2009/03/27 #: CM_APR2009_00039,03/27/2009,12060-20679-82070-2009,18,12060-20679-82070-170002,QE-3 03/31,
18,Brookfield,0000000018,001,00,1,,12060-20679-82070-2009-170002-,2954.0000,11/26/2008,Title I Improving Basic Programs,CM_DEC2008_00002,2008/11/26 #: CM_DEC2008_00002,11/26/2008,12060-20679-82070-2009,18,12060-20679-82070-170002,QE-2 12/31,
18,Brookfield,0000000018,001,00,1,,12060-20679-82070-2009-170002-,6540.0000,1/30/2009,Title I Improving Basic Programs,CM_FEB2009_00002,2009/01/30 #: CM_FEB2009_00002,01/30/2009,12060-20679-82070-2009,18,12060-20679-82070-170002,QE-3 03/31,
18,Brookfield,0000000018,001,00,1,,12060-20679-82070-2009-170002-,8863.0000,12/24/2008,Title I Improving Basic Programs,CM_JAN2009_00033,2008/12/24 #: CM_JAN2009_00033,12/24/2008,12060-20679-82070-2009,18,12060-20679-82070-170002,QE-2 12/31,
18,Brookfield,0000000018,001,00,1,,12060-20679-82070-2009-170002-,5138.0000,3/2/2009,Title I Improving Basic Programs,CM_MAR2009_00035,2009/03/02 #: CM_MAR2009_00035,03/02/2009,12060-20679-82070-2009,18,12060-20679-82070-170002,QE-3 03/31,
18,Brookfield,0000000018,001,00,1,,12060-20679-82070-2009-170002-,5698.0000,4/30/2009,Title I Improving Basic Programs,CM_MAY2009_00039,2009/04/30 #: CM_MAY2009_00039,04/30/2009,12060-20679-82070-2009,18,12060-20679-82070-170002,QE-4 06/30,
18,Brookfield,0000000018,001,00,1,,12060-20742-84010-2007-170003-,35000.0000,12/31/2008,Carl D. Perkins Voc. & Tech. Educ. Act,CM_JUL2008_02665 J,2008/12/31 #: CM_JUL2008_02665 J,12/31/2008,12060-20742-84010-2007,18,12060-20742-84010-170003,QE-2 12/31,
18,Brookfield,0000000018,001,00,1,,12060-20742-84010-2008-170002-,17786.0000,7/18/2008,Carl D Perkins Career & Tech. Educ. Act,CM_JUL2008_02664,2008/07/18 #: CM_JUL2008_02664,07/18/2008,12060-20742-84010-2008,18,12060-20742-84010-170002,QE-1 09/30,
18,Brookfield,0000000018,001,00,1,,12060-20742-84010-2008-170003-,35000.0000,7/18/2008,Carl D. Perkins Career & Tech. Educ. Act,CM_JUL2008_02665,2008/07/18 #: CM_JUL2008_02665,07/18/2008,12060-20742-84010-2008,18,12060-20742-84010-170003,QE-1 09/30,
18,Brookfield,0000000018,001,00,1,,12060-20742-84010-2008-170003-,-35000.0000,12/31/2008,Carl D. Perkins Career & Tech. Educ. Act,CM_JUL2008_02665 J,2008/12/31 #: CM_JUL2008_02665 J,12/31/2008,12060-20742-84010-2008,18,12060-20742-84010-170003,QE-2 12/31,
18,Brookfield,0000000018,001,00,1,,12060-20742-84010-2009-170002-,2000.0000,3/27/2009,Carl D Perkins Career & Tech. Educ. Act,CM_APR2009_00002,2009/03/27 #: CM_APR2009_00002,03/27/2009,12060-20742-84010-2009,18,12060-20742-84010-170002,QE-3 03/31,
18,Brookfield,0000000018,001,00,1,,12060-20826-82079-2008-170002-,148.0000,7/18/2008,Title II Part D Technology,CM_JUL2008_02666,2008/07/18 #: CM_JUL2008_02666,07/18/2008,12060-20826-82079-2008,18,12060-20826-82079-170002,QE-1 09/30,
18,Brookfield,0000000018,001,00,1,,12060-20858-84131-2007-170002-,5067.0000,7/18/2008,Title II-Part A Teachers,CM_JUL2008_02667,2008/07/18 #: CM_JUL2008_02667,07/18/2008,12060-20858-84131-2007,18,12060-20858-84131-170002,QE-1 09/30,
18,Brookfield,0000000018,001,00,1,,12060-20858-84131-2008-170002-,3338.0000,3/27/2009,Title II-Part A Teachers,CM_APR2009_00003,2009/03/27 #: CM_APR2009_00003,03/27/2009,12060-20858-84131-2008,18,12060-20858-84131-170002,QE-3 03/31,
18,Brookfield,0000000018,001,00,1,,12060-20858-84131-2008-170002-,4930.0000,11/26/2008,Title II-Part A Teachers,CM_DEC2008_00003,2008/11/26 #: CM_DEC2008_00003,11/26/2008,12060-20858-84131-2008,18,12060-20858-84131-170002,QE-2 12/31,
18,Brookfield,0000000018,001,00,1,,12060-20858-84131-2008-170002-,5205.0000,1/30/2009,Title II-Part A Teachers,CM_FEB2009_00003,2009/01/30 #: CM_FEB2009_00003,01/30/2009,12060-20858-84131-2008,18,12060-20858-84131-170002,QE-3 03/31,
18,Brookfield,0000000018,001,00,1,,12060-20858-84131-2008-170002-,1165.0000,12/24/2008,Title II-Part A Teachers,CM_JAN2009_00002,2008/12/24 #: CM_JAN2009_00002,12/24/2008,12060-20858-84131-2008,18,12060-20858-84131-170002,QE-2 12/31,
18,Brookfield,0000000018,001,00,1,,12060-20858-84131-2008-170002-,1996.0000,3/2/2009,Title II-Part A Teachers,CM_MAR2009_00037,2009/03/02 #: CM_MAR2009_00037,03/02/2009,12060-20858-84131-2008,18,12060-20858-84131-170002,QE-3 03/31,
18,Brookfield,0000000018,001,00,1,,12060-20858-84131-2008-170002-,7214.0000,4/30/2009,Title II-Part A Teachers,CM_MAY2009_00040,2009/04/30 #: CM_MAY2009_00040,04/30/2009,12060-20858-84131-2008,18,12060-20858-84131-170002,QE-4 06/30,
18,Brookfield,0000000018,001,00,1,,12060-20858-84131-2008-170002-,4533.0000,10/2/2008,Title II-Part A Teachers,CM_OCT2008_02946,2008/10/02 #: CM_OCT2008_02946,10/02/2008,12060-20858-84131-2008,18,12060-20858-84131-170002,QE-2 12/31,
18,Brookfield,0000000018,001,00,1,,12060-20858-84131-2009-170002-,5676.0000,1/30/2009,Title II-Part A Teachers,CM_FEB2009_00004,2009/01/30 #: CM_FEB2009_00004,01/30/2009,12060-20858-84131-2009,18,12060-20858-84131-170002,QE-3 03/31,
18,Brookfield,0000000018,001,00,1,,12060-20858-84131-2009-170002-,243.0000,4/30/2009,Title II-Part A Teachers,CM_MAY2009_00003,2009/04/30 #: CM_MAY2009_00003,04/30/2009,12060-20858-84131-2009,18,12060-20858-84131-170002,QE-4 06/30,
18,Brookfield,0000000018,001,00,1,,12060-20873-84131-2007-170002-,6667.0000,7/18/2008,Title IV - Safe & Drug Free Schools,CM_JUL2008_02668,2008/07/18 #: CM_JUL2008_02668,07/18/2008,12060-20873-84131-2007,18,12060-20873-84131-170002,QE-1 09/30,
18,Brookfield,0000000018,001,00,1,,12060-20873-84131-2008-170002-,667.0000,1/30/2009,Title IV - Safe & Drug Free Schools,CM_FEB2009_00005,2009/01/30 #: CM_FEB2009_00005,01/30/2009,12060-20873-84131-2008,18,12060-20873-84131-170002,QE-3 03/31,
18,Brookfield,0000000018,001,00,1,,12060-20873-84131-2009-170002-,310.0000,1/30/2009,Title IV - Safe & Drug Free Schools,CM_FEB2009_00006,2009/01/30 #: CM_FEB2009_00006,01/30/2009,12060-20873-84131-2009,18,12060-20873-84131-170002,QE-3 03/31,
18,Brookfield,0000000018,001,00,1,,12060-20909-84131-2007-170002-,1782.0000,7/18/2008,Title V-Innovative Education Strategies,CM_JUL2008_02669,2008/07/18 #: CM_JUL2008_02669,07/18/2008,12060-20909-84131-2007,18,12060-20909-84131-170002,QE-1 09/30,
18,Brookfield,0000000018,001,00,1,,12060-20909-84131-2008-170002-,50.0000,7/25/2008,Title V-Innovative Education Strategies,CM_AUG2008_02757,2008/07/25 #: CM_AUG2008_02757,07/25/2008,12060-20909-84131-2008,18,12060-20909-84131-170002,QE-1 09/30,
18,Brookfield,0000000018,001,00,1,,12060-20909-84131-2008-170002-,2379.0000,10/2/2008,Title V-Innovative Education Strategies,CM_OCT2008_02947,2008/10/02 #: CM_OCT2008_02947,10/02/2008,12060-20909-84131-2008,18,12060-20909-84131-170002,QE-2 12/31,
18,Brookfield,0000000018,001,00,1,,12060-20977-82032-2008-170002-,65945.0000,7/18/2008,IDEA-Part B- Section 611,CM_JUL2008_02670,2008/07/18 #: CM_JUL2008_02670,07/18/2008,12060-20977-82032-2008,18,12060-20977-82032-170002,QE-1 09/30,
18,Brookfield,0000000018,001,00,1,,12060-20977-82032-2008-170002-,5546.0000,3/2/2009,IDEA-Part B- Section 611,CM_MAR2009_00038,2009/03/02 #: CM_MAR2009_00038,03/02/2009,12060-20977-82032-2008,18,12060-20977-82032-170002,QE-3 03/31,
18,Brookfield,0000000018,001,00,1,,12060-20977-82032-2008-170002-,3797.0000,10/2/2008,IDEA-Part B- Section 611,CM_OCT2008_02948,2008/10/02 #: CM_OCT2008_02948,10/02/2008,12060-20977-82032-2008,18,12060-20977-82032-170002,QE-2 12/31,
18,Brookfield,0000000018,001,00,1,,12060-20977-82032-2009-170002-,36754.0000,3/27/2009,IDEA-Part B- Section 611,CM_APR2009_00004,2009/03/27 #: CM_APR2009_00004,03/27/2009,12060-20977-82032-2009,18,12060-20977-82032-170002,QE-3 03/31,
18,Brookfield,0000000018,001,00,1,,12060-20977-82032-2009-170002-,105931.0000,11/26/2008,IDEA-Part B- Section 611,CM_DEC2008_00004,2008/11/26 #: CM_DEC2008_00004,11/26/2008,12060-20977-82032-2009,18,12060-20977-82032-170002,QE-2 12/31,
18,Brookfield,0000000018,001,00,1,,12060-20977-82032-2009-170002-,41689.0000,1/30/2009,IDEA-Part B- Section 611,CM_FEB2009_00007,2009/01/30 #: CM_FEB2009_00007,01/30/2009,12060-20977-82032-2009,18,12060-20977-82032-170002,QE-3 03/31,
18,Brookfield,0000000018,001,00,1,,12060-20977-82032-2009-170002-,63025.0000,12/24/2008,IDEA-Part B- Section 611,CM_JAN2009_00036,2008/12/24 #: CM_JAN2009_00036,12/24/2008,12060-20977-82032-2009,18,12060-20977-82032-170002,QE-2 12/31,
18,Brookfield,0000000018,001,00,1,,12060-20977-82032-2009-170002-,59299.0000,3/2/2009,IDEA-Part B- Section 611,CM_MAR2009_00004,2009/03/02 #: CM_MAR2009_00004,03/02/2009,12060-20977-82032-2009,18,12060-20977-82032-170002,QE-3 03/31,
18,Brookfield,0000000018,001,00,1,,12060-20977-82032-2009-170002-,44440.0000,4/30/2009,IDEA-Part B- Section 611,CM_MAY2009_00004,2009/04/30 #: CM_MAY2009_00004,04/30/2009,12060-20977-82032-2009,18,12060-20977-82032-170002,QE-4 06/30,
18,Brookfield,0000000018,001,00,1,,12060-20983-82032-2007-170002-,1753.0000,7/18/2008,IDEA- Part B- Section 619,CM_JUL2008_02671,2008/07/18 #: CM_JUL2008_02671,07/18/2008,12060-20983-82032-2007,18,12060-20983-82032-170002,QE-1 09/30,
18,Brookfield,0000000018,001,00,1,,12060-20983-82032-2008-170002-,4106.0000,7/25/2008,IDEA- Part B- Section 619,CM_AUG2008_02758,2008/07/25 #: CM_AUG2008_02758,07/25/2008,12060-20983-82032-2008,18,12060-20983-82032-170002,QE-1 09/30,
18,Brookfield,0000000018,001,00,1,,12060-20983-82032-2008-170002-,3298.0000,11/26/2008,IDEA- Part B- Section 619,CM_DEC2008_00005,2008/11/26 #: CM_DEC2008_00005,11/26/2008,12060-20983-82032-2008,18,12060-20983-82032-170002,QE-2 12/31,
18,Brookfield,0000000018,001,00,1,,12060-20983-82032-2008-170002-,6109.0000,10/2/2008,IDEA- Part B- Section 619,CM_OCT2008_02949,2008/10/02 #: CM_OCT2008_02949,10/02/2008,12060-20983-82032-2008,18,12060-20983-82032-170002,QE-2 12/31,
18,Brookfield,0000000018,001,00,1,,12060-20983-82032-2009-170002-,4514.0000,3/27/2009,IDEA- Part B- Section 619,CM_APR2009_00005,2009/03/27 #: CM_APR2009_00005,03/27/2009,12060-20983-82032-2009,18,12060-20983-82032-170002,QE-3 03/31,
18,Brookfield,0000000018,001,00,1,,12060-20983-82032-2009-170002-,4278.0000,11/26/2008,IDEA- Part B- Section 619,CM_DEC2008_00006,2008/11/26 #: CM_DEC2008_00006,11/26/2008,12060-20983-82032-2009,18,12060-20983-82032-170002,QE-2 12/31,
18,Brookfield,0000000018,001,00,1,,12060-20983-82032-2009-170002-,4031.0000,1/30/2009,IDEA- Part B- Section 619,CM_FEB2009_00008,2009/01/30 #: CM_FEB2009_00008,01/30/2009,12060-20983-82032-2009,18,12060-20983-82032-170002,QE-3 03/31,
18,Brookfield,0000000018,001,00,1,,12060-20983-82032-2009-170002-,6156.0000,12/24/2008,IDEA- Part B- Section 619,CM_JAN2009_00037,2008/12/24 #: CM_JAN2009_00037,12/24/2008,12060-20983-82032-2009,18,12060-20983-82032-170002,QE-2 12/31,
18,Brookfield,0000000018,001,00,1,,12060-20983-82032-2009-170002-,2007.0000,3/2/2009,IDEA- Part B- Section 619,CM_MAR2009_00005,2009/03/02 #: CM_MAR2009_00005,03/02/2009,12060-20983-82032-2009,18,12060-20983-82032-170002,QE-3 03/31,
18,Brookfield,0000000018,012,03,1,,13009-40896-82004-2009-170063-,5756.5500,8/30/2008,S.C. Reg. Interest-2007 (3089),60426,2008/08/30 #: 60426,08/30/2008,13009-40896-82004-2009,18,13009-40896-82004-170063,QE-1 09/30,
18,Brookfield,0000000018,012,03,1,,13009-40896-82004-2009-170063-,24025.9200,12/22/2008,S.C. Reg. Interest-2007 (3089),60450,2008/12/22 #: 60450,12/22/2008,13009-40896-82004-2009,18,13009-40896-82004-170063,QE-2 12/31,
18,Brookfield,0000000018,012,03,1,,13009-40896-82004-2009-170063-,3780.9300,2/28/2009,S.C. Reg. Interest-2007 (3089),60461,2009/02/28 #: 60461,02/28/2009,13009-40896-82004-2009,18,13009-40896-82004-170063,QE-3 03/31,
18,Brookfield,0000000018,012,03,1,,13009-40896-82004-2009-170063-,24025.9200,6/20/2009,S.C. Reg. Interest-2007 (3089),60482,2009/06/20 #: 60482,06/20/2009,13009-40896-82004-2009,18,13009-40896-82004-170063,QE-4 06/30,
18,Brookfield,0000000018,012,03,1,,13010-40901-82003-2009-170001-,65854.0300,8/30/2008,S.C. Reg. Principal-2007 (3090),60427,2008/08/30 #: 60427,08/30/2008,13010-40901-82003-2009,18,13010-40901-82003-170001,QE-1 09/30,
18,Brookfield,0000000018,012,03,1,,13010-40901-82003-2009-170001-,167988.7200,6/20/2009,S.C. Reg. Principal-2007 (3090),60485,2009/06/20 #: 60485,06/20/2009,13010-40901-82003-2009,18,13010-40901-82003-170001,QE-4 06/30,
18,Brookfield,0000000018,013,04,1,,13010-40901-82006-2009-170001-,38674.0000,9/12/2008,S.C. Progress-2007 (3090),60429,2008/09/12 #: 60429,09/12/2008,13010-40901-82006-2009,18,13010-40901-82006-170001,QE-1 09/30,
18,Brookfield,0000000018,013,04,1,,13010-40901-82006-2009-170001-,3329620.0000,11/10/2008,S.C. Progress-2007 (3090),60441,2008/11/10 #: 60441,11/10/2008,13010-40901-82006-2009,18,13010-40901-82006-170001,QE-2 12/31,
18,Brookfield,0000000018,013,04,1,,13010-40901-82006-2009-170001-,30027.0000,12/15/2008,S.C. Progress-2007 (3090),60447,2008/12/15 #: 60447,12/15/2008,13010-40901-82006-2009,18,13010-40901-82006-170001,QE-2 12/31,
18,Brookfield,0000000018,013,04,1,,13010-40901-82006-2009-170001-,220970.0000,6/11/2009,S.C. Progress-2007 (3090),60479,2009/06/11 #: 60479,06/11/2009,13010-40901-82006-2009,18,13010-40901-82006-170001,QE-4 06/30,
19,Brooklyn,0000000019,001,00,1,,11000-12113-82079-2009-170003-,12396.0000,11/26/2008,School Readiness,CM_DEC2008_00001,2008/11/26 #: CM_DEC2008_00001,11/26/2008,11000-12113-82079-2009,19,11000-12113-82079-170003,QE-2 12/31,
19,Brooklyn,0000000019,001,00,1,,11000-12113-82079-2009-170003-,73273.0000,4/30/2009,School Readiness,CM_MAY2009_00001,2009/04/30 #: CM_MAY2009_00001,04/30/2009,11000-12113-82079-2009,19,11000-12113-82079-170003,QE-4 06/30,
