Town,VName,Vendor,VAddrs,VType,Spons,CCode,VGrp,Payment,PayDate,GrantName,InvoiceNum,InvDate,Date2,CCode_A,TTYpe,CCode_B,Qtr,
62,Hamden,0000000062,001,00,,11000-17030-84002-2007-170013-,1,116743.0000,8/23/2006,Adult Education - Provider,ADED_PR_AUG_2006,2006/08/23 #: ADED_PR_AUG_2006,08/23/2006,11000-17030-84002-2007,62,11000-17030-84002-170013,QE-1 09/30,
62,Hamden,0000000062,001,00,,11000-17030-84002-2007-170013-,1,64077.0000,5/24/2007,Adult Education - Provider,ADED_PR_MAY_2007,2007/05/24 #: ADED_PR_MAY_2007,05/24/2007,11000-17030-84002-2007,62,11000-17030-84002-170013,QE-4 06/30,
62,Hamden,0000000062,001,00,,11000-17034-82010-2007-170006-,1,175073.0000,1/10/2007,Nonpublic Health Services,HLTHSRVC_JAN_2007,2007/01/10 #: HLTHSRVC_JAN_2007,01/10/2007,11000-17034-82010-2007,62,11000-17034-82010-170006,QE-3 03/31,
62,Hamden,0000000062,001,00,,11000-17041-82010-2007-170002-,1,4870490.0000,10/24/2006,Education Equalization,ECS_OCT_2006,2006/10/24 #: ECS_OCT_2006,10/24/2006,11000-17041-82010-2007,62,11000-17041-82010-170002,QE-2 12/31,
62,Hamden,0000000062,001,00,,11000-17041-82010-2007-170002-,1,4870490.0000,1/23/2007,Education Equalization,ECS_JAN_2007,2007/01/23 #: ECS_JAN_2007,01/23/2007,11000-17041-82010-2007,62,11000-17041-82010-170002,QE-3 03/31,
62,Hamden,0000000062,001,00,,11000-17041-82010-2007-170002-,1,9770612.0000,4/23/2007,Education Equalization,ECS_APR_2007,2007/04/23 #: ECS_APR_2007,04/23/2007,11000-17041-82010-2007,62,11000-17041-82010-170002,QE-4 06/30,
62,Hamden,0000000062,000,00,,11000-17046-82057-2007-      -,1,21000.0000,10/25/2006,State School Breakfast,SCHBREAK_OCT06,2006/10/25 #: SCHBREAK_OCT06,10/25/2006,11000-17046-82057-2007,62,11000-17046-82057-      ,QE-2 12/31,
62,Hamden,0000000062,000,00,,11000-17046-82058-2007-      -,1,2918.0000,1/25/2007,State School Breakfast,SCHBREAK_JAN07,2007/01/25 #: SCHBREAK_JAN07,01/25/2007,11000-17046-82058-2007,62,11000-17046-82058-      ,QE-3 03/31,
62,Hamden,0000000062,000,00,,11000-17046-82058-2007-      -,1,4329.0000,5/24/2007,State School Breakfast,SCHBREAK_MAY07,2007/05/24 #: SCHBREAK_MAY07,05/24/2007,11000-17046-82058-2007,62,11000-17046-82058-      ,QE-4 06/30,
62,Hamden,0000000062,001,00,,11000-17047-82016-2007-      -,1,489173.0000,2/21/2007,Spec Ed-Ag. Placements & Excess Cost,SPEDAPI_FEB_2007,2007/02/21 #: SPEDAPI_FEB_2007,02/21/2007,11000-17047-82016-2007,62,11000-17047-82016-      ,QE-3 03/31,
62,Hamden,0000000062,001,00,,11000-17047-82016-2007-      -,1,82078.0000,5/23/2007,Spec Ed-Ag. Placements & Excess Cost,SPEDAPI_MAY_2007,2007/05/23 #: SPEDAPI_MAY_2007,05/23/2007,11000-17047-82016-2007,62,11000-17047-82016-      ,QE-4 06/30,
62,Hamden,0000000062,001,00,,11000-17047-82017-2007-      -,1,5445.0000,2/21/2007,Sped Ed-Ag. Placements & Excess Cost,SPEDAPII_FEB_2007,2007/02/21 #: SPEDAPII_FEB_2007,02/21/2007,11000-17047-82017-2007,62,11000-17047-82017-      ,QE-3 03/31,
62,Hamden,0000000062,001,00,,11000-17047-82017-2007-      -,1,39220.0000,5/23/2007,Sped Ed-Ag. Placements & Excess Cost,SPEDAPII_MAY_2007,2007/05/23 #: SPEDAPII_MAY_2007,05/23/2007,11000-17047-82017-2007,62,11000-17047-82017-      ,QE-4 06/30,
62,Hamden,0000000062,001,00,,11000-17047-82018-2007-      -,1,480584.0000,2/21/2007,Spec Ed-Ag Placements & Excess Cost,SPEDEXCS_FEB_2007,2007/02/21 #: SPEDEXCS_FEB_2007,02/21/2007,11000-17047-82018-2007,62,11000-17047-82018-      ,QE-3 03/31,
62,Hamden,0000000062,001,00,,11000-17047-82018-2007-      -,1,124157.0000,5/23/2007,Spec Ed-Ag Placements & Excess Cost,SPEDEXCS_MAY_2007,2007/05/23 #: SPEDEXCS_MAY_2007,05/23/2007,11000-17047-82018-2007,62,11000-17047-82018-      ,QE-4 06/30,
62,Hamden,0000000062,001,00,,11000-17047-82019-2007-      -,1,150346.0000,2/21/2007,Spec Ed-Ag. Placements & Excess Cost,SPEDAPIREG_FEB_2007,2007/02/21 #: SPEDAPIREG_FEB_2007,02/21/2007,11000-17047-82019-2007,62,11000-17047-82019-      ,QE-3 03/31,
62,Hamden,0000000062,001,00,,11000-17047-82020-2007-      -,1,32393.0000,2/21/2007,Spec Ed-Ag. Placements & Excess Cost,SPEDAPNN_FEB_2007,2007/02/21 #: SPEDAPNN_FEB_2007,02/21/2007,11000-17047-82020-2007,62,11000-17047-82020-      ,QE-3 03/31,
62,Hamden,0000000062,001,00,,11000-17048-82015-2007-      -,1,254725.0000,6/20/2007,Special Ed Excess Cost Equity,SPEDEQUITY_JUN_07,2007/06/20 #: SPEDEQUITY_JUN_07,06/20/2007,11000-17048-82015-2007,62,11000-17048-82015-      ,QE-4 06/30,
62,Hamden,0000000062,001,00,,11000-17049-82010-2007-170006-,1,189505.0000,5/9/2007,Transportation-Nonpublic,TRANNPUB_2007,2007/05/09 #: TRANNPUB_2007,05/09/2007,11000-17049-82010-2007,62,11000-17049-82010-170006,QE-4 06/30,
62,Hamden,0000000062,001,00,,11000-17052-82079-2007-170002-,1,6000.0000,12/9/2006,Youth Service Bureau,CM_DEC2006_09452,2006/12/09 #: CM_DEC2006_09452,12/09/2006,11000-17052-82079-2007,62,11000-17052-82079-170002,QE-2 12/31,
62,Hamden,0000000062,001,00,,11000-17052-82079-2007-170002-,1,12000.0000,10/4/2006,Youth Service Bureau,CM_OCT2006_93850,2006/10/04 #: CM_OCT2006_93850,10/04/2006,11000-17052-82079-2007,62,11000-17052-82079-170002,QE-2 12/31,
62,Hamden,0000000062,001,00,,11000-17052-82079-2007-170002-,1,6000.0000,2/8/2007,Youth Service Bureau,CM_FEB2007_09664,2007/02/08 #: CM_FEB2007_09664,02/08/2007,11000-17052-82079-2007,62,11000-17052-82079-170002,QE-3 03/31,
62,Hamden,0000000062,001,00,,11000-17052-82079-2007-170002-,1,3000.0000,3/29/2007,Youth Service Bureau,CM_APR2007_01289,2007/03/29 #: CM_APR2007_01289,03/29/2007,11000-17052-82079-2007,62,11000-17052-82079-170002,QE-3 03/31,
62,Hamden,0000000062,001,00,,11000-17052-82079-2007-170002-,1,3000.0000,3/5/2007,Youth Service Bureau,CM_MAR2007_09772,2007/03/05 #: CM_MAR2007_09772,03/05/2007,11000-17052-82079-2007,62,11000-17052-82079-170002,QE-3 03/31,
62,Hamden,0000000062,001,00,,11000-17052-82079-2007-170002-,1,7251.0000,5/30/2007,Youth Service Bureau,CM_JUN2007_01514,2007/05/30 #: CM_JUN2007_01514,05/30/2007,11000-17052-82079-2007,62,11000-17052-82079-170002,QE-4 06/30,
62,Hamden,0000000062,001,00,,11000-17053-82060-2007-      -,1,105000.0000,11/30/2006,Open Choice Program-Receiving Dist.,OPATTEND_NOV2006,2006/11/30 #: OPATTEND_NOV2006,11/30/2006,11000-17053-82060-2007,62,11000-17053-82060-      ,QE-2 12/31,
62,Hamden,0000000062,001,00,,11000-17053-82060-2007-      -,1,122788.0000,5/16/2007,Open Choice Program-Receiving Dist.,OPATTEND_MAY2007,2007/05/16 #: OPATTEND_MAY2007,05/16/2007,11000-17053-82060-2007,62,11000-17053-82060-      ,QE-4 06/30,
62,Hamden,0000000062,001,00,,11000-17056-82079-2007-170003-SDE00006,1,10000.0000,12/5/2006,Early Reading Success - Competitive,CM_DEC2006_09402,2006/12/05 #: CM_DEC2006_09402,12/05/2006,11000-17056-82079-2007,62,11000-17056-82079-170003,QE-2 12/31,
62,Hamden,0000000062,001,00,,11000-17056-82079-2007-170003-SDE00006,1,10000.0000,10/30/2006,Early Reading Success - Competitive,CM_NOV2006_93905,2006/10/30 #: CM_NOV2006_93905,10/30/2006,11000-17056-82079-2007,62,11000-17056-82079-170003,QE-2 12/31,
62,Hamden,0000000062,001,00,,11000-17056-82079-2007-170003-SDE00006,1,20000.0000,1/2/2007,Early Reading Success - Competitive,CM_JAN2007_09511,2007/01/02 #: CM_JAN2007_09511,01/02/2007,11000-17056-82079-2007,62,11000-17056-82079-170003,QE-3 03/31,
62,Hamden,0000000062,001,00,,11000-17056-82079-2007-170003-SDE00006,1,10000.0000,9/28/2006,Early Reading Success - Competitive,CM_OCT2006_93822,2006/09/28 #: CM_OCT2006_93822,09/28/2006,11000-17056-82079-2007,62,11000-17056-82079-170003,QE-1 09/30,
62,Hamden,0000000062,001,00,,11000-17056-82079-2007-170003-SDE00006,1,10000.0000,5/1/2007,Early Reading Success - Competitive,CM_MAY2007_01361,2007/05/01 #: CM_MAY2007_01361,05/01/2007,11000-17056-82079-2007,62,11000-17056-82079-170003,QE-4 06/30,
62,Hamden,0000000062,001,00,,11000-17056-82079-2007-170003-SDE00006,1,10000.0000,2/3/2007,Early Reading Success - Competitive,CM_FEB2007_09618,2007/02/03 #: CM_FEB2007_09618,02/03/2007,11000-17056-82079-2007,62,11000-17056-82079-170003,QE-3 03/31,
62,Hamden,0000000062,001,00,,11000-17056-82079-2007-170003-SDE00006,1,10000.0000,3/28/2007,Early Reading Success - Competitive,CM_APR2007_01240,2007/03/28 #: CM_APR2007_01240,03/28/2007,11000-17056-82079-2007,62,11000-17056-82079-170003,QE-3 03/31,
62,Hamden,0000000062,001,00,,11000-17056-82079-2007-170003-SDE00006,1,10000.0000,2/28/2007,Early Reading Success - Competitive,CM_MAR2007_09726,2007/02/28 #: CM_MAR2007_09726,02/28/2007,11000-17056-82079-2007,62,11000-17056-82079-170003,QE-3 03/31,
62,Hamden,0000000062,001,00,,11000-17056-82079-2007-170003-SDE00006,1,10000.0000,5/21/2007,Early Reading Success - Competitive,CM_JUN2007_01451,2007/05/21 #: CM_JUN2007_01451,05/21/2007,11000-17056-82079-2007,62,11000-17056-82079-170003,QE-4 06/30,
62,Hamden,0000000062,001,00,,11000-17057-82061-2007-      -,1,35000.0000,10/25/2006,Magnet School-Transportation,MAGNET_TRAN_OCT06,2006/10/25 #: MAGNET_TRAN_OCT06,10/25/2006,11000-17057-82061-2007,62,11000-17057-82061-      ,QE-2 12/31,
62,Hamden,0000000062,001,00,,11000-17057-82061-2007-      -,1,35000.0000,5/24/2007,Magnet School-Transportation,MAGNET_TRAN_MAY07,2007/05/24 #: MAGNET_TRAN_MAY07,05/24/2007,11000-17057-82061-2007,62,11000-17057-82061-      ,QE-4 06/30,
62,Hamden,0000000062,035,07,,12052-42860-82079-2006-170003-,1,20677.0000,11/15/2006,State Funds For Tech. Infrastructure,EDTECH_60290,2006/11/15 #: EDTECH_60290,11/15/2006,12052-42860-82079-2006,62,12052-42860-82079-170003,QE-2 12/31,
62,Hamden,0000000062,000,00,,12052-42861-82079-2007-      -,1,31400.0000,3/29/2007,Minor Capital Imprv. & Wiring-Sch. Read.,60319,2007/03/29 #: 60319,03/29/2007,12052-42861-82079-2007,62,12052-42861-82079-      ,QE-3 03/31,
62,Hamden,0000000062,002,02,06200,12060-20508-82079-2006-170005-,1,14729.1000,12/21/2006,School Breakfast Program,BFST_09479,2006/12/21 #: BFST_09479,12/21/2006,12060-20508-82079-2006,62,12060-20508-82079-170005,QE-2 12/31,
62,Hamden,0000000062,002,02,06200,12060-20508-82079-2006-170005-,1,22270.3200,9/20/2006,School Breakfast Program,BFST_93802,2006/09/20 #: BFST_93802,09/20/2006,12060-20508-82079-2006,62,12060-20508-82079-170005,QE-1 09/30,
62,Hamden,0000000062,002,02,06200,12060-20508-82079-2006-170005-,1,16501.9700,9/20/2006,School Breakfast Program,BFST_93803,2006/09/20 #: BFST_93803,09/20/2006,12060-20508-82079-2006,62,12060-20508-82079-170005,QE-1 09/30,
62,Hamden,0000000062,002,02,06200,12060-20508-82079-2007-170005-,1,21464.6400,12/21/2006,School Breakfast Program,BFST_09486,2006/12/21 #: BFST_09486,12/21/2006,12060-20508-82079-2007,62,12060-20508-82079-170005,QE-2 12/31,
62,Hamden,0000000062,002,02,06200,12060-20508-82079-2007-170005-,1,18824.2200,1/24/2007,School Breakfast Program,BFST_09579,2007/01/24 #: BFST_09579,01/24/2007,12060-20508-82079-2007,62,12060-20508-82079-170005,QE-3 03/31,
62,Hamden,0000000062,002,02,06200,12060-20508-82079-2007-170005-,1,17495.1600,2/20/2007,School Breakfast Program,BFST_09719,2007/02/20 #: BFST_09719,02/20/2007,12060-20508-82079-2007,62,12060-20508-82079-170005,QE-3 03/31,
62,Hamden,0000000062,002,02,06200,12060-20508-82079-2007-170005-,1,24818.1600,6/18/2007,School Breakfast Program,BFST_01537,2007/06/18 #: BFST_01537,06/18/2007,12060-20508-82079-2007,62,12060-20508-82079-170005,QE-4 06/30,
62,Hamden,0000000062,002,02,06200,12060-20508-82079-2007-170005-,1,15987.9000,6/18/2007,School Breakfast Program,BFST_01538,2007/06/18 #: BFST_01538,06/18/2007,12060-20508-82079-2007,62,12060-20508-82079-170005,QE-4 06/30,
62,Hamden,0000000062,002,02,06200,12060-20508-82079-2007-170005-,1,23378.7000,4/19/2007,School Breakfast Program,BFST_01326,2007/04/19 #: BFST_01326,04/19/2007,12060-20508-82079-2007,62,12060-20508-82079-170005,QE-4 06/30,
62,Hamden,0000000062,002,02,06200,12060-20508-82079-2007-170005-,1,16569.0000,4/19/2007,School Breakfast Program,BFST_01327,2007/04/19 #: BFST_01327,04/19/2007,12060-20508-82079-2007,62,12060-20508-82079-170005,QE-4 06/30,
62,Hamden,0000000062,001,01,062AIC,12060-20518-82079-2006-170005-SDE00003,1,905.0000,9/20/2006,Child & Adult Food Program - Pgm,CCFPROG_93787,2006/09/20 #: CCFPROG_93787,09/20/2006,12060-20518-82079-2006,62,12060-20518-82079-170005,QE-1 09/30,
62,Hamden,0000000062,001,01,062AIC,12060-20518-82079-2006-170005-SDE00003,1,1257.0000,11/17/2006,Child & Adult Food Program - Pgm,CCFPROG_93955,2006/11/17 #: CCFPROG_93955,11/17/2006,12060-20518-82079-2006,62,12060-20518-82079-170005,QE-2 12/31,
62,Hamden,0000000062,001,01,062AIC,12060-20518-82079-2006-170005-SDE00003,1,414.0000,10/18/2006,Child & Adult Food Program - Pgm,CCFPROG_93868,2006/10/18 #: CCFPROG_93868,10/18/2006,12060-20518-82079-2006,62,12060-20518-82079-170005,QE-2 12/31,
62,Hamden,0000000062,001,01,062AIC,12060-20518-82079-2006-170005-SDE00003,1,1290.0000,7/26/2006,Child & Adult Food Program - Pgm,CCFPROG_93653,2006/07/26 #: CCFPROG_93653,07/26/2006,12060-20518-82079-2006,62,12060-20518-82079-170005,QE-1 09/30,
62,Hamden,0000000062,001,01,062AIC,12060-20518-82079-2006-170005-SDE00003,1,350.0000,9/20/2006,Child & Adult Food Program - Pgm,CCFPROG_93789,2006/09/20 #: CCFPROG_93789,09/20/2006,12060-20518-82079-2006,62,12060-20518-82079-170005,QE-1 09/30,
62,Hamden,0000000062,001,01,062AIC,12060-20518-82079-2007-170005-SDE00003,1,1500.0000,12/19/2006,Child & Adult Food Program - Pgm,CCFPROG_09467,2006/12/19 #: CCFPROG_09467,12/19/2006,12060-20518-82079-2007,62,12060-20518-82079-170005,QE-2 12/31,
62,Hamden,0000000062,001,01,062AIC,12060-20518-82079-2007-170005-SDE00003,1,1201.0000,1/22/2007,Child & Adult Food Program - Pgm,CCFPROG_09581,2007/01/22 #: CCFPROG_09581,01/22/2007,12060-20518-82079-2007,62,12060-20518-82079-170005,QE-3 03/31,
62,Hamden,0000000062,001,01,062AIC,12060-20518-82079-2007-170005-SDE00003,1,919.0000,4/20/2007,Child & Adult Food Program - Pgm,CCFPROG_01344,2007/04/20 #: CCFPROG_01344,04/20/2007,12060-20518-82079-2007,62,12060-20518-82079-170005,QE-4 06/30,
62,Hamden,0000000062,001,01,062AIC,12060-20518-82079-2007-170005-SDE00003,1,1197.0000,2/20/2007,Child & Adult Food Program - Pgm,CCFPROG_09706,2007/02/20 #: CCFPROG_09706,02/20/2007,12060-20518-82079-2007,62,12060-20518-82079-170005,QE-3 03/31,
62,Hamden,0000000062,001,01,062AIC,12060-20518-82079-2007-170005-SDE00003,1,1465.0000,5/18/2007,Child & Adult Food Program - Pgm,CCFPROG_01436,2007/05/18 #: CCFPROG_01436,05/18/2007,12060-20518-82079-2007,62,12060-20518-82079-170005,QE-4 06/30,
62,Hamden,0000000062,001,01,062AIC,12060-20518-82079-2007-170005-SDE00003,1,1519.0000,3/21/2007,Child & Adult Food Program - Pgm,CCFPROG_09876,2007/03/21 #: CCFPROG_09876,03/21/2007,12060-20518-82079-2007,62,12060-20518-82079-170005,QE-3 03/31,
62,Hamden,0000000062,001,01,062AIC,12060-20518-82079-2007-170005-SDE00003,1,1100.0000,6/18/2007,Child & Adult Food Program - Pgm,CCFPROG_01550,2007/06/18 #: CCFPROG_01550,06/18/2007,12060-20518-82079-2007,62,12060-20518-82079-170005,QE-4 06/30,
62,Hamden,0000000062,001,01,062AIC,12060-20544-82079-2006-170005-SDE00003,1,76.0000,11/17/2006,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_93960,2006/11/17 #: CCFPCIL_93960,11/17/2006,12060-20544-82079-2006,62,12060-20544-82079-170005,QE-2 12/31,
62,Hamden,0000000062,001,01,062AIC,12060-20544-82079-2006-170005-SDE00003,1,92.0000,7/26/2006,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_93656,2006/07/26 #: CCFPCIL_93656,07/26/2006,12060-20544-82079-2006,62,12060-20544-82079-170005,QE-1 09/30,
62,Hamden,0000000062,001,01,062AIC,12060-20544-82079-2006-170005-SDE00003,1,56.0000,9/20/2006,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_93792,2006/09/20 #: CCFPCIL_93792,09/20/2006,12060-20544-82079-2006,62,12060-20544-82079-170005,QE-1 09/30,
62,Hamden,0000000062,001,01,062AIC,12060-20544-82079-2007-170005-SDE00003,1,90.0000,12/19/2006,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_09470,2006/12/19 #: CCFPCIL_09470,12/19/2006,12060-20544-82079-2007,62,12060-20544-82079-170005,QE-2 12/31,
62,Hamden,0000000062,001,01,062AIC,12060-20544-82079-2007-170005-SDE00003,1,76.0000,1/22/2007,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_09585,2007/01/22 #: CCFPCIL_09585,01/22/2007,12060-20544-82079-2007,62,12060-20544-82079-170005,QE-3 03/31,
62,Hamden,0000000062,001,01,062AIC,12060-20544-82079-2007-170005-SDE00003,1,49.0000,4/20/2007,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_01349,2007/04/20 #: CCFPCIL_01349,04/20/2007,12060-20544-82079-2007,62,12060-20544-82079-170005,QE-4 06/30,
62,Hamden,0000000062,001,01,062AIC,12060-20544-82079-2007-170005-SDE00003,1,71.0000,2/20/2007,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_09710,2007/02/20 #: CCFPCIL_09710,02/20/2007,12060-20544-82079-2007,62,12060-20544-82079-170005,QE-3 03/31,
62,Hamden,0000000062,001,01,062AIC,12060-20544-82079-2007-170005-SDE00003,1,81.0000,5/18/2007,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_01442,2007/05/18 #: CCFPCIL_01442,05/18/2007,12060-20544-82079-2007,62,12060-20544-82079-170005,QE-4 06/30,
62,Hamden,0000000062,001,01,062AIC,12060-20544-82079-2007-170005-SDE00003,1,88.0000,3/21/2007,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_09881,2007/03/21 #: CCFPCIL_09881,03/21/2007,12060-20544-82079-2007,62,12060-20544-82079-170005,QE-3 03/31,
62,Hamden,0000000062,001,01,062AIC,12060-20544-82079-2007-170005-SDE00003,1,60.0000,6/18/2007,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_01556,2007/06/18 #: CCFPCIL_01556,06/18/2007,12060-20544-82079-2007,62,12060-20544-82079-170005,QE-4 06/30,
62,Hamden,0000000062,002,02,06200,12060-20560-82079-2006-170005-,1,69827.0000,12/21/2006,National School Lunch,LNCH_09482,2006/12/21 #: LNCH_09482,12/21/2006,12060-20560-82079-2006,62,12060-20560-82079-170005,QE-2 12/31,
62,Hamden,0000000062,002,02,06200,12060-20560-82079-2006-170005-,1,54213.7000,9/20/2006,National School Lunch,LNCH_93806,2006/09/20 #: LNCH_93806,09/20/2006,12060-20560-82079-2006,62,12060-20560-82079-170005,QE-1 09/30,
62,Hamden,0000000062,002,02,06200,12060-20560-82079-2006-170005-,1,79359.7400,9/20/2006,National School Lunch,LNCH_93805,2006/09/20 #: LNCH_93805,09/20/2006,12060-20560-82079-2006,62,12060-20560-82079-170005,QE-1 09/30,
62,Hamden,0000000062,002,02,06200,12060-20560-82079-2007-170005-,1,80271.2000,12/21/2006,National School Lunch,LNCH_09487,2006/12/21 #: LNCH_09487,12/21/2006,12060-20560-82079-2007,62,12060-20560-82079-170005,QE-2 12/31,
62,Hamden,0000000062,002,02,06200,12060-20560-82079-2007-170005-,1,67598.4500,1/24/2007,National School Lunch,LNCH_09581,2007/01/24 #: LNCH_09581,01/24/2007,12060-20560-82079-2007,62,12060-20560-82079-170005,QE-3 03/31,
62,Hamden,0000000062,002,02,06200,12060-20560-82079-2007-170005-,1,65325.9900,2/20/2007,National School Lunch,LNCH_09722,2007/02/20 #: LNCH_09722,02/20/2007,12060-20560-82079-2007,62,12060-20560-82079-170005,QE-3 03/31,
62,Hamden,0000000062,002,02,06200,12060-20560-82079-2007-170005-,1,60504.7500,6/18/2007,National School Lunch,LNCH_01542,2007/06/18 #: LNCH_01542,06/18/2007,12060-20560-82079-2007,62,12060-20560-82079-170005,QE-4 06/30,
62,Hamden,0000000062,002,02,06200,12060-20560-82079-2007-170005-,1,86489.3900,6/18/2007,National School Lunch,LNCH_01541,2007/06/18 #: LNCH_01541,06/18/2007,12060-20560-82079-2007,62,12060-20560-82079-170005,QE-4 06/30,
62,Hamden,0000000062,002,02,06200,12060-20560-82079-2007-170005-,1,78156.5100,4/19/2007,National School Lunch,LNCH_01331,2007/04/19 #: LNCH_01331,04/19/2007,12060-20560-82079-2007,62,12060-20560-82079-170005,QE-4 06/30,
62,Hamden,0000000062,002,02,06200,12060-20560-82079-2007-170005-,1,61473.9800,4/19/2007,National School Lunch,LNCH_01332,2007/04/19 #: LNCH_01332,04/19/2007,12060-20560-82079-2007,62,12060-20560-82079-170005,QE-4 06/30,
62,Hamden,0000000062,001,00,,12060-20679-82070-2006-170002-,1,101961.0000,8/2/2006,Title I Improving Basic Programs,CM_AUG2006_93681,2006/08/02 #: CM_AUG2006_93681,08/02/2006,12060-20679-82070-2006,62,12060-20679-82070-170002,QE-1 09/30,
62,Hamden,0000000062,001,00,,12060-20679-82070-2007-170002-,1,100000.0000,12/5/2006,Title I Improving Basic Programs,CM_DEC2006_09403,2006/12/05 #: CM_DEC2006_09403,12/05/2006,12060-20679-82070-2007,62,12060-20679-82070-170002,QE-2 12/31,
62,Hamden,0000000062,001,00,,12060-20679-82070-2007-170002-,1,100000.0000,10/30/2006,Title I Improving Basic Programs,CM_NOV2006_93906,2006/10/30 #: CM_NOV2006_93906,10/30/2006,12060-20679-82070-2007,62,12060-20679-82070-170002,QE-2 12/31,
62,Hamden,0000000062,001,00,,12060-20679-82070-2007-170002-,1,150000.0000,1/2/2007,Title I Improving Basic Programs,CM_JAN2007_09512,2007/01/02 #: CM_JAN2007_09512,01/02/2007,12060-20679-82070-2007,62,12060-20679-82070-170002,QE-3 03/31,
62,Hamden,0000000062,001,00,,12060-20679-82070-2007-170002-,1,100000.0000,9/28/2006,Title I Improving Basic Programs,CM_OCT2006_93823,2006/09/28 #: CM_OCT2006_93823,09/28/2006,12060-20679-82070-2007,62,12060-20679-82070-170002,QE-1 09/30,
62,Hamden,0000000062,001,00,,12060-20679-82070-2007-170002-,1,50000.0000,5/1/2007,Title I Improving Basic Programs,CM_MAY2007_01362,2007/05/01 #: CM_MAY2007_01362,05/01/2007,12060-20679-82070-2007,62,12060-20679-82070-170002,QE-4 06/30,
62,Hamden,0000000062,001,00,,12060-20679-82070-2007-170002-,1,150000.0000,2/3/2007,Title I Improving Basic Programs,CM_FEB2007_09619,2007/02/03 #: CM_FEB2007_09619,02/03/2007,12060-20679-82070-2007,62,12060-20679-82070-170002,QE-3 03/31,
62,Hamden,0000000062,001,00,,12060-20679-82070-2007-170002-,1,50000.0000,3/28/2007,Title I Improving Basic Programs,CM_APR2007_01241,2007/03/28 #: CM_APR2007_01241,03/28/2007,12060-20679-82070-2007,62,12060-20679-82070-170002,QE-3 03/31,
62,Hamden,0000000062,001,00,,12060-20679-82070-2007-170002-,1,50000.0000,2/28/2007,Title I Improving Basic Programs,CM_MAR2007_09727,2007/02/28 #: CM_MAR2007_09727,02/28/2007,12060-20679-82070-2007,62,12060-20679-82070-170002,QE-3 03/31,
62,Hamden,0000000062,001,00,,12060-20679-82070-2007-170002-,1,142661.0000,5/21/2007,Title I Improving Basic Programs,CM_JUN2007_01452,2007/05/21 #: CM_JUN2007_01452,05/21/2007,12060-20679-82070-2007,62,12060-20679-82070-170002,QE-4 06/30,
62,Hamden,0000000062,001,00,,12060-20742-84010-2007-170002-,1,10000.0000,8/25/2006,Carl D Perkins Voc. & Tech. Educ. Act,CM_SEP2006_93731,2006/08/25 #: CM_SEP2006_93731,08/25/2006,12060-20742-84010-2007,62,12060-20742-84010-170002,QE-1 09/30,
62,Hamden,0000000062,001,00,,12060-20742-84010-2007-170002-,1,10000.0000,12/5/2006,Carl D Perkins Voc. & Tech. Educ. Act,CM_DEC2006_09404,2006/12/05 #: CM_DEC2006_09404,12/05/2006,12060-20742-84010-2007,62,12060-20742-84010-170002,QE-2 12/31,
62,Hamden,0000000062,001,00,,12060-20742-84010-2007-170002-,1,5000.0000,10/30/2006,Carl D Perkins Voc. & Tech. Educ. Act,CM_NOV2006_93907,2006/10/30 #: CM_NOV2006_93907,10/30/2006,12060-20742-84010-2007,62,12060-20742-84010-170002,QE-2 12/31,
62,Hamden,0000000062,001,00,,12060-20742-84010-2007-170002-,1,15000.0000,1/2/2007,Carl D Perkins Voc. & Tech. Educ. Act,CM_JAN2007_09513,2007/01/02 #: CM_JAN2007_09513,01/02/2007,12060-20742-84010-2007,62,12060-20742-84010-170002,QE-3 03/31,
62,Hamden,0000000062,001,00,,12060-20742-84010-2007-170002-,1,20000.0000,5/1/2007,Carl D Perkins Voc. & Tech. Educ. Act,CM_MAY2007_01363,2007/05/01 #: CM_MAY2007_01363,05/01/2007,12060-20742-84010-2007,62,12060-20742-84010-170002,QE-4 06/30,
62,Hamden,0000000062,001,00,,12060-20742-84010-2007-170002-,1,10000.0000,2/3/2007,Carl D Perkins Voc. & Tech. Educ. Act,CM_FEB2007_09620,2007/02/03 #: CM_FEB2007_09620,02/03/2007,12060-20742-84010-2007,62,12060-20742-84010-170002,QE-3 03/31,
62,Hamden,0000000062,001,00,,12060-20742-84010-2007-170002-,1,10000.0000,3/28/2007,Carl D Perkins Voc. & Tech. Educ. Act,CM_APR2007_01242,2007/03/28 #: CM_APR2007_01242,03/28/2007,12060-20742-84010-2007,62,12060-20742-84010-170002,QE-3 03/31,
62,Hamden,0000000062,001,00,,12060-20742-84010-2007-170002-,1,11310.0000,5/21/2007,Carl D Perkins Voc. & Tech. Educ. Act,CM_JUN2007_01453,2007/05/21 #: CM_JUN2007_01453,05/21/2007,12060-20742-84010-2007,62,12060-20742-84010-170002,QE-4 06/30,
