"FTE Staffing Report for 2015-16"

"District","Assignment Category","Educator Type","FTE Count"
,="General Education - Teachers and Instructors",="Certified",25.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.8
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Department of Mental Health and Addiction Services",="Special Education - Teachers and Instructors",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
="Department of Rehabilitation Services",="Special Education - Teachers and Instructors",="Certified",31.0
="Derby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.3
,="Counselors  Social Workers  and School Psychologists",="Certified",9.0
,="General Education - Teachers and Instructors",="Certified",89.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",43.2
,="Library/Media - Support Staff",="Non-Certified",2.3
,="School Nurses",="Non-Certified",4.3
,="Special Education - Teachers and Instructors",="Certified",15.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",22.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",64.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.7
,="Instructional Specialists Who Support Teachers",="Certified",2.0
="East Granby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
,="Counselors  Social Workers  and School Psychologists",="Certified",6.0
,="General Education - Teachers and Instructors",="Certified",66.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5
,="Library/Media - Support Staff",="Non-Certified",0.9
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",10.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",35.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",28.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",1.4
,="Library/Media - Specialists (Certified)",="Certified",4.0
="East Haddam School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",7.0
,="General Education - Teachers and Instructors",="Certified",85.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",3.5
,="Special Education - Teachers and Instructors",="Certified",14.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",20.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",74.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Instructional Specialists Who Support Teachers",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="East Hampton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
,="Counselors  Social Workers  and School Psychologists",="Certified",11.0
,="General Education - Teachers and Instructors",="Certified",119.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",23.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",42.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",69.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.6
,="Instructional Specialists Who Support Teachers",="Certified",4.4
,="Library/Media - Specialists (Certified)",="Certified",3.0
="East Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",27.0
,="Counselors  Social Workers  and School Psychologists",="Certified",43.4
,="General Education - Teachers and Instructors",="Certified",457.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",110.2
,="Library/Media - Support Staff",="Non-Certified",11.0
,="School Nurses",="Non-Certified",22.2
,="Special Education - Teachers and Instructors",="Certified",78.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",94.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",455.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",21.0
,="Instructional Specialists Who Support Teachers",="Certified",31.4
,="Library/Media - Specialists (Certified)",="Certified",5.0
="East Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.0
,="Counselors  Social Workers  and School Psychologists",="Certified",21.9
,="General Education - Teachers and Instructors",="Certified",203.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.8
,="Library/Media - Support Staff",="Non-Certified",3.7
,="School Nurses",="Non-Certified",9.0
,="Special Education - Teachers and Instructors",="Certified",33.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",71.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",115.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",16.4
,="Library/Media - Specialists (Certified)",="Certified",3.0
="East Lyme School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.1
,="Counselors  Social Workers  and School Psychologists",="Certified",15.5
,="General Education - Teachers and Instructors",="Certified",205.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.7
,="Library/Media - Support Staff",="Non-Certified",4.2
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",39.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",106.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",146.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
="East Windsor School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
,="Counselors  Social Workers  and School Psychologists",="Certified",10.0
,="General Education - Teachers and Instructors",="Certified",86.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",20.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",18.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",41.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",46.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
,="Counselors  Social Workers  and School Psychologists",="Certified",15.5
,="General Education - Teachers and Instructors",="Certified",30.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",48.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",21.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",54.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",170.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",4.2
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Eastford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.5
,="General Education - Teachers and Instructors",="Certified",13.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.9
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.6
,="Library/Media - Specialists (Certified)",="Certified",0.2
="Easton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",5.3
,="General Education - Teachers and Instructors",="Certified",62.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",18.7
,="Library/Media - Support Staff",="Non-Certified",2.5
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",12.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",18.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",32.0
,="Instructional Specialists Who Support Teachers",="Certified",6.6
,="Library/Media - Specialists (Certified)",="Certified",2.0
="EdAdvance",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.4
,="Counselors  Social Workers  and School Psychologists",="Certified",6.0
,="General Education - Teachers and Instructors",="Certified",3.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",57.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",6.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",37.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",234.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.6
="Ellington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.6
,="Counselors  Social Workers  and School Psychologists",="Certified",15.0
,="General Education - Teachers and Instructors",="Certified",165.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.8
,="Library/Media - Support Staff",="Non-Certified",4.7
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",25.7
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",58.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",105.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",12.2
,="Library/Media - Specialists (Certified)",="Certified",3.6
="Elm City College Preparatory School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",37.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",28.5
="Elm City Montessori School District",="General Education - Teachers and Instructors",="Certified",7.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",3.0
="Enfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.0
,="Counselors  Social Workers  and School Psychologists",="Certified",27.0
,="General Education - Teachers and Instructors",="Certified",349.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",40.5
,="Library/Media - Support Staff",="Non-Certified",10.5
,="School Nurses",="Non-Certified",17.1
,="Special Education - Teachers and Instructors",="Certified",55.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",97.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",178.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",22.4
,="Instructional Specialists Who Support Teachers",="Certified",14.5
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Essex School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",31.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Library/Media - Support Staff",="Non-Certified",0.4
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",10.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.2
,="Instructional Specialists Who Support Teachers",="Certified",5.1
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Explorations District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",8.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",3.0
="Fairfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",40.8
,="Counselors  Social Workers  and School Psychologists",="Certified",62.2
,="General Education - Teachers and Instructors",="Certified",694.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",42.6
,="Library/Media - Support Staff",="Non-Certified",16.0
,="School Nurses",="Non-Certified",22.0
,="Special Education - Teachers and Instructors",="Certified",105.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",178.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",442.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",15.0
,="Instructional Specialists Who Support Teachers",="Certified",67.8
,="Library/Media - Specialists (Certified)",="Certified",19.6
="Farmington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.8
,="Counselors  Social Workers  and School Psychologists",="Certified",21.4
,="General Education - Teachers and Instructors",="Certified",277.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",42.8
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",7.5
,="Special Education - Teachers and Instructors",="Certified",38.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",84.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",188.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",21.9
,="Library/Media - Specialists (Certified)",="Certified",7.4
="Franklin School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.7
,="Counselors  Social Workers  and School Psychologists",="Certified",0.6
,="General Education - Teachers and Instructors",="Certified",11.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.0
,="Instructional Specialists Who Support Teachers",="Certified",1.8
="Glastonbury School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",23.6
,="Counselors  Social Workers  and School Psychologists",="Certified",29.5
,="General Education - Teachers and Instructors",="Certified",403.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",65.0
,="Library/Media - Support Staff",="Non-Certified",12.4
,="School Nurses",="Non-Certified",13.7
,="Special Education - Teachers and Instructors",="Certified",47.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",93.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",332.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",15.0
,="Instructional Specialists Who Support Teachers",="Certified",16.4
,="Library/Media - Specialists (Certified)",="Certified",10.0
="Granby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.1
,="Counselors  Social Workers  and School Psychologists",="Certified",12.5
,="General Education - Teachers and Instructors",="Certified",125.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.8
,="Library/Media - Support Staff",="Non-Certified",5.7
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",21.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",39.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",84.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",11.3
,="Library/Media - Specialists (Certified)",="Certified",5.0
="Great Oaks Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="General Education - Teachers and Instructors",="Certified",8.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",42.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.5
,="Special Education - Teachers and Instructors",="Certified",3.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.0
="Greenwich School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",43.3
,="Counselors  Social Workers  and School Psychologists",="Certified",63.0
,="General Education - Teachers and Instructors",="Certified",640.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",48.3
,="Library/Media - Support Staff",="Non-Certified",14.5
,="School Nurses",="Non-Certified",17.0
,="Special Education - Teachers and Instructors",="Certified",96.7
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",112.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",390.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",15.9
,="Instructional Specialists Who Support Teachers",="Certified",45.1
,="Library/Media - Specialists (Certified)",="Certified",20.4
="Griswold School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.6
,="Counselors  Social Workers  and School Psychologists",="Certified",11.8
,="General Education - Teachers and Instructors",="Certified",122.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Library/Media - Support Staff",="Non-Certified",0.3
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",23.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",68.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",98.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.8
,="Instructional Specialists Who Support Teachers",="Certified",7.5
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Groton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",21.6
,="Counselors  Social Workers  and School Psychologists",="Certified",27.0
,="General Education - Teachers and Instructors",="Certified",328.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",40.5
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",10.0
,="Special Education - Teachers and Instructors",="Certified",55.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",145.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",261.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",10.0
,="Instructional Specialists Who Support Teachers",="Certified",12.0
,="Library/Media - Specialists (Certified)",="Certified",9.0
="Guilford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.4
,="Counselors  Social Workers  and School Psychologists",="Certified",22.4
,="General Education - Teachers and Instructors",="Certified",230.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.1
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",7.9
,="Special Education - Teachers and Instructors",="Certified",40.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",97.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",160.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.5
,="Instructional Specialists Who Support Teachers",="Certified",14.8
,="Library/Media - Specialists (Certified)",="Certified",7.0
="Hamden School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",19.8
,="Counselors  Social Workers  and School Psychologists",="Certified",47.4
,="General Education - Teachers and Instructors",="Certified",387.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",63.8
,="Library/Media - Support Staff",="Non-Certified",3.5
,="School Nurses",="Non-Certified",14.0
,="Special Education - Teachers and Instructors",="Certified",67.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",100.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",291.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",18.0
,="Instructional Specialists Who Support Teachers",="Certified",30.9
,="Library/Media - Specialists (Certified)",="Certified",12.0
="Hampton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",0.8
,="Counselors  Social Workers  and School Psychologists",="Certified",0.9
,="General Education - Teachers and Instructors",="Certified",10.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.4
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Library/Media - Specialists (Certified)",="Certified",0.6
="Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",130.0
,="Counselors  Social Workers  and School Psychologists",="Certified",117.4
,="General Education - Teachers and Instructors",="Certified",1309.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",124.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",65.7
,="Special Education - Teachers and Instructors",="Certified",203.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",487.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",1079.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",27.0
,="Instructional Specialists Who Support Teachers",="Certified",158.0
,="Library/Media - Specialists (Certified)",="Certified",15.5
="Hartland School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",19.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.9
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Hebron School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",50.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.3
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",8.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",28.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",41.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Instructional Specialists Who Support Teachers",="Certified",7.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Highville Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.9
,="General Education - Teachers and Instructors",="Certified",26.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",12.5
="Integrated Day Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",18.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.5
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.5
,="Instructional Specialists Who Support Teachers",="Certified",1.8
="Interdistrict School for Arts and Comm District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",18.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.6
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",6.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.7
,="Instructional Specialists Who Support Teachers",="Certified",1.0
="Jumoke Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",41.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",26.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",3.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",26.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Instructional Specialists Who Support Teachers",="Certified",0.4
="Kent School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.5
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",25.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.9
,="Library/Media - Support Staff",="Non-Certified",0.8
,="School Nurses",="Non-Certified",0.8
,="Special Education - Teachers and Instructors",="Certified",3.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.5
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Killingly School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.9
,="Counselors  Social Workers  and School Psychologists",="Certified",17.5
,="General Education - Teachers and Instructors",="Certified",164.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",46.5
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",8.0
,="Special Education - Teachers and Instructors",="Certified",28.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",66.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",148.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",7.0
,="Library/Media - Specialists (Certified)",="Certified",2.5
="Learn",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.2
,="Counselors  Social Workers  and School Psychologists",="Certified",13.1
,="General Education - Teachers and Instructors",="Certified",153.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",68.2
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",11.7
,="Special Education - Teachers and Instructors",="Certified",39.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",75.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",173.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",25.3
,="Library/Media - Specialists (Certified)",="Certified",1.8
