"FTE Staffing Report for 2013-14"

"District","Assignment Category","Educator Type","FTE Count"
,="Instructional Specialists Who Support Teachers",="Certified",21.0
="Deep River School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="General Education - Teachers and Instructors",="Certified",26.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.8
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.5
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.8
,="Instructional Specialists Who Support Teachers",="Certified",1.0
="Department of Mental Health and Addiction Services",="Special Education - Teachers and Instructors",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
="Department of Social Services",="Special Education - Teachers and Instructors",="Certified",35.0
="Derby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.2
,="Counselors  Social Workers  and School Psychologists",="Certified",10.0
,="General Education - Teachers and Instructors",="Certified",87.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.3
,="Library/Media - Support Staff",="Non-Certified",2.6
,="School Nurses",="Non-Certified",4.3
,="Special Education - Teachers and Instructors",="Certified",15.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",48.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",54.2
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",4.0
="East Granby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.2
,="Counselors  Social Workers  and School Psychologists",="Certified",5.5
,="General Education - Teachers and Instructors",="Certified",64.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Library/Media - Support Staff",="Non-Certified",1.1
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",10.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",29.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",26.7
,="Library/Media - Specialists (Certified)",="Certified",3.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",1.4
="East Haddam School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.5
,="Counselors  Social Workers  and School Psychologists",="Certified",7.0
,="General Education - Teachers and Instructors",="Certified",98.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.5
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",3.5
,="Special Education - Teachers and Instructors",="Certified",14.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",17.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",72.5
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Instructional Specialists Who Support Teachers",="Certified",2.5
="East Hampton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
,="Counselors  Social Workers  and School Psychologists",="Certified",11.0
,="General Education - Teachers and Instructors",="Certified",121.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.2
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",23.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",49.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",80.2
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",6.0
="East Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",34.4
,="Counselors  Social Workers  and School Psychologists",="Certified",35.0
,="General Education - Teachers and Instructors",="Certified",453.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",84.0
,="Library/Media - Support Staff",="Non-Certified",11.0
,="School Nurses",="Non-Certified",19.2
,="Special Education - Teachers and Instructors",="Certified",75.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",85.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",419.0
,="Library/Media - Specialists (Certified)",="Certified",4.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",9.0
,="Instructional Specialists Who Support Teachers",="Certified",41.4
="East Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.0
,="Counselors  Social Workers  and School Psychologists",="Certified",22.4
,="General Education - Teachers and Instructors",="Certified",195.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.8
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",9.0
,="Special Education - Teachers and Instructors",="Certified",31.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",35.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",140.6
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",14.8
="East Lyme School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.5
,="Counselors  Social Workers  and School Psychologists",="Certified",15.5
,="General Education - Teachers and Instructors",="Certified",200.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Library/Media - Support Staff",="Non-Certified",4.2
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",35.9
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",103.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",141.7
,="Library/Media - Specialists (Certified)",="Certified",5.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",3.0
="East Windsor School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.1
,="Counselors  Social Workers  and School Psychologists",="Certified",8.0
,="General Education - Teachers and Instructors",="Certified",87.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",17.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",35.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",34.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",6.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
,="Counselors  Social Workers  and School Psychologists",="Certified",12.9
,="General Education - Teachers and Instructors",="Certified",28.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",50.8
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.5
,="Special Education - Teachers and Instructors",="Certified",22.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",144.6
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.6
,="Instructional Specialists Who Support Teachers",="Certified",4.5
="Eastford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",0.8
,="Counselors  Social Workers  and School Psychologists",="Certified",0.5
,="General Education - Teachers and Instructors",="Certified",13.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.9
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
="Easton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.4
,="Counselors  Social Workers  and School Psychologists",="Certified",4.8
,="General Education - Teachers and Instructors",="Certified",61.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.6
,="Library/Media - Support Staff",="Non-Certified",2.2
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",11.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",20.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",46.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Instructional Specialists Who Support Teachers",="Certified",6.2
="EdAdvance",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",5.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",31.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.0
,="Special Education - Teachers and Instructors",="Certified",4.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",184.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
="Ellington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.4
,="Counselors  Social Workers  and School Psychologists",="Certified",13.5
,="General Education - Teachers and Instructors",="Certified",160.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.1
,="Library/Media - Support Staff",="Non-Certified",4.7
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",22.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",61.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",107.6
,="Library/Media - Specialists (Certified)",="Certified",3.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.0
,="Instructional Specialists Who Support Teachers",="Certified",9.5
="Elm City College Preparatory School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",33.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",0.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",24.0
="Enfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",28.4
,="Counselors  Social Workers  and School Psychologists",="Certified",29.8
,="General Education - Teachers and Instructors",="Certified",371.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",34.0
,="Library/Media - Support Staff",="Non-Certified",12.0
,="School Nurses",="Non-Certified",17.5
,="Special Education - Teachers and Instructors",="Certified",53.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",80.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",184.2
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.0
,="Instructional Specialists Who Support Teachers",="Certified",12.6
="Essex School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",34.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",10.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",23.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.3
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.8
,="Instructional Specialists Who Support Teachers",="Certified",5.1
="Explorations District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.9
,="Counselors  Social Workers  and School Psychologists",="Certified",0.2
,="General Education - Teachers and Instructors",="Certified",8.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",1.6
="Fairfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",39.8
,="Counselors  Social Workers  and School Psychologists",="Certified",64.8
,="General Education - Teachers and Instructors",="Certified",711.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",48.1
,="Library/Media - Support Staff",="Non-Certified",14.0
,="School Nurses",="Non-Certified",19.7
,="Special Education - Teachers and Instructors",="Certified",104.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",133.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",431.0
,="Library/Media - Specialists (Certified)",="Certified",20.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",14.0
,="Instructional Specialists Who Support Teachers",="Certified",73.7
="Farmington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.6
,="Counselors  Social Workers  and School Psychologists",="Certified",20.6
,="General Education - Teachers and Instructors",="Certified",278.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",26.6
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",6.7
,="Special Education - Teachers and Instructors",="Certified",36.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",60.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",184.6
,="Library/Media - Specialists (Certified)",="Certified",6.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",19.1
="Franklin School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.6
,="General Education - Teachers and Instructors",="Certified",11.9
,="Special Education - Teachers and Instructors",="Certified",1.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Instructional Specialists Who Support Teachers",="Certified",0.8
="Glastonbury School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",24.7
,="Counselors  Social Workers  and School Psychologists",="Certified",30.0
,="General Education - Teachers and Instructors",="Certified",422.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",53.7
,="Library/Media - Support Staff",="Non-Certified",12.4
,="School Nurses",="Non-Certified",12.7
,="Special Education - Teachers and Instructors",="Certified",51.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",80.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",327.2
,="Library/Media - Specialists (Certified)",="Certified",10.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",17.0
,="Instructional Specialists Who Support Teachers",="Certified",13.6
="Granby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
,="Counselors  Social Workers  and School Psychologists",="Certified",12.5
,="General Education - Teachers and Instructors",="Certified",129.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.0
,="Library/Media - Support Staff",="Non-Certified",5.6
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",19.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",34.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",95.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",10.3
="Greenwich School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",43.5
,="Counselors  Social Workers  and School Psychologists",="Certified",64.1
,="General Education - Teachers and Instructors",="Certified",639.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",52.8
,="Library/Media - Support Staff",="Non-Certified",14.5
,="School Nurses",="Non-Certified",17.0
,="Special Education - Teachers and Instructors",="Certified",95.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",117.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",390.0
,="Library/Media - Specialists (Certified)",="Certified",21.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",13.9
,="Instructional Specialists Who Support Teachers",="Certified",47.4
="Griswold School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.2
,="Counselors  Social Workers  and School Psychologists",="Certified",12.1
,="General Education - Teachers and Instructors",="Certified",117.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",26.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",51.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",105.6
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",5.8
="Groton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",24.2
,="Counselors  Social Workers  and School Psychologists",="Certified",26.4
,="General Education - Teachers and Instructors",="Certified",339.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",36.5
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",10.0
,="Special Education - Teachers and Instructors",="Certified",55.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",121.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",233.5
,="Library/Media - Specialists (Certified)",="Certified",10.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.0
,="Instructional Specialists Who Support Teachers",="Certified",12.0
="Guilford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.6
,="Counselors  Social Workers  and School Psychologists",="Certified",23.2
,="General Education - Teachers and Instructors",="Certified",234.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.7
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",8.3
,="Special Education - Teachers and Instructors",="Certified",39.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",86.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",151.7
,="Library/Media - Specialists (Certified)",="Certified",7.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",15.0
="Hamden School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",21.2
,="Counselors  Social Workers  and School Psychologists",="Certified",46.4
,="General Education - Teachers and Instructors",="Certified",404.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",50.5
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",13.0
,="Special Education - Teachers and Instructors",="Certified",61.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",79.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",316.9
,="Library/Media - Specialists (Certified)",="Certified",11.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",12.2
,="Instructional Specialists Who Support Teachers",="Certified",32.0
="Hampton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.9
,="General Education - Teachers and Instructors",="Certified",11.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.2
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.7
,="Library/Media - Specialists (Certified)",="Certified",0.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
="Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",112.0
,="Counselors  Social Workers  and School Psychologists",="Certified",113.6
,="General Education - Teachers and Instructors",="Certified",1356.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",97.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",54.5
,="Special Education - Teachers and Instructors",="Certified",203.7
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",333.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",900.2
,="Library/Media - Specialists (Certified)",="Certified",15.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",45.0
,="Instructional Specialists Who Support Teachers",="Certified",138.1
="Hartland School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",18.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.4
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.3
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Instructional Specialists Who Support Teachers",="Certified",0.2
="Hebron School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.5
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",57.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.8
,="Library/Media - Support Staff",="Non-Certified",1.5
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",10.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",26.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",42.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.5
,="Instructional Specialists Who Support Teachers",="Certified",7.0
="Highville Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="General Education - Teachers and Instructors",="Certified",26.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",1.2
="Integrated Day Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",19.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.7
,="Instructional Specialists Who Support Teachers",="Certified",1.3
="Interdistrict School for Arts and Comm District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.7
,="General Education - Teachers and Instructors",="Certified",18.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",5.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.4
,="Instructional Specialists Who Support Teachers",="Certified",0.8
="Jumoke Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",35.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",24.0
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",1.5
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",19.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",1.0
="Kent School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",25.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.9
,="Library/Media - Support Staff",="Non-Certified",0.8
,="School Nurses",="Non-Certified",0.8
,="Special Education - Teachers and Instructors",="Certified",2.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.5
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Instructional Specialists Who Support Teachers",="Certified",1.0
="Killingly School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.8
,="Counselors  Social Workers  and School Psychologists",="Certified",17.6
,="General Education - Teachers and Instructors",="Certified",167.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.5
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",6.5
,="Special Education - Teachers and Instructors",="Certified",27.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",69.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",140.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",6.8
="Learn",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.0
,="Counselors  Social Workers  and School Psychologists",="Certified",13.1
,="General Education - Teachers and Instructors",="Certified",140.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",66.5
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",5.1
,="Special Education - Teachers and Instructors",="Certified",36.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",32.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",137.5
,="Library/Media - Specialists (Certified)",="Certified",0.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",10.6
="Lebanon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.4
,="Counselors  Social Workers  and School Psychologists",="Certified",6.0
,="General Education - Teachers and Instructors",="Certified",83.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.5
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",12.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",33.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",55.5
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
