"FTE Staffing Report for 2006-07"

"District","Assignment Category","Educator Type","FTE Count"
="East Granby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.2
,="General Education - Teachers and Instructors",="Certified",59.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.8
,="Instructional Specialists Who Support Teachers",="Certified",0.9
,="Library/Media - Support Staff",="Non-Certified",1.1
,="School Nurses",="Non-Certified",2.8
,="Special Education - Teachers and Instructors",="Certified",7.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",29.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",25.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",4.3
="East Haddam School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
,="General Education - Teachers and Instructors",="Certified",85.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
,="Instructional Specialists Who Support Teachers",="Certified",6.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",3.5
,="Special Education - Teachers and Instructors",="Certified",12.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",69.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",6.6
="East Hampton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
,="General Education - Teachers and Instructors",="Certified",121.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.9
,="Instructional Specialists Who Support Teachers",="Certified",3.4
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",21.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",34.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",92.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",6.0
="East Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",31.4
,="General Education - Teachers and Instructors",="Certified",473.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",74.6
,="Instructional Specialists Who Support Teachers",="Certified",26.8
,="Library/Media - Support Staff",="Non-Certified",13.0
,="School Nurses",="Non-Certified",17.2
,="Special Education - Teachers and Instructors",="Certified",71.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",89.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",391.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",32.0
="East Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.4
,="General Education - Teachers and Instructors",="Certified",244.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",26.4
,="Instructional Specialists Who Support Teachers",="Certified",6.0
,="Library/Media - Support Staff",="Non-Certified",4.1
,="School Nurses",="Non-Certified",12.0
,="Special Education - Teachers and Instructors",="Certified",22.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",37.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",175.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",18.2
="East Lyme School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",11.1
,="General Education - Teachers and Instructors",="Certified",213.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.4
,="Instructional Specialists Who Support Teachers",="Certified",4.7
,="Library/Media - Support Staff",="Non-Certified",4.1
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",25.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",117.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",117.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.8
,="Library/Media - Specialists (Certified)",="Certified",3.8
,="Counselors  Social Workers  and School Psychologists",="Certified",15.0
="East Windsor School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.2
,="General Education - Teachers and Instructors",="Certified",96.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",19.5
,="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Library/Media - Support Staff",="Non-Certified",3.8
,="School Nurses",="Non-Certified",4.8
,="Special Education - Teachers and Instructors",="Certified",10.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",22.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",57.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",7.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.8
,="General Education - Teachers and Instructors",="Certified",3.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",45.0
,="Instructional Specialists Who Support Teachers",="Certified",0.6
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.0
,="Special Education - Teachers and Instructors",="Certified",8.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",118.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",4.6
="Eastford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",10.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.5
,="Instructional Specialists Who Support Teachers",="Certified",0.6
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.8
,="Library/Media - Specialists (Certified)",="Certified",0.5
,="Counselors  Social Workers  and School Psychologists",="Certified",0.4
="Easton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.6
,="General Education - Teachers and Instructors",="Certified",72.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.9
,="Instructional Specialists Who Support Teachers",="Certified",3.5
,="Library/Media - Support Staff",="Non-Certified",3.2
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",10.9
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",25.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",27.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.5
="EdAdvance",="General Education - Teachers and Instructors",="Certified",5.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",20.6
,="Instructional Specialists Who Support Teachers",="Certified",0.3
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",3.5
,="Special Education - Teachers and Instructors",="Certified",5.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",54.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",138.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Ellington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.2
,="General Education - Teachers and Instructors",="Certified",149.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.5
,="Instructional Specialists Who Support Teachers",="Certified",11.9
,="Library/Media - Support Staff",="Non-Certified",3.7
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",22.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",40.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",106.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",3.6
,="Counselors  Social Workers  and School Psychologists",="Certified",11.1
="Elm City College Preparatory School",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",22.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.4
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.4
,="Special Education - Teachers and Instructors",="Certified",0.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",14.9
="Enfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",29.2
,="General Education - Teachers and Instructors",="Certified",427.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",36.2
,="Instructional Specialists Who Support Teachers",="Certified",10.0
,="Library/Media - Support Staff",="Non-Certified",13.5
,="School Nurses",="Non-Certified",18.0
,="Special Education - Teachers and Instructors",="Certified",53.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",65.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",252.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.5
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",34.8
="Essex School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.4
,="General Education - Teachers and Instructors",="Certified",39.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.4
,="Instructional Specialists Who Support Teachers",="Certified",2.4
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",5.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",19.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.6
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.8
="Explorations District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",5.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.3
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",2.5
="Fairfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",30.0
,="General Education - Teachers and Instructors",="Certified",656.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",51.8
,="Instructional Specialists Who Support Teachers",="Certified",47.0
,="Library/Media - Support Staff",="Non-Certified",18.0
,="School Nurses",="Non-Certified",18.3
,="Special Education - Teachers and Instructors",="Certified",87.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",123.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",427.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",15.6
,="Library/Media - Specialists (Certified)",="Certified",21.6
,="Counselors  Social Workers  and School Psychologists",="Certified",57.0
="Farmington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.2
,="General Education - Teachers and Instructors",="Certified",287.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",18.9
,="Instructional Specialists Who Support Teachers",="Certified",9.6
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",6.7
,="Special Education - Teachers and Instructors",="Certified",26.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",38.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",180.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Library/Media - Specialists (Certified)",="Certified",7.5
,="Counselors  Social Workers  and School Psychologists",="Certified",19.3
="Franklin School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",15.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",0.8
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",3.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.1
,="Counselors  Social Workers  and School Psychologists",="Certified",0.6
="Glastonbury School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",26.7
,="General Education - Teachers and Instructors",="Certified",418.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",39.6
,="Instructional Specialists Who Support Teachers",="Certified",12.8
,="Library/Media - Support Staff",="Non-Certified",11.4
,="School Nurses",="Non-Certified",13.2
,="Special Education - Teachers and Instructors",="Certified",50.9
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",92.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",285.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",9.6
,="Library/Media - Specialists (Certified)",="Certified",9.0
,="Counselors  Social Workers  and School Psychologists",="Certified",26.0
="Granby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.5
,="General Education - Teachers and Instructors",="Certified",135.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.3
,="Instructional Specialists Who Support Teachers",="Certified",9.7
,="Library/Media - Support Staff",="Non-Certified",4.6
,="School Nurses",="Non-Certified",5.5
,="Special Education - Teachers and Instructors",="Certified",17.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",48.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",95.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",11.0
="Greenwich School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",43.5
,="General Education - Teachers and Instructors",="Certified",626.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",48.4
,="Instructional Specialists Who Support Teachers",="Certified",40.6
,="Library/Media - Support Staff",="Non-Certified",16.0
,="School Nurses",="Non-Certified",17.0
,="Special Education - Teachers and Instructors",="Certified",96.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",132.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",353.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",16.6
,="Library/Media - Specialists (Certified)",="Certified",21.0
,="Counselors  Social Workers  and School Psychologists",="Certified",62.1
="Griswold School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.4
,="General Education - Teachers and Instructors",="Certified",133.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.5
,="Instructional Specialists Who Support Teachers",="Certified",3.8
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",3.5
,="Special Education - Teachers and Instructors",="Certified",26.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",32.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",108.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",14.0
="Groton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",25.4
,="General Education - Teachers and Instructors",="Certified",361.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",42.6
,="Instructional Specialists Who Support Teachers",="Certified",13.0
,="Library/Media - Support Staff",="Non-Certified",4.3
,="School Nurses",="Non-Certified",16.0
,="Special Education - Teachers and Instructors",="Certified",55.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",130.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",193.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.0
,="Library/Media - Specialists (Certified)",="Certified",14.0
,="Counselors  Social Workers  and School Psychologists",="Certified",26.5
="Guilford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.2
,="General Education - Teachers and Instructors",="Certified",245.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.7
,="Instructional Specialists Who Support Teachers",="Certified",7.6
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",32.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",76.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",146.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",8.0
,="Counselors  Social Workers  and School Psychologists",="Certified",21.6
="Hamden School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.0
,="General Education - Teachers and Instructors",="Certified",393.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",18.0
,="Instructional Specialists Who Support Teachers",="Certified",24.3
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",13.0
,="Special Education - Teachers and Instructors",="Certified",59.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",105.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",332.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",13.0
,="Library/Media - Specialists (Certified)",="Certified",11.0
,="Counselors  Social Workers  and School Psychologists",="Certified",43.2
="Hampton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",13.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",0.7
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.7
,="Library/Media - Specialists (Certified)",="Certified",0.7
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",98.0
,="General Education - Teachers and Instructors",="Certified",1450.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",143.5
,="Instructional Specialists Who Support Teachers",="Certified",127.7
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",50.0
,="Special Education - Teachers and Instructors",="Certified",294.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",316.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",1095.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",41.5
,="Library/Media - Specialists (Certified)",="Certified",37.0
,="Counselors  Social Workers  and School Psychologists",="Certified",144.4
="Hartland School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",17.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Instructional Specialists Who Support Teachers",="Certified",0.2
,="Library/Media - Support Staff",="Non-Certified",0.1
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.3
="Hebron School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="General Education - Teachers and Instructors",="Certified",71.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Instructional Specialists Who Support Teachers",="Certified",4.9
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",10.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",34.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",44.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Highville Mustard Seed Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",18.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.0
="Integrated Day Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.2
,="General Education - Teachers and Instructors",="Certified",17.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.4
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",0.7
,="Special Education - Teachers and Instructors",="Certified",3.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.8
="Interdistrict School for Arts and Comm District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",12.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",5.7
,="Counselors  Social Workers  and School Psychologists",="Certified",0.4
="Jumoke Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",18.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",999.0
,="Special Education - Teachers and Instructors",="Certified",0.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",0.0
="Kent School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",25.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.9
,="Instructional Specialists Who Support Teachers",="Certified",1.3
,="Library/Media - Support Staff",="Non-Certified",0.8
,="School Nurses",="Non-Certified",0.8
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Killingly School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.2
,="General Education - Teachers and Instructors",="Certified",192.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.3
,="Instructional Specialists Who Support Teachers",="Certified",6.6
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",7.5
,="Special Education - Teachers and Instructors",="Certified",27.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",46.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",130.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",16.2
="Learn",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
,="General Education - Teachers and Instructors",="Certified",65.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",45.1
,="Instructional Specialists Who Support Teachers",="Certified",5.5
,="Library/Media - Support Staff",="Non-Certified",2.3
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",28.9
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",134.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",0.5
,="Counselors  Social Workers  and School Psychologists",="Certified",4.5
="Lebanon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.4
,="General Education - Teachers and Instructors",="Certified",103.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",12.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",16.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",64.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",7.0
="Ledyard School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.8
,="General Education - Teachers and Instructors",="Certified",182.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.1
,="Instructional Specialists Who Support Teachers",="Certified",8.7
,="Library/Media - Support Staff",="Non-Certified",4.8
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",25.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",40.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",93.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",13.4
="Lisbon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.5
,="General Education - Teachers and Instructors",="Certified",37.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.5
,="Instructional Specialists Who Support Teachers",="Certified",1.9
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",8.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",25.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.5
="Litchfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.0
,="General Education - Teachers and Instructors",="Certified",86.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.3
