"FTE Staffing Report for 2005-06"

"District","Assignment Category","Educator Type","FTE Count"
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",13.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",66.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="East Hampton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
,="Counselors  Social Workers  and School Psychologists",="Certified",6.0
,="General Education - Teachers and Instructors",="Certified",119.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.5
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",20.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",29.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",92.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",3.4
,="Library/Media - Specialists (Certified)",="Certified",1.0
="East Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",32.4
,="Counselors  Social Workers  and School Psychologists",="Certified",30.4
,="General Education - Teachers and Instructors",="Certified",475.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",76.8
,="Library/Media - Support Staff",="Non-Certified",14.0
,="School Nurses",="Non-Certified",17.2
,="Special Education - Teachers and Instructors",="Certified",73.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",88.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",358.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.0
,="Instructional Specialists Who Support Teachers",="Certified",21.6
,="Library/Media - Specialists (Certified)",="Certified",5.0
="East Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.4
,="Counselors  Social Workers  and School Psychologists",="Certified",18.2
,="General Education - Teachers and Instructors",="Certified",236.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.0
,="Library/Media - Support Staff",="Non-Certified",7.8
,="School Nurses",="Non-Certified",10.0
,="Special Education - Teachers and Instructors",="Certified",24.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",31.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",161.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",7.0
,="Library/Media - Specialists (Certified)",="Certified",6.0
="East Lyme School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.9
,="Counselors  Social Workers  and School Psychologists",="Certified",15.0
,="General Education - Teachers and Instructors",="Certified",212.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.3
,="Library/Media - Support Staff",="Non-Certified",4.1
,="School Nurses",="Non-Certified",5.5
,="Special Education - Teachers and Instructors",="Certified",26.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",108.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",133.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.8
,="Instructional Specialists Who Support Teachers",="Certified",5.7
,="Library/Media - Specialists (Certified)",="Certified",4.8
="East Windsor School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.8
,="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="General Education - Teachers and Instructors",="Certified",94.2
,="Special Education - Teachers and Instructors",="Certified",10.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.9
,="Counselors  Social Workers  and School Psychologists",="Certified",4.7
,="General Education - Teachers and Instructors",="Certified",4.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.0
,="Special Education - Teachers and Instructors",="Certified",16.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",105.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",0.7
="Eastford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.4
,="General Education - Teachers and Instructors",="Certified",12.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.8
,="Instructional Specialists Who Support Teachers",="Certified",0.6
,="Library/Media - Specialists (Certified)",="Certified",0.5
="Easton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.6
,="Counselors  Social Workers  and School Psychologists",="Certified",3.5
,="General Education - Teachers and Instructors",="Certified",71.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.9
,="Library/Media - Support Staff",="Non-Certified",3.2
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",9.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",50.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Instructional Specialists Who Support Teachers",="Certified",4.4
,="Library/Media - Specialists (Certified)",="Certified",2.0
="EdAdvance",="General Education - Teachers and Instructors",="Certified",3.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",20.3
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",3.3
,="Special Education - Teachers and Instructors",="Certified",5.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",59.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",121.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.4
="Ellington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.3
,="Counselors  Social Workers  and School Psychologists",="Certified",10.9
,="General Education - Teachers and Instructors",="Certified",146.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.1
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",22.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",38.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",102.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",11.3
,="Library/Media - Specialists (Certified)",="Certified",3.6
="Elm City College Preparatory School",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",18.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.2
,="Special Education - Teachers and Instructors",="Certified",0.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.2
="Enfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",29.6
,="Counselors  Social Workers  and School Psychologists",="Certified",33.8
,="General Education - Teachers and Instructors",="Certified",430.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",24.2
,="Library/Media - Support Staff",="Non-Certified",13.5
,="School Nurses",="Non-Certified",18.0
,="Special Education - Teachers and Instructors",="Certified",54.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",62.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",255.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.5
,="Instructional Specialists Who Support Teachers",="Certified",9.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
="Essex School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.3
,="Counselors  Social Workers  and School Psychologists",="Certified",1.8
,="General Education - Teachers and Instructors",="Certified",38.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.9
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",5.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",21.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.8
,="Instructional Specialists Who Support Teachers",="Certified",2.4
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Explorations District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",5.6
="Fairfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",32.0
,="Counselors  Social Workers  and School Psychologists",="Certified",58.2
,="General Education - Teachers and Instructors",="Certified",651.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",53.9
,="Library/Media - Support Staff",="Non-Certified",17.8
,="School Nurses",="Non-Certified",18.3
,="Special Education - Teachers and Instructors",="Certified",89.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",112.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",417.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",13.8
,="Instructional Specialists Who Support Teachers",="Certified",45.6
,="Library/Media - Specialists (Certified)",="Certified",21.0
="Farmington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.6
,="Counselors  Social Workers  and School Psychologists",="Certified",18.3
,="General Education - Teachers and Instructors",="Certified",292.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.3
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",6.7
,="Special Education - Teachers and Instructors",="Certified",24.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",35.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",180.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",9.1
,="Library/Media - Specialists (Certified)",="Certified",7.0
="Franklin School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.6
,="General Education - Teachers and Instructors",="Certified",15.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",3.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.1
,="Instructional Specialists Who Support Teachers",="Certified",0.8
="Glastonbury School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",23.5
,="Counselors  Social Workers  and School Psychologists",="Certified",28.3
,="General Education - Teachers and Instructors",="Certified",407.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",38.5
,="Library/Media - Support Staff",="Non-Certified",11.4
,="School Nurses",="Non-Certified",12.1
,="Special Education - Teachers and Instructors",="Certified",50.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",85.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",284.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.6
,="Instructional Specialists Who Support Teachers",="Certified",14.5
,="Library/Media - Specialists (Certified)",="Certified",9.0
="Granby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.5
,="Counselors  Social Workers  and School Psychologists",="Certified",11.0
,="General Education - Teachers and Instructors",="Certified",131.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",23.4
,="Library/Media - Support Staff",="Non-Certified",4.4
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",17.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",44.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",97.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",10.4
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Greenwich School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",41.8
,="Counselors  Social Workers  and School Psychologists",="Certified",61.8
,="General Education - Teachers and Instructors",="Certified",637.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",48.5
,="Library/Media - Support Staff",="Non-Certified",28.5
,="School Nurses",="Non-Certified",17.0
,="Special Education - Teachers and Instructors",="Certified",92.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",135.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",358.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",15.3
,="Instructional Specialists Who Support Teachers",="Certified",38.1
,="Library/Media - Specialists (Certified)",="Certified",22.0
="Griswold School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.4
,="Counselors  Social Workers  and School Psychologists",="Certified",14.0
,="General Education - Teachers and Instructors",="Certified",132.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.9
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",27.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",31.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",107.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",3.8
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Groton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",26.2
,="Counselors  Social Workers  and School Psychologists",="Certified",25.9
,="General Education - Teachers and Instructors",="Certified",352.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",40.6
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",15.4
,="Special Education - Teachers and Instructors",="Certified",55.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",124.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",194.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.0
,="Instructional Specialists Who Support Teachers",="Certified",17.1
,="Library/Media - Specialists (Certified)",="Certified",13.8
="Guilford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.4
,="Counselors  Social Workers  and School Psychologists",="Certified",20.6
,="General Education - Teachers and Instructors",="Certified",239.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.2
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",32.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",78.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",146.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.6
,="Instructional Specialists Who Support Teachers",="Certified",8.6
,="Library/Media - Specialists (Certified)",="Certified",8.0
="Hamden School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.0
,="Counselors  Social Workers  and School Psychologists",="Certified",43.2
,="General Education - Teachers and Instructors",="Certified",394.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",13.0
,="Special Education - Teachers and Instructors",="Certified",56.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",96.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",318.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",14.0
,="Instructional Specialists Who Support Teachers",="Certified",24.3
,="Library/Media - Specialists (Certified)",="Certified",11.5
="Hampton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.2
,="General Education - Teachers and Instructors",="Certified",11.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Instructional Specialists Who Support Teachers",="Certified",0.7
,="Library/Media - Specialists (Certified)",="Certified",0.7
="Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",95.0
,="Counselors  Social Workers  and School Psychologists",="Certified",136.5
,="General Education - Teachers and Instructors",="Certified",1431.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",199.0
,="Library/Media - Support Staff",="Non-Certified",6.0
,="School Nurses",="Non-Certified",50.0
,="Special Education - Teachers and Instructors",="Certified",297.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",270.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",1044.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",41.8
,="Instructional Specialists Who Support Teachers",="Certified",111.0
,="Library/Media - Specialists (Certified)",="Certified",37.6
="Hartland School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.3
,="General Education - Teachers and Instructors",="Certified",17.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.5
,="Library/Media - Support Staff",="Non-Certified",0.2
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",5.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Instructional Specialists Who Support Teachers",="Certified",0.4
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Hebron School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",71.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",9.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",27.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",22.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Instructional Specialists Who Support Teachers",="Certified",4.9
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Highville Mustard Seed Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",18.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",206.0
="Integrated Day Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.2
,="General Education - Teachers and Instructors",="Certified",17.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.8
,="Library/Media - Support Staff",="Non-Certified",1.3
,="School Nurses",="Non-Certified",0.7
,="Special Education - Teachers and Instructors",="Certified",2.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.0
,="Instructional Specialists Who Support Teachers",="Certified",1.0
="Interdistrict School for Arts and Comm District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.8
,="General Education - Teachers and Instructors",="Certified",10.0
,="Special Education - Teachers and Instructors",="Certified",2.0
="Jumoke Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",14.3
,="Special Education - Teachers and Instructors",="Certified",0.8
="Kent School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",25.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.7
,="Library/Media - Support Staff",="Non-Certified",0.8
,="School Nurses",="Non-Certified",0.8
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Killingly School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.2
,="Counselors  Social Workers  and School Psychologists",="Certified",16.4
,="General Education - Teachers and Instructors",="Certified",192.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.5
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",27.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",37.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",131.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",5.6
,="Library/Media - Specialists (Certified)",="Certified",4.0
="Learn",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="General Education - Teachers and Instructors",="Certified",66.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",47.8
,="Library/Media - Support Staff",="Non-Certified",2.4
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",28.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",120.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",6.5
,="Library/Media - Specialists (Certified)",="Certified",1.5
="Lebanon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.4
,="Counselors  Social Workers  and School Psychologists",="Certified",7.0
,="General Education - Teachers and Instructors",="Certified",103.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.2
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",12.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",67.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Ledyard School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.0
,="Counselors  Social Workers  and School Psychologists",="Certified",15.4
,="General Education - Teachers and Instructors",="Certified",185.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",19.0
,="Library/Media - Support Staff",="Non-Certified",4.6
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",25.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",33.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",95.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",8.7
,="Library/Media - Specialists (Certified)",="Certified",4.0
="Lisbon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.5
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",36.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.4
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",7.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",24.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Instructional Specialists Who Support Teachers",="Certified",1.9
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Litchfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",7.0
,="General Education - Teachers and Instructors",="Certified",90.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.8
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",9.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",46.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
="Madison School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",20.6
,="Counselors  Social Workers  and School Psychologists",="Certified",16.1
,="General Education - Teachers and Instructors",="Certified",234.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",46.9
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",31.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",17.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",135.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",5.7
="Manchester School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",24.6
,="Counselors  Social Workers  and School Psychologists",="Certified",45.0
,="General Education - Teachers and Instructors",="Certified",452.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",49.2
,="Library/Media - Support Staff",="Non-Certified",9.6
,="School Nurses",="Non-Certified",16.5
,="Special Education - Teachers and Instructors",="Certified",69.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",117.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",403.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",11.6
,="Instructional Specialists Who Support Teachers",="Certified",27.3
,="Library/Media - Specialists (Certified)",="Certified",9.5
="Mansfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",6.0
,="General Education - Teachers and Instructors",="Certified",104.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",28.7
,="Library/Media - Support Staff",="Non-Certified",6.0
,="School Nurses",="Non-Certified",4.0
