"FTE Staffing Report for 2017-18"

"District","Assignment Category","Educator Type","FTE Count"
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.9
,="Library/Media - Specialists (Certified)",="Certified",21.0
="Darien School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",27.0
,="Counselors  Social Workers  and School Psychologists",="Certified",27.0
,="General Education - Teachers and Instructors",="Certified",351.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",32.0
,="Instructional Specialists Who Support Teachers",="Certified",20.2
,="Library/Media - Support Staff",="Non-Certified",2.1
,="School Nurses",="Non-Certified",13.6
,="Special Education - Teachers and Instructors",="Certified",63.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",101.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",175.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",9.1
,="Library/Media - Specialists (Certified)",="Certified",7.8
="Deep River School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="General Education - Teachers and Instructors",="Certified",23.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.6
,="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.9
,="Special Education - Teachers and Instructors",="Certified",4.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Department of Mental Health and Addiction Services",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
="Department of Rehabilitation Services",="Special Education - Teachers and Instructors",="Certified",33.0
="Derby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
,="Counselors  Social Workers  and School Psychologists",="Certified",10.0
,="General Education - Teachers and Instructors",="Certified",97.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",50.5
,="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Library/Media - Support Staff",="Non-Certified",1.3
,="School Nurses",="Non-Certified",4.6
,="Special Education - Teachers and Instructors",="Certified",14.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",63.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="East Granby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",7.0
,="General Education - Teachers and Instructors",="Certified",70.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5
,="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Library/Media - Support Staff",="Non-Certified",0.9
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",11.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",36.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",26.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",3.7
="East Haddam School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",8.0
,="General Education - Teachers and Instructors",="Certified",81.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",5.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",3.5
,="Special Education - Teachers and Instructors",="Certified",13.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",17.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",74.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="East Hampton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.5
,="Counselors  Social Workers  and School Psychologists",="Certified",11.0
,="General Education - Teachers and Instructors",="Certified",122.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="Instructional Specialists Who Support Teachers",="Certified",5.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",21.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",50.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",69.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="East Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",27.0
,="Counselors  Social Workers  and School Psychologists",="Certified",50.0
,="General Education - Teachers and Instructors",="Certified",444.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",96.0
,="Instructional Specialists Who Support Teachers",="Certified",29.1
,="Library/Media - Support Staff",="Non-Certified",10.0
,="School Nurses",="Non-Certified",19.2
,="Special Education - Teachers and Instructors",="Certified",78.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",99.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",468.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",22.0
,="Library/Media - Specialists (Certified)",="Certified",5.0
="East Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.0
,="Counselors  Social Workers  and School Psychologists",="Certified",19.7
,="General Education - Teachers and Instructors",="Certified",187.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",30.9
,="Instructional Specialists Who Support Teachers",="Certified",14.0
,="Library/Media - Support Staff",="Non-Certified",1.9
,="School Nurses",="Non-Certified",8.0
,="Special Education - Teachers and Instructors",="Certified",36.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",69.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",123.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
="East Lyme School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.1
,="Counselors  Social Workers  and School Psychologists",="Certified",15.0
,="General Education - Teachers and Instructors",="Certified",202.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.7
,="Instructional Specialists Who Support Teachers",="Certified",6.0
,="Library/Media - Support Staff",="Non-Certified",4.2
,="School Nurses",="Non-Certified",5.8
,="Special Education - Teachers and Instructors",="Certified",40.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",98.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",139.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
="East Windsor School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
,="Counselors  Social Workers  and School Psychologists",="Certified",10.0
,="General Education - Teachers and Instructors",="Certified",87.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",24.0
,="Instructional Specialists Who Support Teachers",="Certified",6.8
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",19.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",58.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",52.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
,="Counselors  Social Workers  and School Psychologists",="Certified",17.7
,="General Education - Teachers and Instructors",="Certified",32.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",35.0
,="Instructional Specialists Who Support Teachers",="Certified",7.1
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",3.5
,="Special Education - Teachers and Instructors",="Certified",27.9
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",83.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",140.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Eastford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",12.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.7
,="Instructional Specialists Who Support Teachers",="Certified",0.6
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.6
="Easton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.3
,="Counselors  Social Workers  and School Psychologists",="Certified",5.3
,="General Education - Teachers and Instructors",="Certified",60.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.4
,="Instructional Specialists Who Support Teachers",="Certified",6.0
,="Library/Media - Support Staff",="Non-Certified",1.6
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",13.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",17.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",43.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.7
,="Library/Media - Specialists (Certified)",="Certified",2.0
="EdAdvance",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",4.5
,="General Education - Teachers and Instructors",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",2.8
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.5
="Ellington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.6
,="Counselors  Social Workers  and School Psychologists",="Certified",14.0
,="General Education - Teachers and Instructors",="Certified",174.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.2
,="Instructional Specialists Who Support Teachers",="Certified",11.6
,="Library/Media - Support Staff",="Non-Certified",4.8
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",27.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",78.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",95.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.0
,="Library/Media - Specialists (Certified)",="Certified",4.5
="Elm City College Preparatory School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.6
,="General Education - Teachers and Instructors",="Certified",48.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",23.0
,="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",28.5
="Elm City Montessori School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",4.5
="Enfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.0
,="Counselors  Social Workers  and School Psychologists",="Certified",32.0
,="General Education - Teachers and Instructors",="Certified",352.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",65.5
,="Instructional Specialists Who Support Teachers",="Certified",25.2
,="Library/Media - Support Staff",="Non-Certified",8.0
,="School Nurses",="Non-Certified",15.1
,="Special Education - Teachers and Instructors",="Certified",56.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",106.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",161.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",22.4
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Essex School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",26.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.8
,="Instructional Specialists Who Support Teachers",="Certified",5.1
,="Library/Media - Support Staff",="Non-Certified",0.4
,="School Nurses",="Non-Certified",0.9
,="Special Education - Teachers and Instructors",="Certified",7.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",18.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.2
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Explorations District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.5
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",8.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",3.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",2.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
="Fairfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",41.0
,="Counselors  Social Workers  and School Psychologists",="Certified",64.9
,="General Education - Teachers and Instructors",="Certified",692.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",39.4
,="Instructional Specialists Who Support Teachers",="Certified",74.9
,="Library/Media - Support Staff",="Non-Certified",14.0
,="School Nurses",="Non-Certified",21.3
,="Special Education - Teachers and Instructors",="Certified",115.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",193.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",430.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",14.0
,="Library/Media - Specialists (Certified)",="Certified",19.0
="Farmington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.2
,="Counselors  Social Workers  and School Psychologists",="Certified",23.3
,="General Education - Teachers and Instructors",="Certified",276.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",45.0
,="Instructional Specialists Who Support Teachers",="Certified",22.9
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",40.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",86.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",185.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",7.0
="Franklin School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.8
,="General Education - Teachers and Instructors",="Certified",11.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",0.8
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.3
="Glastonbury School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",24.9
,="Counselors  Social Workers  and School Psychologists",="Certified",30.0
,="General Education - Teachers and Instructors",="Certified",379.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",57.1
,="Instructional Specialists Who Support Teachers",="Certified",15.6
,="Library/Media - Support Staff",="Non-Certified",12.6
,="School Nurses",="Non-Certified",13.0
,="Special Education - Teachers and Instructors",="Certified",44.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",114.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",343.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",15.2
,="Library/Media - Specialists (Certified)",="Certified",9.0
="Granby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
,="Counselors  Social Workers  and School Psychologists",="Certified",14.0
,="General Education - Teachers and Instructors",="Certified",124.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.8
,="Instructional Specialists Who Support Teachers",="Certified",10.7
,="Library/Media - Support Staff",="Non-Certified",4.1
,="School Nurses",="Non-Certified",4.2
,="Special Education - Teachers and Instructors",="Certified",19.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",37.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",80.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
="Great Oaks Charter School District",="General Education - Teachers and Instructors",="Certified",15.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",53.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",14.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
="Greenwich School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",44.7
,="Counselors  Social Workers  and School Psychologists",="Certified",65.2
,="General Education - Teachers and Instructors",="Certified",654.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",51.0
,="Instructional Specialists Who Support Teachers",="Certified",47.7
,="Library/Media - Support Staff",="Non-Certified",14.5
,="School Nurses",="Non-Certified",17.3
,="Special Education - Teachers and Instructors",="Certified",101.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",113.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",395.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",19.3
,="Library/Media - Specialists (Certified)",="Certified",21.6
="Griswold School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.7
,="Counselors  Social Workers  and School Psychologists",="Certified",11.8
,="General Education - Teachers and Instructors",="Certified",120.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",8.5
,="Library/Media - Support Staff",="Non-Certified",0.3
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",23.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",70.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",105.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.7
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Groton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",19.6
,="Counselors  Social Workers  and School Psychologists",="Certified",27.0
,="General Education - Teachers and Instructors",="Certified",304.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",45.6
,="Instructional Specialists Who Support Teachers",="Certified",11.4
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",9.0
,="Special Education - Teachers and Instructors",="Certified",55.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",180.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",247.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.0
,="Library/Media - Specialists (Certified)",="Certified",8.0
="Guilford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.5
,="Counselors  Social Workers  and School Psychologists",="Certified",22.4
,="General Education - Teachers and Instructors",="Certified",227.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.1
,="Instructional Specialists Who Support Teachers",="Certified",16.4
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",7.9
,="Special Education - Teachers and Instructors",="Certified",40.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",87.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",160.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.5
,="Library/Media - Specialists (Certified)",="Certified",6.8
="Hamden School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",20.4
,="Counselors  Social Workers  and School Psychologists",="Certified",48.7
,="General Education - Teachers and Instructors",="Certified",371.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",52.0
,="Instructional Specialists Who Support Teachers",="Certified",41.9
,="Library/Media - Support Staff",="Non-Certified",2.5
,="School Nurses",="Non-Certified",15.8
,="Special Education - Teachers and Instructors",="Certified",70.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",117.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",282.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",18.0
,="Library/Media - Specialists (Certified)",="Certified",11.0
="Hampton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.8
,="General Education - Teachers and Instructors",="Certified",10.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.6
,="Library/Media - Specialists (Certified)",="Certified",0.6
="Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",94.6
,="Counselors  Social Workers  and School Psychologists",="Certified",113.5
,="General Education - Teachers and Instructors",="Certified",1164.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",85.0
,="Instructional Specialists Who Support Teachers",="Certified",133.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",54.6
,="Special Education - Teachers and Instructors",="Certified",197.7
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",388.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",864.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",32.4
,="Library/Media - Specialists (Certified)",="Certified",13.3
="Hartland School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",16.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.3
,="Instructional Specialists Who Support Teachers",="Certified",1.7
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Hebron School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",52.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.9
,="Instructional Specialists Who Support Teachers",="Certified",7.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",6.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",21.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",38.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Highville Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",27.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.5
,="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",14.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
="Integrated Day Charter School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",19.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
="Interdistrict School for Arts and Comm District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="General Education - Teachers and Instructors",="Certified",18.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",3.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.3
="Jumoke Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",43.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.5
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",3.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",27.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.4
="Kent School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.4
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",25.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.4
,="Instructional Specialists Who Support Teachers",="Certified",0.8
,="Library/Media - Support Staff",="Non-Certified",1.5
,="School Nurses",="Non-Certified",1.6
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",18.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.1
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Killingly School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",11.1
,="Counselors  Social Workers  and School Psychologists",="Certified",19.4
,="General Education - Teachers and Instructors",="Certified",167.5
