"FTE Staffing Report for 2012-13"

"District","Assignment Category","Educator Type","FTE Count"
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.5
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.8
,="Instructional Specialists Who Support Teachers",="Certified",1.0
="Department of Mental Health and Addiction Services",="Special Education - Teachers and Instructors",="Certified",2.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
="Department of Social Services",="Special Education - Teachers and Instructors",="Certified",34.0
="Derby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.2
,="Counselors  Social Workers  and School Psychologists",="Certified",9.0
,="General Education - Teachers and Instructors",="Certified",86.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
,="Library/Media - Support Staff",="Non-Certified",2.5
,="School Nurses",="Non-Certified",4.3
,="Special Education - Teachers and Instructors",="Certified",12.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",37.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",52.1
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.4
,="Instructional Specialists Who Support Teachers",="Certified",4.0
="East Granby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.2
,="Counselors  Social Workers  and School Psychologists",="Certified",5.5
,="General Education - Teachers and Instructors",="Certified",63.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.4
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",9.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",29.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",26.5
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",1.4
="East Haddam School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.5
,="Counselors  Social Workers  and School Psychologists",="Certified",7.0
,="General Education - Teachers and Instructors",="Certified",89.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.5
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",3.5
,="Special Education - Teachers and Instructors",="Certified",13.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",16.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",71.5
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Instructional Specialists Who Support Teachers",="Certified",2.2
="East Hampton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
,="Counselors  Social Workers  and School Psychologists",="Certified",10.0
,="General Education - Teachers and Instructors",="Certified",121.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.8
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",23.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",51.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",79.4
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",5.0
="East Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",34.9
,="Counselors  Social Workers  and School Psychologists",="Certified",34.0
,="General Education - Teachers and Instructors",="Certified",453.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",82.0
,="Library/Media - Support Staff",="Non-Certified",12.0
,="School Nurses",="Non-Certified",18.2
,="Special Education - Teachers and Instructors",="Certified",75.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",85.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",415.0
,="Library/Media - Specialists (Certified)",="Certified",4.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.5
,="Instructional Specialists Who Support Teachers",="Certified",31.8
="East Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.0
,="Counselors  Social Workers  and School Psychologists",="Certified",20.4
,="General Education - Teachers and Instructors",="Certified",203.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0
,="Library/Media - Support Staff",="Non-Certified",3.5
,="School Nurses",="Non-Certified",9.0
,="Special Education - Teachers and Instructors",="Certified",29.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",30.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",112.6
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",11.6
="East Lyme School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.7
,="Counselors  Social Workers  and School Psychologists",="Certified",14.5
,="General Education - Teachers and Instructors",="Certified",197.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.1
,="Library/Media - Support Staff",="Non-Certified",3.4
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",37.7
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",95.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",144.2
,="Library/Media - Specialists (Certified)",="Certified",3.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",3.0
="East Windsor School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.1
,="Counselors  Social Workers  and School Psychologists",="Certified",8.0
,="General Education - Teachers and Instructors",="Certified",93.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",23.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",14.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",32.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",32.0
,="Library/Media - Specialists (Certified)",="Certified",2.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",6.4
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",9.5
,="General Education - Teachers and Instructors",="Certified",27.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",46.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.5
,="Special Education - Teachers and Instructors",="Certified",21.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",141.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.6
,="Instructional Specialists Who Support Teachers",="Certified",3.3
="Eastford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",0.8
,="Counselors  Social Workers  and School Psychologists",="Certified",0.5
,="General Education - Teachers and Instructors",="Certified",13.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.9
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
="Easton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",3.7
,="General Education - Teachers and Instructors",="Certified",65.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.7
,="Library/Media - Support Staff",="Non-Certified",1.7
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",10.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",20.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",26.6
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Instructional Specialists Who Support Teachers",="Certified",5.6
="EdAdvance",="Counselors  Social Workers  and School Psychologists",="Certified",2.5
,="General Education - Teachers and Instructors",="Certified",5.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",32.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.4
,="Special Education - Teachers and Instructors",="Certified",5.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",174.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
="Ellington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.4
,="Counselors  Social Workers  and School Psychologists",="Certified",13.5
,="General Education - Teachers and Instructors",="Certified",159.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.4
,="Library/Media - Support Staff",="Non-Certified",3.8
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",25.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",57.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",109.6
,="Library/Media - Specialists (Certified)",="Certified",3.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",10.3
="Elm City College Preparatory School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.5
,="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="General Education - Teachers and Instructors",="Certified",40.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.5
,="Special Education - Teachers and Instructors",="Certified",0.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",19.0
,="Instructional Specialists Who Support Teachers",="Certified",0.8
="Enfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",31.4
,="Counselors  Social Workers  and School Psychologists",="Certified",30.8
,="General Education - Teachers and Instructors",="Certified",373.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.0
,="Library/Media - Support Staff",="Non-Certified",10.5
,="School Nurses",="Non-Certified",17.0
,="Special Education - Teachers and Instructors",="Certified",53.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",86.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",171.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",12.1
="Essex School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.2
,="General Education - Teachers and Instructors",="Certified",36.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",10.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",24.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.3
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.8
,="Instructional Specialists Who Support Teachers",="Certified",3.5
="Explorations District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.8
,="Counselors  Social Workers  and School Psychologists",="Certified",0.2
,="General Education - Teachers and Instructors",="Certified",8.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",1.5
="Fairfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",39.8
,="Counselors  Social Workers  and School Psychologists",="Certified",61.8
,="General Education - Teachers and Instructors",="Certified",709.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",48.8
,="Library/Media - Support Staff",="Non-Certified",14.0
,="School Nurses",="Non-Certified",19.7
,="Special Education - Teachers and Instructors",="Certified",104.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",123.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",443.0
,="Library/Media - Specialists (Certified)",="Certified",20.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",14.0
,="Instructional Specialists Who Support Teachers",="Certified",73.8
="Farmington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",15.6
,="Counselors  Social Workers  and School Psychologists",="Certified",20.1
,="General Education - Teachers and Instructors",="Certified",272.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.1
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",6.7
,="Special Education - Teachers and Instructors",="Certified",35.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",53.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",175.5
,="Library/Media - Specialists (Certified)",="Certified",8.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",14.5
="Franklin School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.6
,="General Education - Teachers and Instructors",="Certified",13.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Instructional Specialists Who Support Teachers",="Certified",0.8
="Glastonbury School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",25.1
,="Counselors  Social Workers  and School Psychologists",="Certified",29.0
,="General Education - Teachers and Instructors",="Certified",422.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",64.1
,="Library/Media - Support Staff",="Non-Certified",12.4
,="School Nurses",="Non-Certified",12.7
,="Special Education - Teachers and Instructors",="Certified",45.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",85.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",326.3
,="Library/Media - Specialists (Certified)",="Certified",10.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",16.0
,="Instructional Specialists Who Support Teachers",="Certified",13.3
="Granby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
,="Counselors  Social Workers  and School Psychologists",="Certified",12.5
,="General Education - Teachers and Instructors",="Certified",131.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",23.9
,="Library/Media - Support Staff",="Non-Certified",6.2
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",18.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",38.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",95.8
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",11.3
="Greenwich School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",43.1
,="Counselors  Social Workers  and School Psychologists",="Certified",62.1
,="General Education - Teachers and Instructors",="Certified",632.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",50.5
,="Library/Media - Support Staff",="Non-Certified",14.5
,="School Nurses",="Non-Certified",17.0
,="Special Education - Teachers and Instructors",="Certified",93.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",122.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",396.0
,="Library/Media - Specialists (Certified)",="Certified",21.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",16.5
,="Instructional Specialists Who Support Teachers",="Certified",45.9
="Griswold School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.2
,="Counselors  Social Workers  and School Psychologists",="Certified",12.0
,="General Education - Teachers and Instructors",="Certified",116.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",26.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",45.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",110.2
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",5.8
="Groton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",21.2
,="Counselors  Social Workers  and School Psychologists",="Certified",25.0
,="General Education - Teachers and Instructors",="Certified",354.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",32.3
,="Library/Media - Support Staff",="Non-Certified",5.8
,="School Nurses",="Non-Certified",10.0
,="Special Education - Teachers and Instructors",="Certified",53.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",161.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",186.2
,="Library/Media - Specialists (Certified)",="Certified",10.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",9.0
,="Instructional Specialists Who Support Teachers",="Certified",12.0
="Guilford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.4
,="Counselors  Social Workers  and School Psychologists",="Certified",22.2
,="General Education - Teachers and Instructors",="Certified",239.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.8
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",7.5
,="Special Education - Teachers and Instructors",="Certified",33.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",88.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",152.9
,="Library/Media - Specialists (Certified)",="Certified",7.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",13.0
="Hamden School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",19.0
,="Counselors  Social Workers  and School Psychologists",="Certified",46.0
,="General Education - Teachers and Instructors",="Certified",401.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",48.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",13.0
,="Special Education - Teachers and Instructors",="Certified",62.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",82.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",313.9
,="Library/Media - Specialists (Certified)",="Certified",11.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",11.0
,="Instructional Specialists Who Support Teachers",="Certified",28.9
="Hampton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.8
,="General Education - Teachers and Instructors",="Certified",11.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.7
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.9
,="Library/Media - Specialists (Certified)",="Certified",0.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Instructional Specialists Who Support Teachers",="Certified",0.5
="Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",104.0
,="Counselors  Social Workers  and School Psychologists",="Certified",105.4
,="General Education - Teachers and Instructors",="Certified",1355.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",74.5
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",51.0
,="Special Education - Teachers and Instructors",="Certified",202.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",300.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",917.5
,="Library/Media - Specialists (Certified)",="Certified",16.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",40.0
,="Instructional Specialists Who Support Teachers",="Certified",115.6
="Hartland School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.5
,="General Education - Teachers and Instructors",="Certified",18.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.4
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.2
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Instructional Specialists Who Support Teachers",="Certified",0.3
="Hebron School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",60.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.2
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",10.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",31.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",37.1
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.5
,="Instructional Specialists Who Support Teachers",="Certified",6.9
="Highville Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",28.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",14.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Instructional Specialists Who Support Teachers",="Certified",2.0
="Integrated Day Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",19.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",0.7
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.2
,="Instructional Specialists Who Support Teachers",="Certified",1.3
="Interdistrict School for Arts and Comm District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.2
,="General Education - Teachers and Instructors",="Certified",15.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.4
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",5.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.7
="Jumoke Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.0
,="General Education - Teachers and Instructors",="Certified",31.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",23.0
="Kent School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",24.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.9
,="Library/Media - Support Staff",="Non-Certified",0.8
,="School Nurses",="Non-Certified",0.8
,="Special Education - Teachers and Instructors",="Certified",3.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.5
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Instructional Specialists Who Support Teachers",="Certified",1.0
="Killingly School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",11.6
,="Counselors  Social Workers  and School Psychologists",="Certified",18.6
,="General Education - Teachers and Instructors",="Certified",173.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",8.0
,="Special Education - Teachers and Instructors",="Certified",29.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",62.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",111.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",7.7
="Learn",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.7
,="Counselors  Social Workers  and School Psychologists",="Certified",8.7
,="General Education - Teachers and Instructors",="Certified",113.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",55.2
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",4.1
,="Special Education - Teachers and Instructors",="Certified",32.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",25.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",135.5
,="Library/Media - Specialists (Certified)",="Certified",0.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",5.9
="Lebanon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.9
,="Counselors  Social Workers  and School Psychologists",="Certified",6.0
,="General Education - Teachers and Instructors",="Certified",83.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",12.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",27.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",59.5
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.5
,="Instructional Specialists Who Support Teachers",="Certified",3.5
="Ledyard School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",11.0
,="Counselors  Social Workers  and School Psychologists",="Certified",14.0
,="General Education - Teachers and Instructors",="Certified",162.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",30.9
