"FTE Staffing Report for 2010-11"

"District","Assignment Category","Educator Type","FTE Count"
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",148.8
,="Instructional Specialists Who Support Teachers",="Certified",28.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.7
,="Library/Media - Specialists (Certified)",="Certified",9.0
="Deep River School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.4
,="General Education - Teachers and Instructors",="Certified",26.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.9
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.4
,="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.8
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Derby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.2
,="Counselors  Social Workers  and School Psychologists",="Certified",8.0
,="General Education - Teachers and Instructors",="Certified",89.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
,="Library/Media - Support Staff",="Non-Certified",2.5
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",12.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",33.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",53.0
,="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
="East Granby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.7
,="Counselors  Social Workers  and School Psychologists",="Certified",5.3
,="General Education - Teachers and Instructors",="Certified",61.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.2
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",8.7
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",31.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",27.7
,="Instructional Specialists Who Support Teachers",="Certified",1.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="East Haddam School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.6
,="Counselors  Social Workers  and School Psychologists",="Certified",7.0
,="General Education - Teachers and Instructors",="Certified",91.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Library/Media - Support Staff",="Non-Certified",2.5
,="School Nurses",="Non-Certified",3.5
,="Special Education - Teachers and Instructors",="Certified",13.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",18.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",68.5
,="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="East Hampton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.2
,="Counselors  Social Workers  and School Psychologists",="Certified",11.0
,="General Education - Teachers and Instructors",="Certified",123.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.5
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",23.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",48.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",96.3
,="Instructional Specialists Who Support Teachers",="Certified",5.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
="East Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",32.0
,="Counselors  Social Workers  and School Psychologists",="Certified",36.6
,="General Education - Teachers and Instructors",="Certified",468.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",92.0
,="Library/Media - Support Staff",="Non-Certified",12.0
,="School Nurses",="Non-Certified",17.2
,="Special Education - Teachers and Instructors",="Certified",75.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",92.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",369.5
,="Instructional Specialists Who Support Teachers",="Certified",32.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.0
,="Library/Media - Specialists (Certified)",="Certified",4.4
="East Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.4
,="Counselors  Social Workers  and School Psychologists",="Certified",18.4
,="General Education - Teachers and Instructors",="Certified",206.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",23.9
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",9.0
,="Special Education - Teachers and Instructors",="Certified",29.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",52.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",123.9
,="Instructional Specialists Who Support Teachers",="Certified",9.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
="East Lyme School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.4
,="Counselors  Social Workers  and School Psychologists",="Certified",15.0
,="General Education - Teachers and Instructors",="Certified",206.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",40.4
,="Library/Media - Support Staff",="Non-Certified",3.8
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",35.7
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",94.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",144.2
,="Instructional Specialists Who Support Teachers",="Certified",5.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",4.8
="East Windsor School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.1
,="Counselors  Social Workers  and School Psychologists",="Certified",7.0
,="General Education - Teachers and Instructors",="Certified",85.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",18.5
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",4.9
,="Special Education - Teachers and Instructors",="Certified",11.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",24.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",56.2
,="Instructional Specialists Who Support Teachers",="Certified",4.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",1.8
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.8
,="Counselors  Social Workers  and School Psychologists",="Certified",6.6
,="General Education - Teachers and Instructors",="Certified",21.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",38.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.4
,="Special Education - Teachers and Instructors",="Certified",20.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",126.0
,="Instructional Specialists Who Support Teachers",="Certified",2.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
="Eastford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",0.8
,="Counselors  Social Workers  and School Psychologists",="Certified",0.5
,="General Education - Teachers and Instructors",="Certified",13.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.7
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.6
,="Library/Media - Specialists (Certified)",="Certified",0.4
="Easton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",3.5
,="General Education - Teachers and Instructors",="Certified",65.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.2
,="Library/Media - Support Staff",="Non-Certified",2.2
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",11.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",27.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",33.2
,="Instructional Specialists Who Support Teachers",="Certified",6.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
="EdAdvance",="Counselors  Social Workers  and School Psychologists",="Certified",2.5
,="General Education - Teachers and Instructors",="Certified",6.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",31.1
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.4
,="Special Education - Teachers and Instructors",="Certified",4.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",177.9
,="Instructional Specialists Who Support Teachers",="Certified",0.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
="Ellington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
,="Counselors  Social Workers  and School Psychologists",="Certified",11.5
,="General Education - Teachers and Instructors",="Certified",154.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.1
,="Library/Media - Support Staff",="Non-Certified",3.8
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",22.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",48.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",104.3
,="Instructional Specialists Who Support Teachers",="Certified",10.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.4
,="Library/Media - Specialists (Certified)",="Certified",3.6
="Elm City College Preparatory School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.5
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",38.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",0.5
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",17.0
="Enfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",27.6
,="Counselors  Social Workers  and School Psychologists",="Certified",28.8
,="General Education - Teachers and Instructors",="Certified",392.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Library/Media - Support Staff",="Non-Certified",7.5
,="School Nurses",="Non-Certified",18.0
,="Special Education - Teachers and Instructors",="Certified",52.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",89.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",167.8
,="Instructional Specialists Who Support Teachers",="Certified",10.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.3
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Essex School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.2
,="General Education - Teachers and Instructors",="Certified",38.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",8.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.6
,="Instructional Specialists Who Support Teachers",="Certified",3.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.8
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Explorations District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.1
,="General Education - Teachers and Instructors",="Certified",7.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.5
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",2.5
="Fairfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",40.4
,="Counselors  Social Workers  and School Psychologists",="Certified",61.4
,="General Education - Teachers and Instructors",="Certified",708.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",67.1
,="Library/Media - Support Staff",="Non-Certified",15.0
,="School Nurses",="Non-Certified",19.2
,="Special Education - Teachers and Instructors",="Certified",89.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",139.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",455.6
,="Instructional Specialists Who Support Teachers",="Certified",52.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",13.5
,="Library/Media - Specialists (Certified)",="Certified",21.6
="Farmington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.6
,="Counselors  Social Workers  and School Psychologists",="Certified",19.1
,="General Education - Teachers and Instructors",="Certified",264.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",23.2
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",6.7
,="Special Education - Teachers and Instructors",="Certified",32.9
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",44.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",172.0
,="Instructional Specialists Who Support Teachers",="Certified",11.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",7.5
="Franklin School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.6
,="General Education - Teachers and Instructors",="Certified",15.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",0.4
,="Special Education - Teachers and Instructors",="Certified",1.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.5
,="Instructional Specialists Who Support Teachers",="Certified",0.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.1
="Glastonbury School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",34.5
,="Counselors  Social Workers  and School Psychologists",="Certified",29.0
,="General Education - Teachers and Instructors",="Certified",398.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",59.8
,="Library/Media - Support Staff",="Non-Certified",12.4
,="School Nurses",="Non-Certified",12.8
,="Special Education - Teachers and Instructors",="Certified",47.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",88.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",314.8
,="Instructional Specialists Who Support Teachers",="Certified",12.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.6
,="Library/Media - Specialists (Certified)",="Certified",10.0
="Granby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
,="Counselors  Social Workers  and School Psychologists",="Certified",14.0
,="General Education - Teachers and Instructors",="Certified",134.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",28.5
,="Library/Media - Support Staff",="Non-Certified",6.7
,="School Nurses",="Non-Certified",5.4
,="Special Education - Teachers and Instructors",="Certified",18.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",45.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",92.3
,="Instructional Specialists Who Support Teachers",="Certified",7.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Greenwich School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",42.8
,="Counselors  Social Workers  and School Psychologists",="Certified",62.8
,="General Education - Teachers and Instructors",="Certified",634.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",49.2
,="Library/Media - Support Staff",="Non-Certified",14.5
,="School Nurses",="Non-Certified",17.0
,="Special Education - Teachers and Instructors",="Certified",98.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",122.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",397.4
,="Instructional Specialists Who Support Teachers",="Certified",44.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",18.7
,="Library/Media - Specialists (Certified)",="Certified",21.3
="Griswold School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.7
,="Counselors  Social Workers  and School Psychologists",="Certified",12.7
,="General Education - Teachers and Instructors",="Certified",128.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",3.5
,="Special Education - Teachers and Instructors",="Certified",22.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",41.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",106.7
,="Instructional Specialists Who Support Teachers",="Certified",5.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.4
,="Library/Media - Specialists (Certified)",="Certified",1.9
="Groton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",24.2
,="Counselors  Social Workers  and School Psychologists",="Certified",26.0
,="General Education - Teachers and Instructors",="Certified",357.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",54.9
,="Library/Media - Support Staff",="Non-Certified",7.0
,="School Nurses",="Non-Certified",11.0
,="Special Education - Teachers and Instructors",="Certified",54.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",147.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",203.3
,="Instructional Specialists Who Support Teachers",="Certified",13.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",9.0
,="Library/Media - Specialists (Certified)",="Certified",12.0
="Guilford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.6
,="Counselors  Social Workers  and School Psychologists",="Certified",23.2
,="General Education - Teachers and Instructors",="Certified",245.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.2
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",32.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",83.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",154.4
,="Instructional Specialists Who Support Teachers",="Certified",11.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",7.0
="Hamden School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",19.2
,="Counselors  Social Workers  and School Psychologists",="Certified",44.6
,="General Education - Teachers and Instructors",="Certified",402.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",50.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",13.0
,="Special Education - Teachers and Instructors",="Certified",62.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",74.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",309.0
,="Instructional Specialists Who Support Teachers",="Certified",27.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",10.0
,="Library/Media - Specialists (Certified)",="Certified",11.0
="Hampton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",0.8
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",12.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.4
,="Library/Media - Support Staff",="Non-Certified",0.6
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.2
,="Instructional Specialists Who Support Teachers",="Certified",0.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.2
,="Library/Media - Specialists (Certified)",="Certified",0.7
="Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",93.8
,="Counselors  Social Workers  and School Psychologists",="Certified",100.0
,="General Education - Teachers and Instructors",="Certified",1296.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",85.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",56.4
,="Special Education - Teachers and Instructors",="Certified",187.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",278.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",836.1
,="Instructional Specialists Who Support Teachers",="Certified",112.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",29.0
,="Library/Media - Specialists (Certified)",="Certified",23.5
="Hartland School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.5
,="General Education - Teachers and Instructors",="Certified",17.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.3
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.8
,="Instructional Specialists Who Support Teachers",="Certified",0.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Hebron School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",65.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.5
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",11.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",35.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",35.6
,="Instructional Specialists Who Support Teachers",="Certified",7.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Highville Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",19.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.5
,="Instructional Specialists Who Support Teachers",="Certified",1.0
="Integrated Day Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",18.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.5
,="Library/Media - Support Staff",="Non-Certified",1.4
,="School Nurses",="Non-Certified",0.7
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",12.0
="Interdistrict School for Arts and Comm District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",14.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.8
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",4.5
="Jumoke Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",27.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.5
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.0
="Kent School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",24.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.9
,="Library/Media - Support Staff",="Non-Certified",0.8
,="School Nurses",="Non-Certified",0.8
,="Special Education - Teachers and Instructors",="Certified",3.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.5
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Killingly School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",11.4
,="Counselors  Social Workers  and School Psychologists",="Certified",18.6
,="General Education - Teachers and Instructors",="Certified",175.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",79.5
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",7.5
,="Special Education - Teachers and Instructors",="Certified",29.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",59.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",139.5
,="Instructional Specialists Who Support Teachers",="Certified",6.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
="Learn",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.5
,="Counselors  Social Workers  and School Psychologists",="Certified",4.3
,="General Education - Teachers and Instructors",="Certified",79.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",53.6
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",3.1
,="Special Education - Teachers and Instructors",="Certified",32.9
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",128.0
,="Instructional Specialists Who Support Teachers",="Certified",8.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",0.8
="Lebanon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.5
,="Counselors  Social Workers  and School Psychologists",="Certified",6.0
,="General Education - Teachers and Instructors",="Certified",97.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",12.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",20.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",63.4
,="Instructional Specialists Who Support Teachers",="Certified",3.0
