"FTE Staffing Report for 2016-17"

"District","Assignment Category","Educator Type","FTE Count"
,="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Library/Media - Support Staff",="Non-Certified",0.4
,="School Nurses",="Non-Certified",0.9
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Department of Mental Health and Addiction Services",="Special Education - Teachers and Instructors",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
="Department of Rehabilitation Services",="Special Education - Teachers and Instructors",="Certified",34.0
="Derby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.6
,="Counselors  Social Workers  and School Psychologists",="Certified",10.0
,="General Education - Teachers and Instructors",="Certified",99.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",43.7
,="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Library/Media - Support Staff",="Non-Certified",1.3
,="School Nurses",="Non-Certified",3.9
,="Special Education - Teachers and Instructors",="Certified",14.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",49.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="East Granby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",6.5
,="General Education - Teachers and Instructors",="Certified",71.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",1.4
,="Library/Media - Support Staff",="Non-Certified",0.9
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",10.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",36.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",27.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
="East Haddam School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",8.0
,="General Education - Teachers and Instructors",="Certified",86.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
,="Instructional Specialists Who Support Teachers",="Certified",4.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",4.5
,="Special Education - Teachers and Instructors",="Certified",14.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",77.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="East Hampton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
,="Counselors  Social Workers  and School Psychologists",="Certified",11.0
,="General Education - Teachers and Instructors",="Certified",122.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="Instructional Specialists Who Support Teachers",="Certified",5.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",22.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",45.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",70.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.4
,="Library/Media - Specialists (Certified)",="Certified",3.0
="East Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",26.0
,="Counselors  Social Workers  and School Psychologists",="Certified",48.6
,="General Education - Teachers and Instructors",="Certified",455.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",112.0
,="Instructional Specialists Who Support Teachers",="Certified",33.5
,="Library/Media - Support Staff",="Non-Certified",10.0
,="School Nurses",="Non-Certified",20.2
,="Special Education - Teachers and Instructors",="Certified",78.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",99.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",457.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",21.0
,="Library/Media - Specialists (Certified)",="Certified",5.0
="East Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.0
,="Counselors  Social Workers  and School Psychologists",="Certified",19.5
,="General Education - Teachers and Instructors",="Certified",191.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",27.3
,="Instructional Specialists Who Support Teachers",="Certified",14.0
,="Library/Media - Support Staff",="Non-Certified",1.9
,="School Nurses",="Non-Certified",8.0
,="Special Education - Teachers and Instructors",="Certified",35.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",68.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",118.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="East Lyme School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.1
,="Counselors  Social Workers  and School Psychologists",="Certified",15.5
,="General Education - Teachers and Instructors",="Certified",207.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.7
,="Instructional Specialists Who Support Teachers",="Certified",4.0
,="Library/Media - Support Staff",="Non-Certified",4.2
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",38.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",105.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",148.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",5.0
="East Windsor School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
,="Counselors  Social Workers  and School Psychologists",="Certified",10.0
,="General Education - Teachers and Instructors",="Certified",87.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",23.0
,="Instructional Specialists Who Support Teachers",="Certified",7.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",19.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",57.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",52.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
,="Counselors  Social Workers  and School Psychologists",="Certified",17.5
,="General Education - Teachers and Instructors",="Certified",31.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",31.3
,="Instructional Specialists Who Support Teachers",="Certified",5.7
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",25.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",75.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",171.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.5
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Eastford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",13.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.9
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.6
,="Library/Media - Specialists (Certified)",="Certified",0.2
="Easton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",5.3
,="General Education - Teachers and Instructors",="Certified",60.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.4
,="Instructional Specialists Who Support Teachers",="Certified",7.1
,="Library/Media - Support Staff",="Non-Certified",1.6
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",13.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",18.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",25.9
,="Library/Media - Specialists (Certified)",="Certified",2.0
="EdAdvance",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",1.5
,="Instructional Specialists Who Support Teachers",="Certified",1.3
,="Special Education - Teachers and Instructors",="Certified",2.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
="Ellington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.6
,="Counselors  Social Workers  and School Psychologists",="Certified",15.0
,="General Education - Teachers and Instructors",="Certified",172.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
,="Instructional Specialists Who Support Teachers",="Certified",12.6
,="Library/Media - Support Staff",="Non-Certified",4.7
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",26.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",70.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",108.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.0
,="Library/Media - Specialists (Certified)",="Certified",4.5
="Elm City College Preparatory School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",37.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.0
,="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",6.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",28.5
="Elm City Montessori School District",="General Education - Teachers and Instructors",="Certified",4.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.0
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",3.1
="Enfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",19.0
,="Counselors  Social Workers  and School Psychologists",="Certified",31.0
,="General Education - Teachers and Instructors",="Certified",339.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",63.0
,="Instructional Specialists Who Support Teachers",="Certified",23.2
,="Library/Media - Support Staff",="Non-Certified",9.0
,="School Nurses",="Non-Certified",16.6
,="Special Education - Teachers and Instructors",="Certified",53.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",98.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",167.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",23.4
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Essex School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",28.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.2
,="Instructional Specialists Who Support Teachers",="Certified",5.1
,="Library/Media - Support Staff",="Non-Certified",0.2
,="School Nurses",="Non-Certified",0.9
,="Special Education - Teachers and Instructors",="Certified",9.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.2
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Explorations District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.5
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",8.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",3.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
="Fairfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",42.4
,="Counselors  Social Workers  and School Psychologists",="Certified",62.6
,="General Education - Teachers and Instructors",="Certified",689.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",38.1
,="Instructional Specialists Who Support Teachers",="Certified",72.9
,="Library/Media - Support Staff",="Non-Certified",16.0
,="School Nurses",="Non-Certified",22.1
,="Special Education - Teachers and Instructors",="Certified",105.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",194.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",427.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",14.5
,="Library/Media - Specialists (Certified)",="Certified",19.2
="Farmington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.6
,="Counselors  Social Workers  and School Psychologists",="Certified",22.7
,="General Education - Teachers and Instructors",="Certified",278.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",46.8
,="Instructional Specialists Who Support Teachers",="Certified",20.9
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",7.5
,="Special Education - Teachers and Instructors",="Certified",39.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",83.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",184.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",7.4
="Franklin School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.8
,="Counselors  Social Workers  and School Psychologists",="Certified",0.8
,="General Education - Teachers and Instructors",="Certified",13.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",0.8
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",0.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.8
="Glastonbury School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",24.2
,="Counselors  Social Workers  and School Psychologists",="Certified",30.0
,="General Education - Teachers and Instructors",="Certified",393.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",67.1
,="Instructional Specialists Who Support Teachers",="Certified",14.3
,="Library/Media - Support Staff",="Non-Certified",11.4
,="School Nurses",="Non-Certified",13.7
,="Special Education - Teachers and Instructors",="Certified",46.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",99.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",330.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",16.7
,="Library/Media - Specialists (Certified)",="Certified",9.0
="Granby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
,="Counselors  Social Workers  and School Psychologists",="Certified",14.5
,="General Education - Teachers and Instructors",="Certified",127.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.3
,="Instructional Specialists Who Support Teachers",="Certified",10.3
,="Library/Media - Support Staff",="Non-Certified",4.4
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",21.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",35.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",78.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
="Great Oaks Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="General Education - Teachers and Instructors",="Certified",12.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",50.0
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",3.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.0
="Greenwich School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",44.9
,="Counselors  Social Workers  and School Psychologists",="Certified",65.7
,="General Education - Teachers and Instructors",="Certified",650.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",49.3
,="Instructional Specialists Who Support Teachers",="Certified",43.5
,="Library/Media - Support Staff",="Non-Certified",14.5
,="School Nurses",="Non-Certified",17.0
,="Special Education - Teachers and Instructors",="Certified",102.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",116.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",381.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",17.7
,="Library/Media - Specialists (Certified)",="Certified",21.4
="Griswold School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.6
,="Counselors  Social Workers  and School Psychologists",="Certified",11.8
,="General Education - Teachers and Instructors",="Certified",121.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Instructional Specialists Who Support Teachers",="Certified",6.7
,="Library/Media - Support Staff",="Non-Certified",0.3
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",23.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",72.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",97.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.8
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Groton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",21.6
,="Counselors  Social Workers  and School Psychologists",="Certified",27.0
,="General Education - Teachers and Instructors",="Certified",330.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",44.6
,="Instructional Specialists Who Support Teachers",="Certified",11.4
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",10.0
,="Special Education - Teachers and Instructors",="Certified",57.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",177.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",253.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",9.0
,="Library/Media - Specialists (Certified)",="Certified",10.0
="Guilford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.9
,="Counselors  Social Workers  and School Psychologists",="Certified",21.4
,="General Education - Teachers and Instructors",="Certified",228.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.6
,="Instructional Specialists Who Support Teachers",="Certified",13.8
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",7.9
,="Special Education - Teachers and Instructors",="Certified",39.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",91.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",160.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.5
,="Library/Media - Specialists (Certified)",="Certified",7.0
="Hamden School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",22.4
,="Counselors  Social Workers  and School Psychologists",="Certified",47.4
,="General Education - Teachers and Instructors",="Certified",380.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",51.3
,="Instructional Specialists Who Support Teachers",="Certified",42.4
,="Library/Media - Support Staff",="Non-Certified",3.5
,="School Nurses",="Non-Certified",15.0
,="Special Education - Teachers and Instructors",="Certified",69.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",110.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",278.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",16.0
,="Library/Media - Specialists (Certified)",="Certified",11.0
="Hampton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",10.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Library/Media - Specialists (Certified)",="Certified",0.6
="Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",110.0
,="Counselors  Social Workers  and School Psychologists",="Certified",110.5
,="General Education - Teachers and Instructors",="Certified",1222.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",83.0
,="Instructional Specialists Who Support Teachers",="Certified",158.3
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",56.2
,="Special Education - Teachers and Instructors",="Certified",195.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",395.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",888.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",22.0
,="Library/Media - Specialists (Certified)",="Certified",13.3
="Hartland School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",18.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.3
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Hebron School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",52.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.8
,="Instructional Specialists Who Support Teachers",="Certified",7.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",8.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",26.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",40.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Highville Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",28.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",12.5
="Integrated Day Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",19.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.0
="Interdistrict School for Arts and Comm District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="General Education - Teachers and Instructors",="Certified",20.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.2
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",5.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.4
="Jumoke Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",41.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",27.5
,="Instructional Specialists Who Support Teachers",="Certified",1.4
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",3.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",27.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
="Kent School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.5
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",25.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.7
,="Instructional Specialists Who Support Teachers",="Certified",0.8
,="Library/Media - Support Staff",="Non-Certified",0.8
,="School Nurses",="Non-Certified",0.8
,="Special Education - Teachers and Instructors",="Certified",2.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.5
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Killingly School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.1
,="Counselors  Social Workers  and School Psychologists",="Certified",18.9
,="General Education - Teachers and Instructors",="Certified",173.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",43.5
,="Instructional Specialists Who Support Teachers",="Certified",7.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",8.0
,="Special Education - Teachers and Instructors",="Certified",32.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",78.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",151.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.5
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Learn",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.4
,="Counselors  Social Workers  and School Psychologists",="Certified",16.4
,="General Education - Teachers and Instructors",="Certified",150.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",65.5
,="Instructional Specialists Who Support Teachers",="Certified",24.7
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",12.0
,="Special Education - Teachers and Instructors",="Certified",34.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",85.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",178.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",1.8
="Lebanon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.4
