"FTE Staffing Report for 2014-15"

"District","Assignment Category","Educator Type","FTE Count"
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.8
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",3.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.4
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Department of Mental Health and Addiction Services",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.0
="Department of Rehabilitation Services",="Special Education - Teachers and Instructors",="Certified",1.0
="Derby School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
,="Counselors  Social Workers  and School Psychologists",="Certified",9.0
,="General Education - Teachers and Instructors",="Certified",93.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.3
,="Library/Media - Support Staff",="Non-Certified",2.3
,="School Nurses",="Non-Certified",4.3
,="Special Education - Teachers and Instructors",="Certified",15.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",48.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",59.5
,="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="East Granby School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.2
,="Counselors  Social Workers  and School Psychologists",="Certified",4.0
,="General Education - Teachers and Instructors",="Certified",62.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.5
,="Library/Media - Support Staff",="Non-Certified",0.9
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",10.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",34.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",27.2
,="Instructional Specialists Who Support Teachers",="Certified",1.4
,="Library/Media - Specialists (Certified)",="Certified",4.0
="East Haddam School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",7.0
,="General Education - Teachers and Instructors",="Certified",83.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",3.5
,="Special Education - Teachers and Instructors",="Certified",12.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",17.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",72.5
,="Instructional Specialists Who Support Teachers",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="East Hampton School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
,="Counselors  Social Workers  and School Psychologists",="Certified",10.8
,="General Education - Teachers and Instructors",="Certified",120.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",23.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",49.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",71.4
,="Instructional Specialists Who Support Teachers",="Certified",4.4
,="Library/Media - Specialists (Certified)",="Certified",3.0
="East Hartford School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",19.3
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",26.5
,="Counselors  Social Workers  and School Psychologists",="Certified",43.0
,="General Education - Teachers and Instructors",="Certified",443.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",96.0
,="Library/Media - Support Staff",="Non-Certified",11.0
,="School Nurses",="Non-Certified",22.2
,="Special Education - Teachers and Instructors",="Certified",80.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",96.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",459.0
,="Instructional Specialists Who Support Teachers",="Certified",49.4
,="Library/Media - Specialists (Certified)",="Certified",4.0
="East Haven School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.0
,="Counselors  Social Workers  and School Psychologists",="Certified",21.9
,="General Education - Teachers and Instructors",="Certified",201.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",19.0
,="Library/Media - Support Staff",="Non-Certified",4.5
,="School Nurses",="Non-Certified",9.0
,="Special Education - Teachers and Instructors",="Certified",34.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",78.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",135.3
,="Instructional Specialists Who Support Teachers",="Certified",15.8
,="Library/Media - Specialists (Certified)",="Certified",3.0
="East Lyme School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.5
,="Counselors  Social Workers  and School Psychologists",="Certified",15.5
,="General Education - Teachers and Instructors",="Certified",209.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Library/Media - Support Staff",="Non-Certified",4.2
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",39.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",112.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",146.6
,="Instructional Specialists Who Support Teachers",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",5.0
="East Windsor School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
,="Counselors  Social Workers  and School Psychologists",="Certified",10.0
,="General Education - Teachers and Instructors",="Certified",90.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",17.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",37.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",39.0
,="Instructional Specialists Who Support Teachers",="Certified",5.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.8
,="Counselors  Social Workers  and School Psychologists",="Certified",14.3
,="General Education - Teachers and Instructors",="Certified",28.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",52.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.5
,="Special Education - Teachers and Instructors",="Certified",20.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",49.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",179.4
,="Instructional Specialists Who Support Teachers",="Certified",3.7
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Eastford School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",13.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.9
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.7
,="Library/Media - Specialists (Certified)",="Certified",0.2
="Easton School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",6.5
,="General Education - Teachers and Instructors",="Certified",65.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.2
,="Library/Media - Support Staff",="Non-Certified",2.2
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",13.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",22.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",34.5
,="Instructional Specialists Who Support Teachers",="Certified",6.6
,="Library/Media - Specialists (Certified)",="Certified",2.0
="EdAdvance",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.6
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.4
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",4.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",57.3
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",7.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",37.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",230.3
="Ellington School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.6
,="Counselors  Social Workers  and School Psychologists",="Certified",14.0
,="General Education - Teachers and Instructors",="Certified",166.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.4
,="Library/Media - Support Staff",="Non-Certified",4.7
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",24.7
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",62.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",105.9
,="Instructional Specialists Who Support Teachers",="Certified",12.2
,="Library/Media - Specialists (Certified)",="Certified",3.6
="Elm City College Preparatory School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",38.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",24.0
="Elm City Montessori School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",2.6
="Enfield School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",27.8
,="Counselors  Social Workers  and School Psychologists",="Certified",29.6
,="General Education - Teachers and Instructors",="Certified",356.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",37.5
,="Library/Media - Support Staff",="Non-Certified",12.0
,="School Nurses",="Non-Certified",16.1
,="Special Education - Teachers and Instructors",="Certified",53.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",89.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",195.2
,="Instructional Specialists Who Support Teachers",="Certified",15.1
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Essex School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.2
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",33.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",9.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",22.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.1
,="Instructional Specialists Who Support Teachers",="Certified",5.1
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Explorations District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",7.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",1.8
="Fairfield School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",14.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",40.8
,="Counselors  Social Workers  and School Psychologists",="Certified",61.7
,="General Education - Teachers and Instructors",="Certified",686.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",43.3
,="Library/Media - Support Staff",="Non-Certified",15.0
,="School Nurses",="Non-Certified",21.5
,="Special Education - Teachers and Instructors",="Certified",103.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",157.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",428.0
,="Instructional Specialists Who Support Teachers",="Certified",69.4
,="Library/Media - Specialists (Certified)",="Certified",19.0
="Farmington School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.0
,="Counselors  Social Workers  and School Psychologists",="Certified",21.3
,="General Education - Teachers and Instructors",="Certified",272.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",35.0
,="Library/Media - Support Staff",="Non-Certified",3.4
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",37.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",75.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",187.9
,="Instructional Specialists Who Support Teachers",="Certified",19.9
,="Library/Media - Specialists (Certified)",="Certified",6.4
="Franklin School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.2
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",0.6
,="Counselors  Social Workers  and School Psychologists",="Certified",0.6
,="General Education - Teachers and Instructors",="Certified",12.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.5
,="Instructional Specialists Who Support Teachers",="Certified",0.8
="Glastonbury School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",13.6
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",25.5
,="Counselors  Social Workers  and School Psychologists",="Certified",29.0
,="General Education - Teachers and Instructors",="Certified",399.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",61.5
,="Library/Media - Support Staff",="Non-Certified",12.4
,="School Nurses",="Non-Certified",13.7
,="Special Education - Teachers and Instructors",="Certified",46.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",91.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",308.1
,="Instructional Specialists Who Support Teachers",="Certified",12.8
,="Library/Media - Specialists (Certified)",="Certified",10.0
="Granby School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.1
,="Counselors  Social Workers  and School Psychologists",="Certified",13.0
,="General Education - Teachers and Instructors",="Certified",129.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
,="Library/Media - Support Staff",="Non-Certified",5.7
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",21.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",36.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",83.9
,="Instructional Specialists Who Support Teachers",="Certified",10.7
,="Library/Media - Specialists (Certified)",="Certified",4.0
="Great Oaks Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",4.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.5
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",3.0
="Greenwich School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",15.3
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",45.0
,="Counselors  Social Workers  and School Psychologists",="Certified",65.2
,="General Education - Teachers and Instructors",="Certified",649.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",50.1
,="Library/Media - Support Staff",="Non-Certified",14.5
,="School Nurses",="Non-Certified",17.0
,="Special Education - Teachers and Instructors",="Certified",96.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",122.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",391.1
,="Instructional Specialists Who Support Teachers",="Certified",47.9
,="Library/Media - Specialists (Certified)",="Certified",19.4
="Griswold School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.2
,="Counselors  Social Workers  and School Psychologists",="Certified",12.0
,="General Education - Teachers and Instructors",="Certified",119.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",27.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",54.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",93.2
,="Instructional Specialists Who Support Teachers",="Certified",8.5
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Groton School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",9.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",21.2
,="Counselors  Social Workers  and School Psychologists",="Certified",27.4
,="General Education - Teachers and Instructors",="Certified",331.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",34.5
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",10.0
,="Special Education - Teachers and Instructors",="Certified",52.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",109.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",236.2
,="Instructional Specialists Who Support Teachers",="Certified",12.0
,="Library/Media - Specialists (Certified)",="Certified",10.0
="Guilford School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.9
,="Counselors  Social Workers  and School Psychologists",="Certified",22.4
,="General Education - Teachers and Instructors",="Certified",239.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.7
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",7.9
,="Special Education - Teachers and Instructors",="Certified",41.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",97.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",156.4
,="Instructional Specialists Who Support Teachers",="Certified",15.0
,="Library/Media - Specialists (Certified)",="Certified",7.0
="Hamden School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",13.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",24.5
,="Counselors  Social Workers  and School Psychologists",="Certified",46.9
,="General Education - Teachers and Instructors",="Certified",401.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",54.5
,="Library/Media - Support Staff",="Non-Certified",9.0
,="School Nurses",="Non-Certified",14.0
,="Special Education - Teachers and Instructors",="Certified",64.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",90.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",297.6
,="Instructional Specialists Who Support Teachers",="Certified",33.9
,="Library/Media - Specialists (Certified)",="Certified",11.0
="Hampton School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",0.8
,="Counselors  Social Workers  and School Psychologists",="Certified",0.9
,="General Education - Teachers and Instructors",="Certified",11.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.4
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.4
,="Library/Media - Specialists (Certified)",="Certified",0.6
="Hartford School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",28.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",135.0
,="Counselors  Social Workers  and School Psychologists",="Certified",118.9
,="General Education - Teachers and Instructors",="Certified",1300.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",120.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",57.6
,="Special Education - Teachers and Instructors",="Certified",209.9
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",373.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",978.7
,="Instructional Specialists Who Support Teachers",="Certified",166.4
,="Library/Media - Specialists (Certified)",="Certified",17.0
="Hartland School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",17.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.9
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Hebron School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.5
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.5
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",55.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",10.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",25.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",42.0
,="Instructional Specialists Who Support Teachers",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Highville Charter School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.3
,="General Education - Teachers and Instructors",="Certified",23.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.0
,="Instructional Specialists Who Support Teachers",="Certified",1.0
="Integrated Day Charter School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",17.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.0
,="Instructional Specialists Who Support Teachers",="Certified",4.0
="Interdistrict School for Arts and Comm District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.2
,="General Education - Teachers and Instructors",="Certified",17.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.2
,="Special Education - Teachers and Instructors",="Certified",6.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.4
,="Instructional Specialists Who Support Teachers",="Certified",1.8
="Jumoke Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.0
,="General Education - Teachers and Instructors",="Certified",39.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",31.5
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",4.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",20.0
,="Instructional Specialists Who Support Teachers",="Certified",1.0
="Kent School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",26.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.9
,="Library/Media - Support Staff",="Non-Certified",0.8
,="School Nurses",="Non-Certified",0.8
,="Special Education - Teachers and Instructors",="Certified",3.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.5
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Killingly School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.1
,="Counselors  Social Workers  and School Psychologists",="Certified",16.8
,="General Education - Teachers and Instructors",="Certified",168.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",35.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",7.5
,="Special Education - Teachers and Instructors",="Certified",26.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",76.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",149.5
,="Instructional Specialists Who Support Teachers",="Certified",7.1
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Learn",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.4
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.4
,="Counselors  Social Workers  and School Psychologists",="Certified",13.4
,="General Education - Teachers and Instructors",="Certified",146.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",75.1
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",9.2
,="Special Education - Teachers and Instructors",="Certified",34.7
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",82.3
