"FTE Staffing Report for 2009-10"

"District","Assignment Category","Educator Type","FTE Count"
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.2
,="Library/Media - Specialists (Certified)",="Certified",8.5
="Deep River School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.3
,="General Education - Teachers and Instructors",="Certified",25.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.3
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.9
,="Instructional Specialists Who Support Teachers",="Certified",3.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Department of Mental Health and Addiction Services",="Special Education - Teachers and Instructors",="Certified",2.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
="Department of Social Services",="Special Education - Teachers and Instructors",="Certified",33.0
="Derby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.2
,="Counselors  Social Workers  and School Psychologists",="Certified",9.0
,="General Education - Teachers and Instructors",="Certified",91.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",27.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",11.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",50.4
,="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
="East Granby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.7
,="Counselors  Social Workers  and School Psychologists",="Certified",4.8
,="General Education - Teachers and Instructors",="Certified",58.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Library/Media - Support Staff",="Non-Certified",0.8
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",8.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",33.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",26.2
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="East Haddam School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",7.0
,="General Education - Teachers and Instructors",="Certified",95.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.1
,="Library/Media - Support Staff",="Non-Certified",2.4
,="School Nurses",="Non-Certified",3.5
,="Special Education - Teachers and Instructors",="Certified",14.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",18.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",72.0
,="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
="East Hampton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.2
,="Counselors  Social Workers  and School Psychologists",="Certified",11.0
,="General Education - Teachers and Instructors",="Certified",124.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.9
,="Library/Media - Support Staff",="Non-Certified",2.6
,="School Nurses",="Non-Certified",5.0
,="Special Education - Teachers and Instructors",="Certified",22.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",47.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",94.6
,="Instructional Specialists Who Support Teachers",="Certified",6.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.1
,="Library/Media - Specialists (Certified)",="Certified",2.0
="East Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",27.8
,="Counselors  Social Workers  and School Psychologists",="Certified",37.8
,="General Education - Teachers and Instructors",="Certified",458.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",95.0
,="Library/Media - Support Staff",="Non-Certified",12.0
,="School Nurses",="Non-Certified",17.2
,="Special Education - Teachers and Instructors",="Certified",76.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",94.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",368.5
,="Instructional Specialists Who Support Teachers",="Certified",27.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.3
,="Library/Media - Specialists (Certified)",="Certified",4.0
="East Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.6
,="Counselors  Social Workers  and School Psychologists",="Certified",19.2
,="General Education - Teachers and Instructors",="Certified",223.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.1
,="Library/Media - Support Staff",="Non-Certified",4.7
,="School Nurses",="Non-Certified",11.0
,="Special Education - Teachers and Instructors",="Certified",28.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",51.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",158.4
,="Instructional Specialists Who Support Teachers",="Certified",10.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
="East Lyme School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.9
,="Counselors  Social Workers  and School Psychologists",="Certified",15.0
,="General Education - Teachers and Instructors",="Certified",209.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",19.6
,="Library/Media - Support Staff",="Non-Certified",3.8
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",35.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",82.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",132.5
,="Instructional Specialists Who Support Teachers",="Certified",5.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",4.8
="East Windsor School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.3
,="Counselors  Social Workers  and School Psychologists",="Certified",7.0
,="General Education - Teachers and Instructors",="Certified",90.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Library/Media - Support Staff",="Non-Certified",0.6
,="School Nurses",="Non-Certified",4.3
,="Special Education - Teachers and Instructors",="Certified",11.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",45.5
,="Instructional Specialists Who Support Teachers",="Certified",2.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.8
,="Counselors  Social Workers  and School Psychologists",="Certified",6.5
,="General Education - Teachers and Instructors",="Certified",17.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",49.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.4
,="Special Education - Teachers and Instructors",="Certified",14.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",115.7
,="Instructional Specialists Who Support Teachers",="Certified",1.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.4
="Eastford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.5
,="General Education - Teachers and Instructors",="Certified",13.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",3.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.8
,="Library/Media - Specialists (Certified)",="Certified",0.4
="Easton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",3.5
,="General Education - Teachers and Instructors",="Certified",72.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.2
,="Library/Media - Support Staff",="Non-Certified",2.2
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",11.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",26.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",33.3
,="Instructional Specialists Who Support Teachers",="Certified",6.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
="EdAdvance",="Counselors  Social Workers  and School Psychologists",="Certified",2.5
,="General Education - Teachers and Instructors",="Certified",5.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.1
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",2.4
,="Special Education - Teachers and Instructors",="Certified",4.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",169.7
,="Instructional Specialists Who Support Teachers",="Certified",0.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
="Ellington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
,="Counselors  Social Workers  and School Psychologists",="Certified",11.5
,="General Education - Teachers and Instructors",="Certified",153.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.9
,="Library/Media - Support Staff",="Non-Certified",3.8
,="School Nurses",="Non-Certified",6.0
,="Special Education - Teachers and Instructors",="Certified",22.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",43.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",105.2
,="Instructional Specialists Who Support Teachers",="Certified",9.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.4
,="Library/Media - Specialists (Certified)",="Certified",3.6
="Elm City College Preparatory School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="General Education - Teachers and Instructors",="Certified",41.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.5
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",14.0
="Enfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",28.0
,="Counselors  Social Workers  and School Psychologists",="Certified",34.8
,="General Education - Teachers and Instructors",="Certified",410.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
,="Library/Media - Support Staff",="Non-Certified",13.0
,="School Nurses",="Non-Certified",18.0
,="Special Education - Teachers and Instructors",="Certified",54.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",91.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",246.8
,="Instructional Specialists Who Support Teachers",="Certified",11.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.3
,="Library/Media - Specialists (Certified)",="Certified",4.0
="Essex School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",41.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",8.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",16.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.4
,="Instructional Specialists Who Support Teachers",="Certified",2.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Explorations District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",5.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.5
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",2.5
="Fairfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",40.4
,="Counselors  Social Workers  and School Psychologists",="Certified",61.0
,="General Education - Teachers and Instructors",="Certified",697.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",58.0
,="Library/Media - Support Staff",="Non-Certified",15.0
,="School Nurses",="Non-Certified",19.2
,="Special Education - Teachers and Instructors",="Certified",88.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",139.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",437.3
,="Instructional Specialists Who Support Teachers",="Certified",57.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",13.5
,="Library/Media - Specialists (Certified)",="Certified",21.6
="Farmington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.8
,="Counselors  Social Workers  and School Psychologists",="Certified",19.6
,="General Education - Teachers and Instructors",="Certified",266.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.6
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",6.7
,="Special Education - Teachers and Instructors",="Certified",32.9
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",44.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",171.0
,="Instructional Specialists Who Support Teachers",="Certified",9.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Library/Media - Specialists (Certified)",="Certified",7.5
="Franklin School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.1
,="General Education - Teachers and Instructors",="Certified",16.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.3
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.0
,="Instructional Specialists Who Support Teachers",="Certified",0.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.1
="Glastonbury School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",27.5
,="Counselors  Social Workers  and School Psychologists",="Certified",29.0
,="General Education - Teachers and Instructors",="Certified",413.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",46.4
,="Library/Media - Support Staff",="Non-Certified",12.4
,="School Nurses",="Non-Certified",13.2
,="Special Education - Teachers and Instructors",="Certified",49.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",91.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",310.1
,="Instructional Specialists Who Support Teachers",="Certified",12.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",10.4
,="Library/Media - Specialists (Certified)",="Certified",10.0
="Granby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
,="Counselors  Social Workers  and School Psychologists",="Certified",11.0
,="General Education - Teachers and Instructors",="Certified",134.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",29.2
,="Library/Media - Support Staff",="Non-Certified",6.7
,="School Nurses",="Non-Certified",5.4
,="Special Education - Teachers and Instructors",="Certified",16.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",44.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",91.2
,="Instructional Specialists Who Support Teachers",="Certified",7.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.4
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Greenwich School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",41.8
,="Counselors  Social Workers  and School Psychologists",="Certified",62.8
,="General Education - Teachers and Instructors",="Certified",628.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",17.0
,="Special Education - Teachers and Instructors",="Certified",99.9
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",578.2
,="Instructional Specialists Who Support Teachers",="Certified",41.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",18.4
,="Library/Media - Specialists (Certified)",="Certified",19.5
="Griswold School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.7
,="Counselors  Social Workers  and School Psychologists",="Certified",12.7
,="General Education - Teachers and Instructors",="Certified",135.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",3.5
,="Special Education - Teachers and Instructors",="Certified",24.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",43.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",110.0
,="Instructional Specialists Who Support Teachers",="Certified",5.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.4
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Groton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",23.8
,="Counselors  Social Workers  and School Psychologists",="Certified",27.0
,="General Education - Teachers and Instructors",="Certified",360.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",50.8
,="Library/Media - Support Staff",="Non-Certified",8.0
,="School Nurses",="Non-Certified",12.5
,="Special Education - Teachers and Instructors",="Certified",55.3
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",132.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",205.6
,="Instructional Specialists Who Support Teachers",="Certified",13.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",9.0
,="Library/Media - Specialists (Certified)",="Certified",12.0
="Guilford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.6
,="Counselors  Social Workers  and School Psychologists",="Certified",23.8
,="General Education - Teachers and Instructors",="Certified",250.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.2
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",7.0
,="Special Education - Teachers and Instructors",="Certified",32.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",89.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",157.4
,="Instructional Specialists Who Support Teachers",="Certified",8.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",8.0
="Hamden School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",19.2
,="Counselors  Social Workers  and School Psychologists",="Certified",44.9
,="General Education - Teachers and Instructors",="Certified",399.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",48.8
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",13.0
,="Special Education - Teachers and Instructors",="Certified",61.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",68.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",307.0
,="Instructional Specialists Who Support Teachers",="Certified",26.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",9.0
,="Library/Media - Specialists (Certified)",="Certified",11.0
="Hampton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",0.8
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",11.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.5
,="Library/Media - Support Staff",="Non-Certified",0.6
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.8
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.1
,="Instructional Specialists Who Support Teachers",="Certified",0.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.2
,="Library/Media - Specialists (Certified)",="Certified",0.7
="Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",97.0
,="Counselors  Social Workers  and School Psychologists",="Certified",105.0
,="General Education - Teachers and Instructors",="Certified",1297.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",178.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",51.5
,="Special Education - Teachers and Instructors",="Certified",188.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",264.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",830.5
,="Instructional Specialists Who Support Teachers",="Certified",106.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",27.0
,="Library/Media - Specialists (Certified)",="Certified",29.0
="Hartland School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.2
,="General Education - Teachers and Instructors",="Certified",16.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.1
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.6
,="Special Education - Teachers and Instructors",="Certified",1.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.5
,="Instructional Specialists Who Support Teachers",="Certified",0.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Hebron School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",67.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.5
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",11.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",31.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",36.5
,="Instructional Specialists Who Support Teachers",="Certified",6.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Highville Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",19.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.5
,="Instructional Specialists Who Support Teachers",="Certified",1.0
="Integrated Day Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",18.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
,="Library/Media - Support Staff",="Non-Certified",1.5
,="School Nurses",="Non-Certified",0.7
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",12.5
="Interdistrict School for Arts and Comm District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",14.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.8
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",4.3
="Jumoke Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",23.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.5
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",0.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.0
="Kent School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",24.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.9
,="Library/Media - Support Staff",="Non-Certified",0.8
,="School Nurses",="Non-Certified",0.8
,="Special Education - Teachers and Instructors",="Certified",2.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.5
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Killingly School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.0
,="Counselors  Social Workers  and School Psychologists",="Certified",18.5
,="General Education - Teachers and Instructors",="Certified",178.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",71.5
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",8.0
,="Special Education - Teachers and Instructors",="Certified",28.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",52.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",133.0
,="Instructional Specialists Who Support Teachers",="Certified",9.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
="Learn",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.5
,="Counselors  Social Workers  and School Psychologists",="Certified",5.3
,="General Education - Teachers and Instructors",="Certified",68.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",54.1
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",2.1
,="Special Education - Teachers and Instructors",="Certified",32.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",126.9
,="Instructional Specialists Who Support Teachers",="Certified",8.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",0.8
="Lebanon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.5
,="Counselors  Social Workers  and School Psychologists",="Certified",7.0
,="General Education - Teachers and Instructors",="Certified",104.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Teachers and Instructors",="Certified",12.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.0
